Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Corporate Services,Professional fees,15.07.2019,5101039808,"-£1,362.50",WYG Environment Planning,
Manchester City Council,Chief Executives,Data Links,15.07.2019,5101039952,"-£1,750.00",The Loop t/a Gamma Telecom Ltd,
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,15.07.2019,5101039977,"-£3,462.06",Manchester Working Ltd,
Manchester City Council,Regeneration Finance,Professional fees,15.07.2019,5101039873,"-£6,440.00",Savills (UK) Ltd,
Manchester City Council,Regeneration Finance,Professional fees,15.07.2019,1700090165,"-£9,850.00",Savills (UK) Ltd,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,16.07.2019,5101039815,"£116,324.17",Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,16.07.2019,5101040021,"£116,324.17",Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Transport Coach Hire,16.07.2019,5101040043,"£86,256.60",Westfield Minibuses,
Manchester City Council,Adult Social Care,Rents,16.07.2019,5101040184,"£77,471.29",Accommodation Links Ltd,
Manchester City Council,Manchester Leisure,Professional fees,16.07.2019,5101040074,"£63,695.78",Sport Taekwondo UK Limited,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,16.07.2019,5101040032,"£59,022.42",Mears Limited,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040237,"£56,653.71",The Together Trust,
Manchester City Council,Adult Social Care,Rents,16.07.2019,5101040100,"£46,710.91",District Homes Cic,
Manchester City Council,Manchester Leisure,Refuse Collection,16.07.2019,5101040269,"£40,833.33",Biffa Municipal Limited,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,16.07.2019,5101040145,"£39,593.75",National Youth Advocacy Service,
Manchester City Council,Adult Social Care,Rents,16.07.2019,5101040102,"£34,875.73",M & Q Properties Management Ltd,
Manchester City Council,Chief Executives,Agency staff provision,16.07.2019,5101040148,"£34,706.15",Access Computer Consulting plc,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,16.07.2019,5101039815,"£32,916.67",Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,16.07.2019,5101040021,"£32,916.67",Greater Manchester Mental Health,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,16.07.2019,5101040151,"£31,600.00",BLACC Ltd,
Manchester City Council,Chief Executives,Postage,16.07.2019,5101040260,"£31,312.60",Royal Mail Group Plc,
Manchester City Council,Adult Social Care,Rents,16.07.2019,5101040140,"£30,037.73",Housing Social Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,16.07.2019,5101040029,"£27,601.30",Manchester Working Ltd,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040238,"£26,140.56",The Together Trust,
Manchester City Council,Highways Services,Professional fees,16.07.2019,5101040270,"£25,095.12",Lanes Group Plc,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,16.07.2019,5101039981,"£25,000.00",Manchester Care & Repair Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,16.07.2019,5101039982,"£25,000.00",Manchester Care & Repair Ltd,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,16.07.2019,5101040162,"£23,244.00",Pierre Angulaire Limited,
Manchester City Council,Manchester Leisure,I T Provision,16.07.2019,5101040154,"£21,163.00",Cobweb Information Ltd,
Manchester City Council,Environment and Operations,Construction Works,16.07.2019,5101039863,"£20,878.04",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040097,"£19,522.75",H.G. Care Services Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,16.07.2019,5101040031,"£19,400.55",Mears Limited,
Manchester City Council,Environment and Operations,Construction Works,16.07.2019,5101039928,"£17,817.65",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Environment and Operations,Construction Works,16.07.2019,5101040022,"£16,477.08",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,16.07.2019,5101040156,"£13,656.80",Breakthrough Uk Ltd,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,16.07.2019,5101040133,"£13,290.40",Northern,
Manchester City Council,Chief Executives,Professional fees,16.07.2019,5101040052,"£13,000.00",Ordnance Survey Ltd,
Manchester City Council,Regeneration Finance,Professional fees,16.07.2019,5101040103,"£13,000.00",Manchester Care & Repair Ltd,
Manchester City Council,Regeneration Finance,Professional fees,16.07.2019,5101040104,"£13,000.00",Manchester Care & Repair Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,16.07.2019,5101040090,"£12,993.87",Rexel UK Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,16.07.2019,5101040064,"£12,000.00",Deloitte & Touche Llp,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,16.07.2019,5101039815,"£11,763.25",Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,16.07.2019,5101040021,"£11,763.25",Greater Manchester Mental Health,
Manchester City Council,Regeneration Finance,Professional fees,16.07.2019,5101037868,"£11,585.44",Mast LIFT Company Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,16.07.2019,5101040255,"£11,319.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Supporting People Payments,16.07.2019,5101040004,"£11,272.17",People First Housing Association,
Manchester City Council,Environment and Operations,Construction Works,16.07.2019,5101039765,"£11,170.50",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Adult Social Care,Training and Development,16.07.2019,5101040106,"£10,499.00",Arc People Development Ltd,
Manchester City Council,Chief Executives,Training and Development,16.07.2019,5101040025,"£9,750.00",Resulting Limited,
Manchester City Council,Environment and Operations,Construction Works,16.07.2019,5101040015,"£9,702.94",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Manchester Leisure,Professional fees,16.07.2019,5101040141,"£9,575.00",North West Employers Ltd,
Manchester City Council,Adult Social Care,Professional fees,16.07.2019,1906536500,"£9,500.00",eSafe Global Limited,
Manchester City Council,Corporate Services,Postage,16.07.2019,5101040033,"£9,472.17",Royal Mail Group Plc,
Manchester City Council,Adult Social Care,Registered Nursing Homes Permanent Payments,16.07.2019,5101040263,"£9,395.66",Ringway Mews Nursing Home,
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,16.07.2019,5101040199,"£9,324.00",Impact For All,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040241,"£9,290.00",Manchester Secondary PRU,
Manchester City Council,Adult Social Care,Registered Nursing Homes Permanent Payments,16.07.2019,5101040265,"£9,092.57",Ringway Mews Nursing Home,
Manchester City Council,Environment and Operations,Construction Works,16.07.2019,5101039918,"£8,849.29",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,16.07.2019,5101040250,"£8,784.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Rents,16.07.2019,5101040146,"£8,623.20",K L Properties,
Manchester City Council,Adult Social Care,Rents,16.07.2019,5101040251,"£8,450.23",K L Properties,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,16.07.2019,5101040007,"£8,410.50",People First Housing Association,
Manchester City Council,Manchester Leisure,Compensation Payments,16.07.2019,1906545050,"£8,085.00",CGDM Ltd T/A,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040158,"£7,752.50",Time Specialist Support Ltd,
Manchester City Council,Adult Social Care,Registered Nursing Homes Permanent Payments,16.07.2019,5101040258,"£7,476.11",Ringway Mews Nursing Home,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040098,"£6,966.85",H.G. Care Services Ltd,
Manchester City Council,Regeneration Finance,Third party payments to other Local Authorities,16.07.2019,5101040082,"£6,500.00",Swindon Borough Council,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,16.07.2019,5101040023,"£5,508.78",Skills & Work Solutions,
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,16.07.2019,5101040000,"£5,478.00",Reform Radio CIC,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,16.07.2019,5101040036,"£5,444.82",Pts Plumbing Trade Supplies,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040235,"£5,427.00",Chaigeley Education Foundation,
Manchester City Council,Highways Services,Hire of Machinery,16.07.2019,5101040099,"£5,380.00",Utilities Design & Planning Ltd,
Manchester City Council,Environment and Operations,Construction Works,16.07.2019,5101039931,"£5,123.69",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,16.07.2019,5101040038,"£5,035.37",Pts Plumbing Trade Supplies,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,16.07.2019,5101040101,"£4,500.00",Manchester Hive Network Limited,
Manchester City Council,Adult Social Care,Carer Support Payments ,16.07.2019,5101040157,"£4,406.80",DH Homecare Ltd (Direct Health),
Manchester City Council,Adult Social Care,Extra Care Sheltered Housing Payments,16.07.2019,5101039727,"£4,339.09",Creative Support Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,16.07.2019,5101040060,"£4,250.00",Northern Marking Limited,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,16.07.2019,5101040127,"£4,166.67",Moorfield Primary School,
Manchester City Council,Environment and Operations,Construction Works,16.07.2019,5101039746,"£4,047.59",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Adult Social Care,Extra Care Sheltered Housing Payments,16.07.2019,5101039728,"£4,042.91",Creative Support Ltd,
Manchester City Council,Environment and Operations,Construction Works,16.07.2019,5101039929,"£3,976.15",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Adult Social Care,Storage Costs,16.07.2019,5101040092,"£3,847.38",Restore PLC,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,16.07.2019,5101040156,"£3,414.20",Breakthrough Uk Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,16.07.2019,5101040089,"£3,408.33",Rexel UK Ltd,
Manchester City Council,Adult Social Care,Funeral and coroner related services,16.07.2019,5101040062,"£3,407.00",Greater Manchester Funeral Service,
Manchester City Council,Adult Social Care,Funeral and coroner related services,16.07.2019,5101040147,"£3,387.00",Greater Manchester Funeral Service,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040236,"£3,327.50",Wathen Grange School,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,16.07.2019,5101040034,"£2,899.02",Rixonway Kitchens Limited,
Manchester City Council,Chief Executives,Postage,16.07.2019,5101040242,"£2,838.00",Royal Mail Group Plc,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,16.07.2019,5101040088,"£2,614.44",Rexel UK Ltd,
Manchester City Council,Chief Executives,Compensation Payments,16.07.2019,1906546702,"£2,600.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040245,"£2,436.00",Manchester Secondary PRU,
Manchester City Council,Adult Social Care,Professional fees,16.07.2019,5101040165,"£2,260.00",AECOM Limited,
Manchester City Council,Adult Social Care,Storage Costs,16.07.2019,5101040095,"£1,910.52",Restore PLC,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040058,"£1,812.00",Preventx Limited,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040087,"£1,812.00",Preventx Limited,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,16.07.2019,5101040045,"£1,780.00",F.R.Sharrock Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,16.07.2019,5101040086,"£1,691.09",Pts Plumbing Trade Supplies,
Manchester City Council,Regeneration Finance,Training and Development,16.07.2019,5101040240,"£1,638.00",Ncfe,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,16.07.2019,5101040171,"£1,625.00",Strata Consulting Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,16.07.2019,5101040246,"£1,270.00",Viewprint,
Manchester City Council,Adult Social Care,Rents,16.07.2019,1906542450,"£1,250.00",PICK MY PAD,
Manchester City Council,Adult Social Care,Rents,16.07.2019,1906545691,"£1,190.00",Happy Homes Uk Ltd,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040243,"£1,180.00",Manchester Secondary PRU,
Manchester City Council,Chief Executives,Hire of Equipment,16.07.2019,5101040056,"£1,120.00",Blitz Communications Ltd,
Manchester City Council,Adult Social Care,Rents,16.07.2019,1906544230,"£1,120.00",Philip Allotey Social Weaver Ltd,
Manchester City Council,Manchester Leisure,Professional fees,16.07.2019,5101040054,"£1,050.00",ABG Design,
Manchester City Council,Regeneration Finance,Car Parking Permits,16.07.2019,1906543168,"£1,043.33",National Car Parks Ltd Season Ticke,
Manchester City Council,Adult Social Care,Supported Accommodation,16.07.2019,5101040131,"£1,042.14",Riverside ECHG,
Manchester City Council,Chief Executives,CRB Fees,16.07.2019,5101035645,"£1,041.00",United Medicare Ltd,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040247,"£1,030.00",Manchester Secondary PRU,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040249,"£1,030.00",Manchester Secondary PRU,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,16.07.2019,5101040169,"£1,000.00",Keelagher Okey Associates Ltd t/a,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,16.07.2019,5101038722,£985.00,Groundwork Landscapes Ltd,
Manchester City Council,Adult Social Care,Equipment,16.07.2019,5101040130,£913.75,NRS Healthcare,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,16.07.2019,5101040195,£913.52,Redacted Personal Information,
Manchester City Council,Chief Executives,Compensation Payments,16.07.2019,1906546691,£875.00,Genevieve Screeche-Powell,
Manchester City Council,Highways Services,Payments to Sub-Contractors,16.07.2019,5101040061,£821.10,Northern Marking Limited,
Manchester City Council,Chief Executives,Postage,16.07.2019,5101039862,£815.59,Royal Mail Group Plc,
Manchester City Council,Highways Services,Payments to Sub-Contractors,16.07.2019,5101040248,£780.00,Viewprint,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,16.07.2019,5101040202,£777.12,Redacted Personal Information,
Manchester City Council,Adult Social Care,Mobilephone Charges,16.07.2019,5101040067,£751.81,EE/T-Mobile,
Manchester City Council,Adult Social Care,Mobilephone Charges,16.07.2019,5101040069,£749.56,EE/T-Mobile,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,16.07.2019,5101040211,£747.70,Redacted Personal Information,
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,16.07.2019,5101040198,£720.00,Impact For All,
Manchester City Council,Chief Executives,Landline Telephone Charges,16.07.2019,5101039948,£695.00,The Loop t/a Gamma Telecom Ltd,
Manchester City Council,Adult Social Care,Transport Taxis,16.07.2019,1906536622,£692.56,Cresta Car Hire,
Manchester City Council,Highways Services,Compensation Payments,16.07.2019,1906546654,£688.00,Department For Work & Pensions,
Manchester City Council,Highways Services,Compensation Payments,16.07.2019,1906542306,£678.00,Department For Work & Pensions,
Manchester City Council,Adult Social Care,Transport Taxis,16.07.2019,1906542188,£674.58,Cresta Car Hire,
Manchester City Council,Manchester Leisure,Professional fees,16.07.2019,5101040055,£625.00,ABG Design,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,16.07.2019,5101039996,£600.00,Venture Arts Ltd,
Manchester City Council,Adult Social Care,Supported Accommodation,16.07.2019,5101040163,£587.68,Manchester Settlement,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,16.07.2019,5101040066,£583.20,First Bus,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,16.07.2019,5101040073,£583.20,First Bus,
Manchester City Council,Adult Social Care,Day Care Payments,16.07.2019,5101040091,£564.00,Redacted Personal Information,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,16.07.2019,5101039994,£500.00,Zion Arts Centre Ltd,
Manchester City Council,Adult Social Care,Payments for services,16.07.2019,5101040085,"-£1,812.00",Preventx Limited,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,16.07.2019,5101040019,"-£11,763.25",Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,16.07.2019,5101040019,"-£32,916.67",Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,16.07.2019,5101040019,"-£116,324.17",Greater Manchester Mental Health,
Manchester City Council,Manchester Leisure,Refuse Collection,17.07.2019,5101040563,"£1,063,030.25",Biffa Municipal Limited,
Manchester City Council,Highways Services,Private Finance and Public Private partnership initiatives,17.07.2019,5101039298,"£643,727.24",Amey Highways Lighting (Manchester),
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,17.07.2019,5101040435,"£136,289.85","CGL - Change, Grow, Live",
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,17.07.2019,5101040464,"£96,677.25",Conlon Construction Ltd,
Manchester City Council,Chief Executives,Postage,17.07.2019,5101040353,"£94,995.08",Royal Mail Group Plc,
Manchester City Council,Manchester Leisure,Refuse Collection,17.07.2019,5101040565,"£87,994.56",Biffa Municipal Limited,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2019,5101040393,"£83,237.64",Conlon Construction Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,17.07.2019,5101040463,"£76,656.00",Barnardo Services Ltd (Essex),
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,17.07.2019,5101040462,"£58,117.00",Barnardo Services Ltd (Essex),
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,17.07.2019,5101040402,"£49,784.56",Northwards Housing Limited,
Manchester City Council,Housing General Fund,Building Works,17.07.2019,5101040252,"£39,815.00",Manchester Care & Repair Ltd,
Manchester City Council,Adult Social Care,Payments for services,17.07.2019,5101040542,"£38,584.00",Social Care Services (Clayton) Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,17.07.2019,5101040332,"£37,221.25",The Children'S Society Services Ltd,
Manchester City Council,Manchester Leisure,Security,17.07.2019,5101039689,"£33,451.52",Greater Manchester Police,
Manchester City Council,Hospitality + Trading Services,Compensation Payments,17.07.2019,1906546765,"£33,432.80",Department For Work & Pensions,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,17.07.2019,5101040170,"£32,400.00",BLACC Ltd,
Manchester City Council,Adult Social Care,Rents,17.07.2019,5101040322,"£31,030.93",Housing Social Ltd,
Manchester City Council,Chief Executives,Funeral and coroner related services,17.07.2019,5101040522,"£28,544.57",Central Mcr Uni Hospital t/a,
Manchester City Council,Hospitality + Trading Services,Contract Cleaning External,17.07.2019,5101040143,"£28,311.58",Biffa Municipal Limited,
Manchester City Council,Housing General Fund,Building Works,17.07.2019,5101039958,"£25,336.25",Wythenshawe Community Housing Group,
Manchester City Council,Adult Social Care,Payments for services,17.07.2019,5101040554,"£21,018.95",Nugent House School,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,17.07.2019,5101040511,"£19,736.25",Family Futures CIC,
Manchester City Council,Adult Social Care,Professional fees,17.07.2019,5101040514,"£19,000.00",St Peter's RC High School,
Manchester City Council,Manchester Leisure,Cash Collection,17.07.2019,5101040445,"£17,718.42",National Car Parks Ltd Season Ticke,
Manchester City Council,Adult Social Care,Payments for services,17.07.2019,5101040528,"£16,747.50",Time Specialist Support Ltd,
Manchester City Council,Housing General Fund,Building Works,17.07.2019,5101040253,"£16,161.00",Manchester Care & Repair Ltd,
Manchester City Council,Environment and Operations,Construction Works,17.07.2019,5101040264,"£15,603.84",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Manchester Leisure,Professional fees,17.07.2019,5101040280,"£15,166.67",Biffa Municipal Limited,
Manchester City Council,Adult Social Care,Professional fees,17.07.2019,5101040399,"£14,400.00",Capita Business Services Ltd,
Manchester City Council,Manchester Leisure,Equipment,17.07.2019,5101039818,"£13,440.00",Craemer Uk Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2019,5101040394,"£12,290.38",Conlon Construction Ltd,
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,17.07.2019,5101040450,"£12,255.24",Carlton Fuels Ltd,
Manchester City Council,Corporate Services,Collection Commission,17.07.2019,5101040262,"£11,951.27",Verrus (UK) T/A paybyphone,
Manchester City Council,Manchester Leisure,Equipment,17.07.2019,5101039807,"£11,934.00",Craemer Uk Ltd,
Manchester City Council,Manchester Leisure,Reuse credits,17.07.2019,5101040271,"£11,925.00",Biffa Municipal Limited,
Manchester City Council,Chief Executives,Funeral and coroner related services,17.07.2019,5101040522,"£11,282.26",Central Mcr Uni Hospital t/a,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,17.07.2019,5101040275,"£10,925.00",Manchester Creative Digital Assets,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,17.07.2019,5101040561,"£10,202.63",Biffa Municipal Limited,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,17.07.2019,5101040420,"£10,161.18",Rexel UK Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2019,5101040389,"£9,646.37",Conlon Construction Ltd,
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,17.07.2019,5101040575,"£9,300.00",Impact For All,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,17.07.2019,5101040560,"£8,910.00",Biffa Municipal Limited,
Manchester City Council,Corporate Services,Professional fees,17.07.2019,5101040173,"£8,120.00",Mace Ltd,
Manchester City Council,Corporate Services,Professional fees,17.07.2019,5101040174,"£8,040.00",Mace Ltd,
Manchester City Council,Manchester Leisure,Consultants Fees,17.07.2019,5101040348,"£7,526.65",FMG Consulting Limited,
Manchester City Council,Chief Executives,Agency staff provision,17.07.2019,5101040191,"£7,492.50",Osbourne Thomas Ltd,
Manchester City Council,Chief Executives,ICT Support & Maintenance,17.07.2019,5101040304,"£7,317.50",Insight Direct (Uk) Ltd,
Manchester City Council,Corporate Services,Professional fees,17.07.2019,5101039024,"£6,720.00",Turner & Townsend Cost,
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,17.07.2019,5101040449,"£6,633.32",Harry Fairclough Limited,
Manchester City Council,Regeneration Finance,Professional fees,17.07.2019,5101040369,"£6,545.00",Mast LIFT Company Ltd,
Manchester City Council,Chief Executives,Funeral and coroner related services,17.07.2019,5101040516,"£6,516.00",Kane Funeral Services,
Manchester City Council,Regeneration Finance,Removal and Storage of Furniture,17.07.2019,5101039566,"£6,409.24",BCL,
Manchester City Council,Adult Social Care,Grant Payments,17.07.2019,5101040424,"£6,150.00",Assoc of Dir. of Public Health,
Manchester City Council,Chief Executives,Agency staff provision,17.07.2019,5101040562,"£5,980.00",Venn Group Ltd,
Manchester City Council,Corporate Services,Legal Fees,17.07.2019,5101040293,"£5,920.00",Crest Advisory (UK) LTD,
Manchester City Council,Chief Executives,Agency staff provision,17.07.2019,5101039675,"£5,397.84",Michael Page International,
Manchester City Council,Chief Executives,Agency staff provision,17.07.2019,5101040526,"£5,392.20",Ashberry Recruitment Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,17.07.2019,5101040403,"£5,386.12",Manchester Working Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2019,5101040447,"£5,278.77",Harry Fairclough Limited,
Manchester City Council,Environment and Operations,Construction Works,17.07.2019,5101040483,"£5,251.08",Symology Limited,
Manchester City Council,Chief Executives,I T Provision,17.07.2019,5101040517,"£5,243.04",Advanced Legal Solutions Ltd,
Manchester City Council,Adult Social Care,Non-Contractual Overtime,17.07.2019,5101040510,"£5,129.00",UPS Building & Maintenance Ltd,
Manchester City Council,Adult Social Care,Payments for services,17.07.2019,5101040426,"£5,060.00",MVLA,
Manchester City Council,Manchester Leisure,Security,17.07.2019,5101039689,"£5,000.00",Greater Manchester Police,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,17.07.2019,5101040419,"£4,862.08",Rexel UK Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,17.07.2019,5101040407,"£4,814.37",Encasement Limited,
Manchester City Council,Adult Social Care,Payments for services,17.07.2019,5101040318,"£4,811.06",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,17.07.2019,5101040421,"£4,811.06",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,17.07.2019,5101040422,"£4,811.06",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,17.07.2019,5101040423,"£4,811.06",The Together Trust,
Manchester City Council,Chief Executives,Funeral and coroner related services,17.07.2019,5101040515,"£4,322.00",Kane Funeral Services,
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,17.07.2019,5101034032,"£4,232.43",Manchester Working Ltd,
Manchester City Council,Adult Social Care,Personal needs of client,17.07.2019,5101040311,"£3,965.00",Digital Hearing Care Ltd,
Manchester City Council,Adult Social Care,Personal needs of client,17.07.2019,5101040413,"£3,500.00",Prism Medical UK Carefree Division,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,17.07.2019,5101040579,"£3,500.00",John Martin Devine Ltd,
Manchester City Council,Manchester Leisure,Reuse credits,17.07.2019,5101040278,"£3,412.50",Biffa Municipal Limited,
Manchester City Council,Manchester Leisure,Reuse credits,17.07.2019,5101040278,"£3,412.50",Biffa Municipal Limited,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,17.07.2019,5101040414,"£3,405.80",Pts Plumbing Trade Supplies,
Manchester City Council,Corporate Services,Professional fees,17.07.2019,5101040355,"£3,000.00",Viola Clause Ltd,
Manchester City Council,Manchester Leisure,Compensation Payments,17.07.2019,1906546665,"£3,000.00",Caytoo Limited,
Manchester City Council,Adult Social Care,Rents,17.07.2019,5101040321,"£2,940.60",Mosscare Housing Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,17.07.2019,5101040418,"£2,534.84",Rexel UK Ltd,
Manchester City Council,Chief Executives,Legal Fees,17.07.2019,5101040354,"£2,500.00",Gray's Inn Square Chambers Ltd,
Manchester City Council,Manchester Leisure,Reuse credits,17.07.2019,5101040277,"£2,499.99",Biffa Municipal Limited,
Manchester City Council,Adult Social Care,Professional fees,17.07.2019,5101040513,"£2,375.00",Arnoldsolutions,
Manchester City Council,Corporate Services,Professional fees,17.07.2019,5101040493,"£2,250.00",Value In Construction Ltd,
Manchester City Council,Adult Social Care,Contract Cleaning External,17.07.2019,5101040284,"£2,231.25",Brighter Beginnings (Newton Heath),
Manchester City Council,Adult Social Care,Contract Cleaning External,17.07.2019,5101040289,"£2,231.25",Brighter Beginnings Day Nursery,
Manchester City Council,Adult Social Care,Contract Cleaning External,17.07.2019,5101040286,"£2,231.25",Brighter Beginnings (Charlestown),
Manchester City Council,Adult Social Care,Grant Payments,17.07.2019,5101040050,"£2,169.00",ADASS,
Manchester City Council,Adult Social Care,Rents,17.07.2019,1906546895,"£2,058.00",Happy Homes Manchester Ltd,
Manchester City Council,Adult Social Care,Equipment,17.07.2019,5101040342,"£2,050.00",Drive Devilbiss Healthcare Ltd,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,17.07.2019,5101040417,"£2,004.68",Pts Plumbing Trade Supplies,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,17.07.2019,5101040558,"£2,000.00",The Arch Company Properties Ltd,
Manchester City Council,Adult Social Care,Personal needs of client,17.07.2019,5101040336,"£1,956.90",Drive Devilbiss Healthcare Ltd,
