Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Adult Social Care,Rents,14-Oct-22,5105838375,Wythenshawe Community Housing Group,"4,674.38"
Manchester City Council,Adult Social Care,Rents,14-Oct-22,5105838376,Wythenshawe Community Housing Group,"4,674.38"
Manchester City Council,Adult Social Care,Rents,14-Oct-22,5105838386,Wythenshawe Community Housing Group,"4,674.38"
Manchester City Council,Adult Social Care,Rents,14-Oct-22,5105838388,Wythenshawe Community Housing Group,"4,674.38"
Manchester City Council,Adult Social Care,Rents,10-Oct-22,1907899893,Wythenshawe Community Housing Group,"1,850.00"
Manchester City Council,Adult Social Care,Rents,19-Oct-22,5105838676,Wythenshawe Community Housing Group,"1,331.07"
Manchester City Council,Adult Social Care,Rents,25-Oct-22,5105839599,Wythenshawe Community Housing Group,"1,331.07"
Manchester City Council,Adult Social Care,Rents,25-Oct-22,5105839490,Mears Limited,"4,651.04"
Manchester City Council,Regeneration Finance,Legal Fees,31-Oct-22,5105838426,POS Enterprises Ltd,"1,830.20"
Manchester City Council,Chief Executives,Hire of Equipment,28-Oct-22,5105840275,Universal Live,"1,143.00"
Manchester City Council,Chief Executives,Hire of Equipment,28-Oct-22,5105840272,Universal Live,687.42
Manchester City Council,Chief Executives,ICT Sup & Maintnance,31-Oct-22,5105840817,Gate Seven Computers Ltd,950.00
Manchester City Council,Manchester Leisure,Cleaning Equipment,10-Oct-22,5105837399,Biffa Municipal Limited,"8,750.13"
Manchester City Council,Manchester Leisure,Equipment,11-Oct-22,5105837395,Biffa Municipal Limited,"4,986.00"
Manchester City Council,Manchester Leisure,Reuse credits,25-Oct-22,5105839414,Biffa Municipal Limited,"5,166.67"
Manchester City Council,Manchester Leisure,Special Event,11-Oct-22,5105837398,Biffa Municipal Limited,"2,784.60"
Manchester City Council,Manchester Leisure,Equipment,31-Oct-22,5105840722,One Green World,"1,375.00"
Manchester City Council,Manchester Leisure,ICT Sup & Maintnance,05-Oct-22,5105836816,Aareon UK Ltd,"22,744.00"
Manchester City Council,Highways Services,Grounds Maintenance,31-Oct-22,5105840695,Halcyon Conservation Ltd,903.00
Manchester City Council,Chief Executives,Printing,04-Oct-22,5105836700,John Baxter & Sons Ltd,580.00
Manchester City Council,Hospitality + Trading Services,Radio Charges,31-Oct-22,5105837600,North West Radio Communications Ltd,792.00
Manchester City Council,Adult Social Care,Rents,07-Oct-22,5105837241,T15 Consultancy Ltd,"110,014.17"
Manchester City Council,Manchester Leisure,Special Event,18-Oct-22,5105838618,Vixfacepainting,660.00
Manchester City Council,Manchester Leisure,Equipment,14-Oct-22,5105838100,Cromwell Polythene Limited,"13,286.00"
Manchester City Council,Manchester Leisure,Equipment,27-Oct-22,5105840147,Cromwell Polythene Limited,"13,286.00"
Manchester City Council,Regeneration Finance,Stationery,31-Oct-22,5105840483,Banner Group Limited,722.08
Manchester City Council,Regeneration Finance,Stationery,27-Oct-22,5105839199,Banner Group Limited,558.55
Manchester City Council,Regeneration Finance,Subvention Payments,28-Oct-22,5105839103,Manchester Creative Digital Assets,"254,237.00"
Manchester City Council,Regeneration Finance,Subvention Payments,28-Oct-22,5105839099,Manchester Creative Digital Assets,"197,742.00"
Manchester City Council,Regeneration Finance,Subvention Payments,28-Oct-22,5105839098,Manchester Creative Digital Assets,"184,607.00"
Manchester City Council,Regeneration Finance,Subvention Payments,28-Oct-22,5105839102,Manchester Creative Digital Assets,"40,338.00"
Manchester City Council,Regeneration Finance,Subvention Payments,28-Oct-22,5105839101,Manchester Creative Digital Assets,"34,991.00"
Manchester City Council,Adult Social Care,Rents,04-Oct-22,5105836697,K L Properties,"12,196.88"
Manchester City Council,Adult Social Care,Rents,10-Oct-22,5105837452,K L Properties,"11,892.22"
Manchester City Council,Adult Social Care,Rents,18-Oct-22,5105838704,K L Properties,"11,892.22"
Manchester City Council,Adult Social Care,Rents,26-Oct-22,5105839937,K L Properties,"11,782.25"
Manchester City Council,Chief Executives,Landline Telephone,14-Oct-22,5105836937,The Networking People (TNP) Ltd,"2,779.68"
Manchester City Council,Chief Executives,Data Links,14-Oct-22,5105836932,The Networking People (TNP) Ltd,"100,789.40"
Manchester City Council,Chief Executives,Data Links,14-Oct-22,5105836931,The Networking People (TNP) Ltd,"72,742.04"
Manchester City Council,Chief Executives,Data Links,14-Oct-22,5105836935,The Networking People (TNP) Ltd,"63,476.13"
Manchester City Council,Chief Executives,Data Links,14-Oct-22,5105836919,The Networking People (TNP) Ltd,"60,197.52"
Manchester City Council,Chief Executives,Data Links,06-Oct-22,5105836934,The Networking People (TNP) Ltd,"50,630.51"
Manchester City Council,Chief Executives,Data Links,14-Oct-22,5105836981,The Networking People (TNP) Ltd,"50,630.51"
Manchester City Council,Chief Executives,Data Links,14-Oct-22,5105836920,The Networking People (TNP) Ltd,"50,412.21"
Manchester City Council,Chief Executives,Data Links,14-Oct-22,5105836918,The Networking People (TNP) Ltd,"39,460.08"
Manchester City Council,Chief Executives,Data Links,14-Oct-22,5105836933,The Networking People (TNP) Ltd,"15,376.44"
Manchester City Council,Manchester Leisure,Data Links,27-Oct-22,5105840119,The Networking People (TNP) Ltd,"5,143.83"
Manchester City Council,Chief Executives,Data Links,07-Oct-22,5105837199,The Networking People (TNP) Ltd,"2,582.96"
Manchester City Council,Chief Executives,Data Links,06-Oct-22,5105836960,The Networking People (TNP) Ltd,"-50,630.51"
Manchester City Council,Adult Social Care,Equipment,06-Oct-22,5105837002,Creative Care Limited,690.00
Manchester City Council,Adult Social Care,Rents,13-Oct-22,5105836938,Housing Social Ltd,"33,273.17"
Manchester City Council,Adult Social Care,Rents,20-Oct-22,5105837922,Housing Social Ltd,"32,081.07"
Manchester City Council,Adult Social Care,Rents,27-Oct-22,5105839334,Housing Social Ltd,"31,957.46"
Manchester City Council,Adult Social Care,Rents,11-Oct-22,5105837481,Housing Social Ltd,"31,896.81"
Manchester City Council,Adult Social Care,Rents,12-Oct-22,5105837787,Eeven Homes Ltd.,"14,907.49"
Manchester City Council,Adult Social Care,Rents,31-Oct-22,5105840674,Eeven Homes Ltd.,"14,619.72"
Manchester City Council,Adult Social Care,Rents,05-Oct-22,5105836639,Eeven Homes Ltd.,"13,943.27"
Manchester City Council,Adult Social Care,Rents,18-Oct-22,5105838627,Eeven Homes Ltd.,"13,905.43"
Manchester City Council,Manchester Leisure,Catering,25-Oct-22,5105839752,Manchester Art Gallery,792.50
Manchester City Council,Chief Executives,Hire of Equipment,20-Oct-22,5105838973,Niche Event Hire,"3,460.00"
Manchester City Council,Childrens & Education Services,Storage Costs,18-Oct-22,5105838689,Restore PLC,"3,692.55"
Manchester City Council,Childrens & Education Services,Storage Costs,18-Oct-22,5105838687,Restore PLC,"2,273.98"
Manchester City Council,Chief Executives,Printing,28-Oct-22,5105840523,Ricoh UK Ltd.,"55,800.16"
Manchester City Council,Chief Executives,Printing,28-Oct-22,5105840524,Ricoh UK Ltd.,"55,800.16"
Manchester City Council,Chief Executives,Printing,28-Oct-22,5105840525,Ricoh UK Ltd.,"55,800.16"
Manchester City Council,Chief Executives,Printing,28-Oct-22,5105840545,Ricoh UK Ltd.,"55,800.16"
Manchester City Council,Chief Executives,Printing,28-Oct-22,5105840527,Ricoh UK Ltd.,"21,858.42"
Manchester City Council,Chief Executives,Printing,20-Oct-22,5105839212,Ricoh UK Ltd.,"18,432.97"
Manchester City Council,Chief Executives,Printing,20-Oct-22,5105839215,Ricoh UK Ltd.,"2,708.30"
Manchester City Council,Adult Social Care,Rents,24-Oct-22,5105839365,AJD Property Limited,"8,586.85"
Manchester City Council,Hospitality + Trading Services,Equipment,18-Oct-22,5105838528,Manke Markets UK Ltd,"48,756.50"
Manchester City Council,Chief Executives,Printing,18-Oct-22,5105838683,Integrity Print Ltd,"5,440.00"
Manchester City Council,Adult Social Care,Rents,11-Oct-22,5105837567,District Homes Cic,"65,538.18"
Manchester City Council,Adult Social Care,Rents,25-Oct-22,5105839489,District Homes Cic,"51,266.90"
Manchester City Council,Regeneration Finance,Publications,26-Oct-22,5105840002,Tadtu Distribution Ltd,"5,261.00"
Manchester City Council,Adult Social Care,Rents,11-Oct-22,5105837593,Barret Gray Rentals,"1,150.00"
Manchester City Council,Adult Social Care,Rents,11-Oct-22,5105837595,Barret Gray Rentals,"1,150.00"
Manchester City Council,Adult Social Care,Rents,11-Oct-22,5105837596,Barret Gray Rentals,"1,150.00"
Manchester City Council,Adult Social Care,Rents,21-Oct-22,5105837592,Barret Gray Rentals,"1,150.00"
Manchester City Council,Adult Social Care,Rents,31-Oct-22,5105840629,Manchester Housing Group Ltd,"101,464.73"
Manchester City Council,Adult Social Care,Rents,17-Oct-22,5105838532,Manchester Housing Group Ltd,668.00
Manchester City Council,Chief Executives,Printing,12-Oct-22,5105837577,Impression (Bolton) Ltd,678.00
Manchester City Council,Chief Executives,ICT Sup & Maintnance,31-Oct-22,5105836681,Spacecraft Creative Limited,"£128,900.00"
Manchester City Council,Chief Executives,Printing,12-Oct-22,5105837809,Geiger Limited,530.00
Manchester City Council,Chief Executives,Advertising,31-Oct-22,5105840869,Spacehouse Ltd,855.00
Manchester City Council,Manchester Leisure,Equipment,25-Oct-22,5105839748,Synectics Security Limited,"6,244.30"
Manchester City Council,Manchester Leisure,Grounds Maintenance,12-Oct-22,5105837587,Tivoli Group Ltd,"5,429.64"
Manchester City Council,Chief Executives,Catering,26-Oct-22,5105839855,Chapman Holmes,"1,935.00"
Manchester City Council,Regeneration Finance,Car Parking Expenses,06-Oct-22,5105837100,NCP Members Parking,947.92
Manchester City Council,Chief Executives,Counsel Costs,31-Oct-22,1907915461,Central Chambers,"1,500.00"
Manchester City Council,Chief Executives,Counsel Costs,31-Oct-22,1907911356,Central Chambers,"1,450.00"
Manchester City Council,Chief Executives,Counsel Costs,19-Oct-22,1907905091,Central Chambers,"1,000.00"
Manchester City Council,Chief Executives,Counsel Costs,31-Oct-22,1907916115,Central Chambers,"1,000.00"
Manchester City Council,Chief Executives,Counsel Costs,31-Oct-22,1907914978,Central Chambers,850.00
Manchester City Council,Chief Executives,Counsel Costs,26-Oct-22,1907914345,Central Chambers,750.00
Manchester City Council,Chief Executives,Counsel Costs,28-Oct-22,1907907811,Central Chambers,600.00
Manchester City Council,Chief Executives,Counsel Costs,18-Oct-22,1907903970,Central Chambers,550.00
Manchester City Council,Chief Executives,Counsel Costs,26-Oct-22,1907914340,Central Chambers,550.00
Manchester City Council,Chief Executives,Counsel Costs,19-Oct-22,1907905089,Central Chambers,500.00
Manchester City Council,Chief Executives,Counsel Costs,26-Oct-22,1907914343,Central Chambers,500.00
Manchester City Council,Chief Executives,Hire of Equipment,07-Oct-22,5105837089,dbnAudile Limited,"3,135.88"
Manchester City Council,Childrens & Education Services,Hire of Premises,07-Oct-22,5105837284,My Happy Place Management,500.00
Manchester City Council,Childrens & Education Services,Hire of Premises,13-Oct-22,5105837286,My Happy Place Management,500.00
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,24-Oct-22,5105838752,Standard Fuels Oils,"30,199.96"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,19-Oct-22,5105838065,Standard Fuels Oils,"26,948.69"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,24-Oct-22,5105838746,Standard Fuels Oils,"26,948.69"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,10-Oct-22,5105836755,Standard Fuels Oils,"25,119.81"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,24-Oct-22,5105838757,Standard Fuels Oils,"22,645.10"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,07-Oct-22,5105837281,Standard Fuels Oils,"20,697.27"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,27-Oct-22,5105840134,Standard Fuels Oils,"15,538.30"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,27-Oct-22,5105840136,Standard Fuels Oils,"15,085.76"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,04-Oct-22,5105836703,Standard Fuels Oils,"14,354.34"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,04-Oct-22,5105836505,Standard Fuels Oils,"1,442.40"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,07-Oct-22,5105837087,Standard Fuels Oils,"1,389.89"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,07-Oct-22,5105837085,Standard Fuels Oils,"1,388.50"
Manchester City Council,Highways Services,Vehicle Fuel Costs,25-Oct-22,5105839691,Standard Fuels Oils,"1,126.22"
Manchester City Council,Highways Services,Vehicle Fuel Costs,06-Oct-22,5105837060,Standard Fuels Oils,931.13
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,11-Oct-22,5105837469,Standard Fuels Oils,"-20,813.38"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,19-Oct-22,5105838743,Standard Fuels Oils,"-26,948.69"
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,31-Oct-22,5105840806,TIP Trailer Services UK Ltd,"2,715.77"
Manchester City Council,Chief Executives,ICT Sup & Maintnance,10-Oct-22,5105836904,ICT Revolutions Ltd,"32,450.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,06-Oct-22,5105837114,Hala Guest House,"7,170.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,11-Oct-22,5105837493,Hala Guest House,"7,165.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,18-Oct-22,5105838581,Hala Guest House,"7,100.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,27-Oct-22,5105840022,Hala Guest House,"6,975.00"
Manchester City Council,Childrens & Education Services,Bed & Breakfast Acc,12-Oct-22,5105837755,Hala Guest House,"4,125.00"
Manchester City Council,Childrens & Education Services,Storage Costs,06-Oct-22,5105837025,Manchester Conference Centre,"1,708.32"
Manchester City Council,Adult Social Care,Rents,25-Oct-22,5105839788,Furniture Resource Centre Ltd,"1,692.93"
Manchester City Council,Adult Social Care,Furniture,25-Oct-22,5105839784,Furniture Resource Centre Ltd,"1,752.50"
Manchester City Council,Adult Social Care,Furniture,20-Oct-22,5105839071,Furniture Resource Centre Ltd,"1,230.45"
Manchester City Council,Adult Social Care,Furniture,18-Oct-22,5105838658,Furniture Resource Centre Ltd,977.45
Manchester City Council,Adult Social Care,Furniture,25-Oct-22,5105839786,Furniture Resource Centre Ltd,731.03
Manchester City Council,Adult Social Care,Furniture,19-Oct-22,5105838945,Furniture Resource Centre Ltd,599.33
Manchester City Council,Adult Social Care,Furniture,19-Oct-22,5105838847,Furniture Resource Centre Ltd,584.50
Manchester City Council,Adult Social Care,Furniture,19-Oct-22,5105838824,Furniture Resource Centre Ltd,567.19
Manchester City Council,Adult Social Care,Furniture,19-Oct-22,5105838827,Furniture Resource Centre Ltd,500.27
Manchester City Council,Corporate Services,WPS Awards,17-Oct-22,5105838435,Furniture Resource Centre Ltd,"1,185.81"
Manchester City Council,Corporate Services,WPS Awards,03-Oct-22,5105836450,Furniture Resource Centre Ltd,"1,124.50"
Manchester City Council,Corporate Services,WPS Awards,21-Oct-22,5105838823,Furniture Resource Centre Ltd,"1,099.72"
Manchester City Council,Corporate Services,WPS Awards,14-Oct-22,5105838304,Furniture Resource Centre Ltd,"1,087.10"
Manchester City Council,Corporate Services,WPS Awards,14-Oct-22,5105838359,Furniture Resource Centre Ltd,"1,021.04"
Manchester City Council,Corporate Services,WPS Awards,21-Oct-22,5105838842,Furniture Resource Centre Ltd,952.68
Manchester City Council,Corporate Services,WPS Awards,28-Oct-22,5105838079,Furniture Resource Centre Ltd,952.68
Manchester City Council,Corporate Services,WPS Awards,31-Oct-22,5105838483,Furniture Resource Centre Ltd,952.68
Manchester City Council,Corporate Services,WPS Awards,31-Oct-22,5105840160,Furniture Resource Centre Ltd,940.06
Manchester City Council,Corporate Services,WPS Awards,20-Oct-22,5105838492,Furniture Resource Centre Ltd,924.31
Manchester City Council,Corporate Services,WPS Awards,26-Oct-22,5105839844,Furniture Resource Centre Ltd,901.15
Manchester City Council,Corporate Services,WPS Awards,28-Oct-22,5105838542,Furniture Resource Centre Ltd,878.05
Manchester City Council,Corporate Services,WPS Awards,25-Oct-22,5105839767,Furniture Resource Centre Ltd,858.26
Manchester City Council,Corporate Services,WPS Awards,31-Oct-22,5105839859,Furniture Resource Centre Ltd,814.27
Manchester City Council,Corporate Services,WPS Awards,14-Oct-22,5105838362,Furniture Resource Centre Ltd,775.29
Manchester City Council,Corporate Services,WPS Awards,19-Oct-22,5105838849,Furniture Resource Centre Ltd,741.99
Manchester City Council,Corporate Services,WPS Awards,26-Oct-22,5105839822,Furniture Resource Centre Ltd,733.67
Manchester City Council,Corporate Services,WPS Awards,28-Oct-22,5105838545,Furniture Resource Centre Ltd,720.05
Manchester City Council,Corporate Services,WPS Awards,03-Oct-22,5105836430,Furniture Resource Centre Ltd,715.25
Manchester City Council,Corporate Services,WPS Awards,03-Oct-22,5105836447,Furniture Resource Centre Ltd,660.05
Manchester City Council,Corporate Services,WPS Awards,19-Oct-22,5105838943,Furniture Resource Centre Ltd,659.21
Manchester City Council,Corporate Services,WPS Awards,26-Oct-22,5105839831,Furniture Resource Centre Ltd,655.49
Manchester City Council,Corporate Services,WPS Awards,06-Oct-22,5105836452,Furniture Resource Centre Ltd,649.04
Manchester City Council,Corporate Services,WPS Awards,25-Oct-22,5105839597,Furniture Resource Centre Ltd,605.22
Manchester City Council,Corporate Services,WPS Awards,26-Oct-22,5105839857,Furniture Resource Centre Ltd,586.63
Manchester City Council,Corporate Services,WPS Awards,19-Oct-22,5105838856,Furniture Resource Centre Ltd,585.39
Manchester City Council,Corporate Services,WPS Awards,19-Oct-22,5105838853,Furniture Resource Centre Ltd,546.57
Manchester City Council,Corporate Services,WPS Awards,25-Oct-22,5105839769,Furniture Resource Centre Ltd,538.14
Manchester City Council,Corporate Services,WPS Awards,26-Oct-22,5105839817,Furniture Resource Centre Ltd,515.89
Manchester City Council,Corporate Services,WPS Awards,14-Oct-22,5105838149,Furniture Resource Centre Ltd,510.36
Manchester City Council,Corporate Services,WPS Awards,20-Oct-22,5105838329,Furniture Resource Centre Ltd,507.42
Manchester City Council,Chief Executives,Printing,13-Oct-22,5105836983,Psycho Peacock Limited,893.94
Manchester City Council,Chief Executives,Printing,28-Oct-22,5105840346,Psycho Peacock Limited,745.00
Manchester City Council,Manchester Leisure,Special Event,12-Oct-22,5105837797,Drumroots Workshop Ltd,820.00
Manchester City Council,Manchester Leisure,Special Event,12-Oct-22,5105837796,Drumroots Workshop Ltd,660.00
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,27-Oct-22,5105840039,Medlock House Ltd,"10,633.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,27-Oct-22,5105840283,Medlock House Ltd,"10,633.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10-Oct-22,5105837445,Medlock House Ltd,"10,339.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,24-Oct-22,1700140380,Medlock House Ltd,"-22,981.00"
Manchester City Council,Adult Social Care,Rents,07-Oct-22,5105837333,Houses4Homes 4U Ltd,"5,288.30"
Manchester City Council,Adult Social Care,Rents,11-Oct-22,5105837477,Houses4Homes 4U Ltd,"5,288.30"
Manchester City Council,Adult Social Care,Rents,18-Oct-22,5105838685,Houses4Homes 4U Ltd,"5,288.30"
Manchester City Council,Adult Social Care,Rents,25-Oct-22,5105839450,Houses4Homes 4U Ltd,"5,288.30"
Manchester City Council,Chief Executives,Printing,27-Oct-22,5105839031,Wex Photographic,"4,809.36"
Manchester City Council,Chief Executives,Landline Telephone,12-Oct-22,5105837146,8x8 UK Ltd,"58,721.58"
Manchester City Council,Chief Executives,Landline Telephone,12-Oct-22,5105837521,8x8 UK Ltd,"-8,693.60"
Manchester City Council,Chief Executives,Landline Telephone,31-Oct-22,5105839575,8x8 UK Ltd,"-8,693.60"
Manchester City Council,Regeneration Finance,Grounds Maintenance,10-Oct-22,5105836747,Mitie Landscapes LTD,"4,038.71"
Manchester City Council,Regeneration Finance,Grounds Maintenance,10-Oct-22,5105836746,Mitie Landscapes LTD,"3,818.13"
Manchester City Council,Regeneration Finance,Grounds Maintenance,31-Oct-22,5105840548,Mitie Landscapes LTD,"2,637.82"
Manchester City Council,Regeneration Finance,Grounds Maintenance,28-Oct-22,5105840561,Mitie Landscapes LTD,"1,363.47"
Manchester City Council,Regeneration Finance,Grounds Maintenance,31-Oct-22,5105840563,Mitie Landscapes LTD,995.64
Manchester City Council,Regeneration Finance,Grounds Maintenance,05-Oct-22,5105836744,Mitie Landscapes LTD,"-3,802.13"
Manchester City Council,Regeneration Finance,Grounds Maintenance,05-Oct-22,5105836745,Mitie Landscapes LTD,"-4,076.72"
Manchester City Council,Manchester Leisure,Advertising,31-Oct-22,5105839047,Royal Flush Marketing Ltd,"1,250.00"
Manchester City Council,Manchester Leisure,Advertising,31-Oct-22,5105839048,Royal Flush Marketing Ltd,"1,250.00"
Manchester City Council,Highways Services,Hire of Machinery,25-Oct-22,5105839534,MTK Breaker Hire and Sales Ltd,550.00
Manchester City Council,Highways Services,Hire of Equipment,25-Oct-22,5105839534,MTK Breaker Hire and Sales Ltd,770.00
Manchester City Council,Adult Social Care,Equipment,25-Oct-22,5105839645,Herida Healthcare Plc,"2,100.40"
Manchester City Council,Adult Social Care,Equipment,25-Oct-22,5105839405,Herida Healthcare Plc,"1,820.00"
Manchester City Council,Adult Social Care,Equipment,25-Oct-22,5105839645,Herida Healthcare Plc,"1,333.65"
Manchester City Council,Childrens & Education Services,Electricity,12-Oct-22,1907899069,E.ON Next,"5,440.66"
Manchester City Council,Manchester Leisure,Electricity,07-Oct-22,5105837255,E.ON Next,674.00
Manchester City Council,Childrens & Education Services,Electricity,12-Oct-22,1907899070,E.ON Next,508.10
Manchester City Council,Highways Services,Training-Day Release,31-Oct-22,5105839295,Synergie Training,"3,213.00"
Manchester City Council,Highways Services,Training-Day Release,31-Oct-22,5105839296,Synergie Training,"3,213.00"
Manchester City Council,Highways Services,Training-Day Release,31-Oct-22,5105839298,Synergie Training,"3,213.00"
Manchester City Council,Highways Services,Training-Day Release,31-Oct-22,5105839299,Synergie Training,"3,213.00"
Manchester City Council,Highways Services,Training-Day Release,31-Oct-22,5105839300,Synergie Training,"3,213.00"
Manchester City Council,Hospitality + Trading Services,Water - Metered,20-Oct-22,1907910434,Anglian Water Business (National),"47,768.55"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910417,Anglian Water Business (National),"16,245.53"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910682,Anglian Water Business (National),"13,744.67"
Manchester City Council,Hospitality + Trading Services,Water - Metered,20-Oct-22,1907910534,Anglian Water Business (National),"10,795.94"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910635,Anglian Water Business (National),"9,112.20"
Manchester City Council,Hospitality + Trading Services,Water - Metered,20-Oct-22,1907910435,Anglian Water Business (National),"9,082.08"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910400,Anglian Water Business (National),"8,314.40"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910422,Anglian Water Business (National),"8,296.33"
Manchester City Council,Childrens & Education Services,Water - Metered,20-Oct-22,1907910641,Anglian Water Business (National),"5,746.28"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910302,Anglian Water Business (National),"4,269.39"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910405,Anglian Water Business (National),"3,931.50"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910650,Anglian Water Business (National),"3,755.46"
Manchester City Council,Manchester Leisure,Water - Metered,20-Oct-22,1907910367,Anglian Water Business (National),"2,691.67"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910656,Anglian Water Business (National),"2,610.20"
Manchester City Council,Manchester Leisure,Water - Metered,20-Oct-22,1907910676,Anglian Water Business (National),"2,605.38"
Manchester City Council,Highways Services,Water - Metered,20-Oct-22,1907910633,Anglian Water Business (National),"2,323.73"
Manchester City Council,Hospitality + Trading Services,Water - Metered,20-Oct-22,1907910344,Anglian Water Business (National),"2,085.22"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910657,Anglian Water Business (National),"1,709.54"
Manchester City Council,Childrens & Education Services,Water - Metered,20-Oct-22,1907910680,Anglian Water Business (National),"1,610.49"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910639,Anglian Water Business (National),"1,607.65"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910670,Anglian Water Business (National),"1,472.43"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910407,Anglian Water Business (National),"1,449.06"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910320,Anglian Water Business (National),"1,424.18"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910381,Anglian Water Business (National),"1,364.07"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910626,Anglian Water Business (National),"1,319.93"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910402,Anglian Water Business (National),"1,314.06"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910431,Anglian Water Business (National),"1,303.22"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910404,Anglian Water Business (National),"1,090.97"
Manchester City Council,Adult Social Care,Water - Metered,20-Oct-22,1907910624,Anglian Water Business (National),"1,062.15"
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910325,Anglian Water Business (National),988.06
Manchester City Council,Hospitality + Trading Services,Water - Metered,20-Oct-22,1907910351,Anglian Water Business (National),968.15
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910379,Anglian Water Business (National),880.71
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910671,Anglian Water Business (National),778.70
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910415,Anglian Water Business (National),765.73
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910328,Anglian Water Business (National),764.10
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910646,Anglian Water Business (National),742.94
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910338,Anglian Water Business (National),737.78
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910336,Anglian Water Business (National),722.25
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910672,Anglian Water Business (National),710.97
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910637,Anglian Water Business (National),697.55
Manchester City Council,Adult Social Care,Water - Metered,20-Oct-22,1907910664,Anglian Water Business (National),694.10
Manchester City Council,Adult Social Care,Water - Metered,20-Oct-22,1907910430,Anglian Water Business (National),692.45
Manchester City Council,Adult Social Care,Water - Metered,20-Oct-22,1907910677,Anglian Water Business (National),675.97
Manchester City Council,Hospitality + Trading Services,Water - Metered,20-Oct-22,1907910535,Anglian Water Business (National),639.40
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910380,Anglian Water Business (National),621.36
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910299,Anglian Water Business (National),592.35
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910315,Anglian Water Business (National),557.19
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910418,Anglian Water Business (National),546.82
Manchester City Council,Regeneration Finance,Water - Metered,20-Oct-22,1907910408,Anglian Water Business (National),544.93
