Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Adult Social Care,Professional fees,17.03.2017,5100908573,"£82,027.00",Career Connect,
Manchester City Council,Regeneration Finance,Legal Fees,17.03.2017,1905511287,"£2,323.00",Slater & Gordon (UK) LLP,
Manchester City Council,Adult Social Care,Professional fees,17.03.2017,5100908938,"£1,500.00",JBS-R Associates,
Manchester City Council,Manchester Leisure,Professional fees,17.03.2017,5100909056,"£35,600.00",World Dodgeball Association,
Manchester City Council,Manchester Leisure,Professional fees,17.03.2017,5100908937,"£6,752.20",Biffa Municipal Limited,
Manchester City Council,Manchester Leisure,Variation Orders,17.03.2017,5100908936,"£9,004.50",Biffa Municipal Limited,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,17.03.2017,5100908623,"£13,662.00",Workers Educational Assoc YH,
Manchester City Council,Adult Social Care,Rents,17.03.2017,1905508888,£770.00,Tulloch Property Services,
Manchester City Council,Highways Services,Legal Fees,17.03.2017,1905517831,"£2,163.00",Law 4 All,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,17.03.2017,5100909081,"£89,919.28",Amicrest Ltd,
Manchester City Council,Adult Social Care,Payments for services,17.03.2017,5100908850,"-£14,878.00",Mary Hare School,
Manchester City Council,Housing Revenue Account,Rents,17.03.2017,5100908890,"£40,284.25",M J Mapp,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,17.03.2017,5100908577,"£3,780.00",Christopher Allen Consultancy,
Manchester City Council,Manchester Leisure,Professional fees,17.03.2017,5100908599,£660.00,Bizwizuk Limited,
Manchester City Council,Manchester Leisure,Professional fees,17.03.2017,5100908485,£700.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,17.03.2017,5100908962,"£8,356.00",Samuel Laycock School,
Manchester City Council,Hospitality + Trading Services,Legal Fees,17.03.2017,1905516667,"£3,000.00",Amicus Solicitors Ltd,
Manchester City Council,Manchester Leisure,Special Events,17.03.2017,1905518042,£500.00,Authors Aloud UK Ltd,
Manchester City Council,Highways Services,Legal Fees,17.03.2017,1905517886,£505.00,DAS Law,
Manchester City Council,Adult Social Care,Rodent and Pest Control,17.03.2017,1905508429,"£4,000.00",Diagrama,
Manchester City Council,Adult Social Care,Payments for services,17.03.2017,1905508796,"£4,000.00",Domhain Limited,
Manchester City Council,Regeneration Finance,Payments to Sub-Contractors,17.03.2017,1905506397,£815.00,Equine Support Ltd,
Manchester City Council,Highways Services,Compensation Payments,17.03.2017,1905518005,"£5,250.00",Tinsdill Solicitors,
Manchester City Council,Regeneration Finance,Compensation Payments,17.03.2017,1905510710,"£1,750.00",Redacted Personal Information,
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,17.03.2017,1905510739,"£13,250.00",Redacted Personal Information,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519880,"£10,258.81",Pollock Lifts Ltd,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519815,"£9,834.00",Pollock Lifts Ltd,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519873,"£9,563.00",Pollock Lifts Ltd,
Manchester City Council,Manchester Leisure,Stationery,20.03.2017,5100909224,£603.00,Macfarlane Group Uk Ltd,
Manchester City Council,Chief Executives,Printing,20.03.2017,5100909145,£604.98,Mail Solutions,
Manchester City Council,Manchester Leisure,Grant Payments,20.03.2017,1905508450,£609.60,St Pauls Church Hall,
Manchester City Council,Manchester Leisure,Grant Payments,20.03.2017,1905508452,£526.77,St Pauls Church Hall,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100909158,"£4,680.20",The Shaw Centre,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2017,5100909356,"£11,272.16",People First Housing Association,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2017,5100909348,"£4,592.16",People First Housing Association,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100909350,"£8,410.50",People First Housing Association,
Manchester City Council,Regeneration Finance,I T Provision,20.03.2017,5100908821,"£27,376.40",Tunstall Healthcare (UK) Ltd,
Manchester City Council,Chief Executives,Professional fees,20.03.2017,5100909192,£950.00,North West Employers Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100908271,"£1,166.66",Wythenshawe Community Initiative,
Manchester City Council,Regeneration Finance,Taxi Vehicle Materials,20.03.2017,5100909190,"£2,499.90",New Auto Ltd T/A Mogo (Uk),
Manchester City Council,Manchester Leisure,Payments for services,20.03.2017,5100908870,"£1,055.00",W S Education,
Manchester City Council,Manchester Leisure,Payments for services,20.03.2017,5100908871,"£1,055.00",W S Education,
Manchester City Council,Adult Social Care,Professional fees,20.03.2017,5100909188,"£4,459.00",GVA Grimley Ltd,
Manchester City Council,Adult Social Care,Payments for services,20.03.2017,5100909284,"£17,400.00",Cais Ltd,
Manchester City Council,Manchester Leisure,Transport and Driver Hire,20.03.2017,5100909090,"£2,037.00",Constantine Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100909300,"£1,629.13",Alzheimers Society (Mcr Branch),
Manchester City Council,Manchester Leisure,Grant Payments,20.03.2017,5100909159,£500.00,Wirral M.B.C.,
Manchester City Council,Chief Executives,Agency staff provision,20.03.2017,5100907244,"£60,486.28",Michael Page International,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2017,5100909442,"£6,662.33",Making Space,
Manchester City Council,Corporate Services,Training and Development,20.03.2017,5100909161,"£1,000.00",The Manchester College,
Manchester City Council,Corporate Services,Training and Development,20.03.2017,5100909262,"£1,000.00",The Manchester College,
Manchester City Council,Corporate Services,Training and Development,20.03.2017,5100909258,"-£1,000.00",The Manchester College,
Manchester City Council,Chief Executives,Advertising,20.03.2017,5100909242,"£11,000.00",Exterion Media,
Manchester City Council,Chief Executives,Agency staff provision,20.03.2017,5100908055,"£95,292.48",Sellick Partnership (Legal) Ltd,
Manchester City Council,Highways Services,Hire of Machinery,20.03.2017,5100909217,"£1,103.75",R & M Developments Ltd,
Manchester City Council,Highways Services,Hire of Machinery,20.03.2017,5100909219,"£1,103.75",R & M Developments Ltd,
Manchester City Council,Highways Services,Hire of Machinery,20.03.2017,5100909235,"£1,074.10",R & M Developments Ltd,
Manchester City Council,Highways Services,Hire of Machinery,20.03.2017,5100909215,"£1,038.50",R & M Developments Ltd,
Manchester City Council,Highways Services,Hire of Machinery,20.03.2017,5100909221,£919.28,R & M Developments Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100909369,"£1,551.00",Irish Community Care,
Manchester City Council,Highways Services,Professional fees,20.03.2017,5100908539,"£7,524.00",AECOM Limited,
Manchester City Council,Highways Services,Professional fees,20.03.2017,5100908583,"£5,544.00",AECOM Limited,
Manchester City Council,Highways Services,Professional fees,20.03.2017,5100909110,"£3,960.00",AECOM Limited,
Manchester City Council,Highways Services,Professional fees,20.03.2017,5100909111,"£7,476.00",AECOM Limited,
Manchester City Council,Corporate Services,Fees,20.03.2017,1905509840,"£16,243.05",Equita Ltd,
Manchester City Council,Corporate Services,Fees,20.03.2017,1905509762,"£7,207.50",Equita Ltd,
Manchester City Council,Corporate Services,Fees,20.03.2017,1905509762,"-£7,207.50",Equita Ltd,
Manchester City Council,Corporate Services,Fees,20.03.2017,1905509840,"-£16,243.05",Equita Ltd,
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,20.03.2017,5100909440,"£1,937,634.95",Laing O'Rourke Construction Ltd,
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,20.03.2017,5100908880,"£211,474.25",Laing O'Rourke Construction Ltd,
Manchester City Council,Manchester Leisure,Furniture,20.03.2017,5100909275,"£3,916.04",Demco Worldwide Ltd,
Manchester City Council,Chief Executives,Agency staff provision,20.03.2017,5100907252,"£7,309.44",Morgan Hunt Public Sector Ltd,
Manchester City Council,Chief Executives,Agency staff provision,20.03.2017,5100908768,"£1,204.68",Network Ventures Ltd T/A Topcare,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,20.03.2017,5100909259,"£65,000.00",Riverside ECHG,
Manchester City Council,Manchester Leisure,Professional fees,20.03.2017,5100908626,"£8,500.00",Architectural History Practice Ltd,
Manchester City Council,Manchester Leisure,Professional fees,20.03.2017,5100909152,"£3,327.39",Redacted Personal Information,
Manchester City Council,Chief Executives,I T Provision,20.03.2017,5100909410,£846.00,XMA Limited,
Manchester City Council,Chief Executives,Grant and subscriptions awarded,20.03.2017,5100906968,£500.00,The Lesbian & Gay Foundation,
Manchester City Council,Environment and Operations,Construction Works,20.03.2017,5100908457,"£1,396.30",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Environment and Operations,Construction Works,20.03.2017,5100908454,£586.53,J.Hopkins (Contractors) Ltd.,
Manchester City Council,Corporate Services,Fees,20.03.2017,1905509760,"£26,728.35",Rossendales Ltd,
Manchester City Council,Corporate Services,Fees,20.03.2017,1905509760,"-£26,728.35",Rossendales Ltd,
Manchester City Council,Adult Social Care,Payments for services,20.03.2017,5100908648,£555.00,Randstad Education,
Manchester City Council,Adult Social Care,Payments for services,20.03.2017,5100908647,£555.00,Randstad Education,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100909231,"£5,000.00",Manchester Young Lives,
Manchester City Council,Manchester Leisure,Professional fees,20.03.2017,5100908901,"£4,400.00",Gekay Carpets,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100907571,£765.00,Afro Carribean Care Group,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100907684,£765.00,Afro Carribean Care Group,
Manchester City Council,Chief Executives,Agency staff provision,20.03.2017,5100908044,"£6,286.99",Deekay Technical Recruitment Ltd,
Manchester City Council,Chief Executives,Postage,20.03.2017,5100909541,"£4,500.00",Teleset Francotyp Postalia Ltd,
Manchester City Council,Adult Social Care,I T Provision,20.03.2017,5100908972,"£1,000.00",Northenden Group Practice,
Manchester City Council,Chief Executives,Printing,20.03.2017,5100909329,"£1,110.00",Astra Signs,
Manchester City Council,Manchester Leisure,Internal Repairs and Maintenance for buildings,20.03.2017,5100908588,"£1,050.84",Amey Highways Lighting (Manchester),
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519829,"£5,653.00",Stannah Lift Services Ltd,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519808,"£4,309.00",Stannah Lift Services Ltd,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519831,"£3,290.00",Stannah Lift Services Ltd,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519833,"£2,742.00",Stannah Lift Services Ltd,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519830,"£1,940.00",Stannah Lift Services Ltd,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519832,"£1,801.00",Stannah Lift Services Ltd,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519874,"£1,757.00",Stannah Lift Services Ltd,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519876,"£1,640.00",Stannah Lift Services Ltd,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519809,"£1,190.00",Stannah Lift Services Ltd,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519878,£511.00,Stannah Lift Services Ltd,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519879,£500.00,Stannah Lift Services Ltd,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1700069702,-£511.00,Stannah Lift Services Ltd,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,20.03.2017,5100909234,"£6,986.50",Failsworth School,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100908035,"£3,548.50",Irwell Valley Housing Association,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100908032,£760.13,Irwell Valley Housing Association,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100907326,£912.08,Places for People Living +,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100907326,£699.54,Places for People Living +,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2017,5100906754,"£3,684.74",Northwards Housing Limited,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2017,5100906754,"£2,849.24",Northwards Housing Limited,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2017,5100906754,"£2,487.33",Northwards Housing Limited,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2017,5100906754,"£2,442.21",Northwards Housing Limited,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2017,5100906754,"£1,670.98",Northwards Housing Limited,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2017,5100906754,£642.68,Northwards Housing Limited,
Manchester City Council,Housing Revenue Account,Supporting People Payments,20.03.2017,5100909147,"£1,538.46",Northwards Housing Limited,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,20.03.2017,5100909261,£900.00,Transport for Greater Manchester,
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,20.03.2017,5100909265,£747.00,Transport for Greater Manchester,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.03.2017,5100908606,"£180,000.00",Transport for Greater Manchester,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2017,5100909136,£991.66,Manchester Settlement,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100909134,£859.50,Manchester Settlement,
Manchester City Council,Adult Social Care,I T Provision,20.03.2017,5100908935,"£16,430.50",Salford City Council,
Manchester City Council,Manchester Leisure,Licences Purchase,20.03.2017,5100908641,£750.00,Salford City Council,
Manchester City Council,Adult Social Care,Agency staff provision,20.03.2017,5100907008,"£3,382.18",Breakthrough Uk Ltd,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2017,5100907973,£758.33,Albert Kennedy Trust,
Manchester City Council,Adult Social Care,Gas,20.03.2017,5100909357,£600.69,Ashbury Meadow Primary School,
Manchester City Council,Adult Social Care,Payment of School Budget Share,20.03.2017,5100907652,"£1,743.44",Lancasterian School,
Manchester City Council,Manchester Leisure,Grant Payments,20.03.2017,1905518021,"£2,000.00",St. Marys Ce Primary School,
Manchester City Council,Adult Social Care,Gas,20.03.2017,5100907924,"£12,958.63",Manchester School Services Limited,
Manchester City Council,Adult Social Care,Private Finance and Public Private partnership initiatives,20.03.2017,5100907987,"£383,155.42",Manchester School Services Limited,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519821,"£4,825.00",Thyssenkrupp Encasa,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519827,"£4,544.00",Thyssenkrupp Encasa,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519819,"£4,280.00",Thyssenkrupp Encasa,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519822,"£4,236.00",Thyssenkrupp Encasa,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519820,"£4,195.00",Thyssenkrupp Encasa,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519818,"£4,111.00",Thyssenkrupp Encasa,
Manchester City Council,Environment and Operations,Surplus property Fees,20.03.2017,5100909180,"£1,580.50",Addleshaw Goddard Solicitors,
Manchester City Council,Chief Executives,Printing,20.03.2017,5100909272,£544.00,Wallace Printers Ltd,
Manchester City Council,Regeneration Finance,Refuse Collection,20.03.2017,5100909121,"£6,520.60",Redgate Holdings Ltd,
Manchester City Council,Adult Social Care,Furniture,20.03.2017,5100909851,£570.00,Egan Reid Stationery Co Ltd,
Manchester City Council,Regeneration Finance,Furniture,20.03.2017,5100909848,£990.00,Egan Reid Stationery Co Ltd,
Manchester City Council,Chief Executives,Removal and Storage of Furniture,20.03.2017,5100909331,"£2,376.00",Egan Reid Stationery Co Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.03.2017,5100909113,"£7,087.50",Buttress,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20.03.2017,5100908906,"£291,729.81",University Of Manchester,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20.03.2017,5100908906,"£30,430.76",University Of Manchester,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20.03.2017,5100908905,"£21,649.53",University Of Manchester,
Manchester City Council,Manchester Leisure,Professional fees,20.03.2017,5100908940,"£1,104.00",University Of Manchester,
Manchester City Council,Manchester Leisure,Professional fees,20.03.2017,5100908941,£648.00,University Of Manchester,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100909141,£851.13,The Edward Mayes Trust,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100909195,"-£1,147.32",Equity Housing Group,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100907955,"£2,281.00",LMCP Care Link,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100907944,"£1,430.00",LMCP Care Link,
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,20.03.2017,5100909061,"£1,050.00",Rushton Electronic Solutions Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,20.03.2017,5100908522,"£2,645.00",Technology Solutions Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,20.03.2017,5100908526,"£2,645.00",Technology Solutions Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,20.03.2017,5100908528,"£2,645.00",Technology Solutions Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,20.03.2017,5100908532,"£2,645.00",Technology Solutions Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,20.03.2017,5100908533,"£2,645.00",Technology Solutions Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,20.03.2017,5100908534,"£2,645.00",Technology Solutions Ltd,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2017,5100907725,"£11,666.66",The Depaul Trust,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2017,5100907724,"£5,000.00",The Depaul Trust,
Manchester City Council,Chief Executives,Printing,20.03.2017,5100909444,"£2,270.00",Browns CTP Ltd,
Manchester City Council,Chief Executives,Printing,20.03.2017,5100909436,"£1,490.00",Browns CTP Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,20.03.2017,5100909245,"£5,187.50",David'S Handy Rider,
Manchester City Council,Hospitality + Trading Services,Legal Fees,20.03.2017,1905518544,"£15,735.17",Department For Work & Pensions,
Manchester City Council,Chief Executives,Vehicle Hire Costs,20.03.2017,5100909254,-£522.00,Manchester Van Hire Ltd,
Manchester City Council,Adult Social Care,Rents,20.03.2017,1905509755,£770.00,Kaye Mackenzie Property Management,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,20.03.2017,5100909450,"£4,721.20",Manchester Working Ltd,
Manchester City Council,Adult Social Care,Training and Development,20.03.2017,5100909839,"-£1,633.00",Edexcel,
Manchester City Council,Adult Social Care,Training and Development,20.03.2017,5100909841,"-£2,148.75",Edexcel,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,20.03.2017,5100909130,"£9,960.00",Redacted Personal Information,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519817,"£7,015.00",Hoist & Shower Chair Company,
Manchester City Council,Housing General Fund,Building Works,20.03.2017,1905519813,"£5,088.00",Hoist & Shower Chair Company,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,20.03.2017,5100909181,£888.00,Open Awards,
Manchester City Council,Adult Social Care,Grant Payments,20.03.2017,5100909153,£900.00,National Literacy Trust,
Manchester City Council,Insurance Fund,Insurance,20.03.2017,1905517661,"£4,710.39",ISS Facility Services - Restoration,
Manchester City Council,Adult Social Care,Carer Support Payments ,20.03.2017,5100909420,"£20,236.32",Homecare Support,
Manchester City Council,Adult Social Care,Training and Development,20.03.2017,5100909463,£500.00,NATECLA,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100908547,£925.00,Moodswings Network,
Manchester City Council,Adult Social Care,Water Service Charges - Metered,20.03.2017,5100909277,£894.81,Brighter Beginnings (Newton Heath),
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100909340,"£1,881.50",Alzheimers Society,
Manchester City Council,Chief Executives,Agency staff provision,20.03.2017,5100908132,"£10,191.74",HR GO Recruitment Healthcare,
Manchester City Council,Manchester Leisure,Catering,20.03.2017,5100909320,£806.50,Manchester Central,
Manchester City Council,Highways Services,Payments to Sub-Contractors,20.03.2017,5100909346,"£1,748.44",Northern Marking Limited,
Manchester City Council,Highways Services,Payments to Sub-Contractors,20.03.2017,5100909345,"£1,547.59",Northern Marking Limited,
Manchester City Council,Highways Services,Payments to Sub-Contractors,20.03.2017,5100909343,"£1,350.00",Northern Marking Limited,
Manchester City Council,Highways Services,Payments to Sub-Contractors,20.03.2017,5100909439,£774.36,Northern Marking Limited,
Manchester City Council,Insurance Fund,Insurance,20.03.2017,1905511334,"£35,000.00",Thompsons Solicitors,
Manchester City Council,Insurance Fund,Insurance,20.03.2017,1905511335,"£19,230.00",Thompsons Solicitors,
Manchester City Council,Highways Services,Professional fees,20.03.2017,5100908930,"£3,606.72",Wilde Consultants Ltd,
Manchester City Council,Highways Services,Professional fees,20.03.2017,5100908492,"£1,816.75",Wilde Consultants Ltd,
Manchester City Council,Chief Executives,Agency staff provision,20.03.2017,5100908077,"£27,543.02",SRA Cover Staff Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100909283,£625.00,African & Caribbean Mental Health,
Manchester City Council,Manchester Leisure,Grant Payments,20.03.2017,1905508446,"£1,000.00",Mancunians RL,
Manchester City Council,Corporate Services,Professional fees,20.03.2017,5100908548,"£5,734.00",SQW,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20.03.2017,5100909464,"£3,355.00",The Mustard Tree,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,20.03.2017,5100909149,"£3,464.42",One Stop Hire Limited,
Manchester City Council,Highways Services,Hire of Machinery,20.03.2017,5100909142,"£2,260.76",One Stop Hire Limited,
Manchester City Council,Highways Services,Hire of Machinery,20.03.2017,5100909142,"£2,260.76",One Stop Hire Limited,
Manchester City Council,Chief Executives,Landline Telephone Charges,20.03.2017,1905510752,£809.75,Daisy Communications Ltd,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20.03.2017,5100909206,£510.00,Port Sunlight Village Trust,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100908865,"£4,376.25",Manchester United Foundation,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100908866,"£4,161.25",Manchester United Foundation,
Manchester City Council,Chief Executives,Agency staff provision,20.03.2017,5100908052,"£7,485.95",Ashberry Recruitment Ltd,
Manchester City Council,Adult Social Care,Carer Support Payments ,20.03.2017,5100907047,"£16,972.61",DH Homecare Ltd (Direct Health),
Manchester City Council,Adult Social Care,Carer Support Payments ,20.03.2017,5100907146,"£28,109.28",Carewatch Care Service,
Manchester City Council,Highways Services,Building Materials for direct delivery,20.03.2017,1905520562,£808.00,Ecomix Concrete Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,20.03.2017,1905520569,£727.20,Ecomix Concrete Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,20.03.2017,1905520570,£727.20,Ecomix Concrete Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,20.03.2017,1905520577,£646.40,Ecomix Concrete Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,20.03.2017,1905520571,£565.60,Ecomix Concrete Ltd,
Manchester City Council,Chief Executives,Advertising,20.03.2017,5100909031,£720.00,MediaCo Outdoor Limited,
Manchester City Council,Adult Social Care,Funeral and coroner related services,20.03.2017,5100907622,£712.00,Funeral Prtnrs t/a Michael Kennedy,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100908545,"£8,800.00",Sow the City,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100909249,£631.25,Street League,
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,20.03.2017,1905511290,£520.00,Manchester Letting,
Manchester City Council,Adult Social Care,Rents,20.03.2017,1905509756,£692.00,Manchester Letting,
Manchester City Council,Regeneration Finance,Professional fees,20.03.2017,5100909390,"£2,350.00",Keelagher Okey Associates Ltd t/a,
Manchester City Council,Adult Social Care,Professional fees,20.03.2017,5100909351,£700.00,Caritas Recruitment,
Manchester City Council,Adult Social Care,Professional fees,20.03.2017,5100909352,£700.00,Caritas Recruitment,
Manchester City Council,Adult Social Care,Professional fees,20.03.2017,5100909353,£700.00,Caritas Recruitment,
Manchester City Council,Adult Social Care,Professional fees,20.03.2017,5100909354,£700.00,Caritas Recruitment,
Manchester City Council,GMIST (Greater Mcr Integrated),Agency staff provision,20.03.2017,5100909205,"£8,550.00",Social Finance Limited,
Manchester City Council,Chief Executives,Agency staff provision,20.03.2017,5100908127,"£29,043.77",4Social Work Ltd,
Manchester City Council,Chief Executives,Agency staff provision,20.03.2017,5100908125,"£19,987.15",Barker Ross Health & Social Care,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100909154,"£6,395.58",Manchester Mind,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100909151,"£5,373.25",Manchester Mind,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100909155,"£2,916.60",Manchester Mind,
Manchester City Council,Chief Executives,Mobilephone Charges,20.03.2017,1905508595,"£2,831.00",EE / Orange,
Manchester City Council,Chief Executives,Mobilephone Charges,20.03.2017,1905508597,£579.00,EE / Orange,
Manchester City Council,Highways Services,Compensation Payments,20.03.2017,1905511332,"£1,530.00",Hampson Hughes Solicitors,
Manchester City Council,Highways Services,Legal Fees,20.03.2017,1905511331,"£3,101.30",Hampson Hughes Solicitors,
Manchester City Council,Adult Social Care,Rents,20.03.2017,5100907184,"£47,840.00",Mack Residential Letting Ltd,
Manchester City Council,Manchester Leisure,Professional fees,20.03.2017,5100909467,"£1,750.00",Creating Sustainable Orgs CIC,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100907501,"£1,392.05",Wythenshawe Community Housing Group,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100907505,"£1,392.05",Wythenshawe Community Housing Group,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.03.2017,5100907503,£791.09,Wythenshawe Community Housing Group,
Manchester City Council,Manchester Leisure,Payments for services,20.03.2017,5100908931,"£10,000.00",Access Sport CIO,
Manchester City Council,Manchester Leisure,Payments for services,20.03.2017,5100909117,£750.00,Dance and Fitness Agency Ltd,
Manchester City Council,Highways Services,Equipment,20.03.2017,5100909138,£985.00,Winter Service Solutions Ltd,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,20.03.2017,5100908967,"£1,925.00",A P Broome Landscapes Ltd,
Manchester City Council,Chief Executives,Hire of Equipment,20.03.2017,5100909432,£771.25,Universal Live,
Manchester City Council,Chief Executives,Agency staff provision,20.03.2017,5100908002,"£46,253.20",Cadence Resourcing Ltd,
Manchester City Council,Childrens Services,Building Works,20.03.2017,5100908553,"£9,472.00",United Learning Trust,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,20.03.2017,5100909052,"£17,164.00",Redacted Personal Information,
