Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,20.03.2019,5101023386,"£1,560.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,20.03.2019,5101023247,"£1,365.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,20.03.2019,5101023342,£960.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,20.03.2019,5101023249,£585.00,Redacted Personal Information,
Manchester City Council,Highways Services,Building Materials for direct delivery,20.03.2019,1906414437,£745.00,Ecomix Concrete Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,20.03.2019,1906414438,£745.00,Ecomix Concrete Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,20.03.2019,1906414439,£745.00,Ecomix Concrete Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,20.03.2019,1906414441,£745.00,Ecomix Concrete Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,20.03.2019,1906414445,£745.00,Ecomix Concrete Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.03.2019,5101022798,"£154,419.23",Conlon Construction Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.03.2019,5101022792,"£84,331.85",Conlon Construction Ltd,
Manchester City Council,Chief Executives,ICT Support & Maintenance,20.03.2019,5101022338,"£93,265.29",Computacenter (UK) Ltd,
Manchester City Council,Adult Social Care,Professional fees,20.03.2019,5101023182,"£13,000.00",One Education Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.03.2019,5101023200,"£6,525.00",Planit,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.03.2019,5101023202,"£3,150.00",Planit,
Manchester City Council,Regeneration Finance,I T Provision,20.03.2019,5101021498,"£3,250.00",NSC LegacyData Solutions Ltd,
Manchester City Council,Adult Social Care,Payments for services,20.03.2019,5101023185,"£21,666.00",Olsen House School,
Manchester City Council,Highways Services,Building Materials for direct delivery,20.03.2019,1906414447,"£2,686.40",Benchmark Building Supplies Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,20.03.2019,1906414446,£883.20,Benchmark Building Supplies Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,20.03.2019,1906414440,£649.60,Benchmark Building Supplies Ltd,
Manchester City Council,Adult Social Care,Supported Accommodation,20.03.2019,5101023228,"£1,015.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Supported Accommodation,20.03.2019,5101023254,£580.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Agency staff provision,20.03.2019,5101023316,"£48,666.32",Access Computer Consulting plc,
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,20.03.2019,5101022615,"£7,500.00",Fallowfield Library & Comm Centre,
Manchester City Council,Manchester Leisure,Refuse Collection,20.03.2019,5101023208,"£40,833.33",Biffa Municipal Limited,
Manchester City Council,Environment and Operations,Construction Works,20.03.2019,5101022552,"£3,450.00",Urban Green Space Limited,
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,20.03.2019,5101023324,£786.60,Seawhite of Brighton Ltd,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,20.03.2019,5101023388,"£7,730.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Equipment,20.03.2019,5101023241,"£1,620.00",CareTech Sales UK Ltd,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20.03.2019,5101023340,"£1,000.00",Love Burnage,
Manchester City Council,Manchester Leisure,Professional fees,20.03.2019,5101023356,"£2,000.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,20.03.2019,5101023390,"£7,799.62",K L Properties,
Manchester City Council,Chief Executives,Professional fees,20.03.2019,5101022703,"£8,450.00",TNP Ltd,
Manchester City Council,Chief Executives,ICT Support & Maintenance,20.03.2019,5101022718,"£4,900.00",TNP Ltd,
Manchester City Council,Adult Social Care,Rents,20.03.2019,5101023397,"£28,331.51",Housing Social Ltd,
Manchester City Council,Regeneration Finance,Catering,20.03.2019,5101023127,£744.00,Manchester City Galleries Dev Co,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.03.2019,5101023198,"£17,258.64",Ramboll UK Limited,
Manchester City Council,Regeneration Finance,Professional fees,20.03.2019,5101022551,"£4,583.00",Philanthropy Company,
Manchester City Council,Regeneration Finance,General Office expenses,20.03.2019,5101023192,£723.45,Purcell Miller Tritton LLP,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.03.2019,5101023192,"£201,215.00",Purcell Miller Tritton LLP,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,20.03.2019,5101023387,"£1,980.00",Redacted Personal Information,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.03.2019,5101023184,"£1,600.00",Edgerton Management Services,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.03.2019,5101023189,£800.00,Edgerton Management Services,
Manchester City Council,Adult Social Care,Payments for services,20.03.2019,5101023224,"£45,864.00",Potensial Ltd (T/A Potens),
Manchester City Council,Adult Social Care,Payments for services,20.03.2019,5101023240,"-£2,520.00",Potensial Ltd (T/A Potens),
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2019,5101022903,"£1,003.81",Your Housing Ltd.,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2019,5101022903,"£1,003.51",Your Housing Ltd.,
Manchester City Council,Adult Social Care,Supporting People Payments,20.03.2019,5101022903,£760.13,Your Housing Ltd.,
Manchester City Council,Manchester Leisure,Payments for services,20.03.2019,5101022603,"£1,150.00",Pure Dogeball,
Manchester City Council,Highways Services,Professional fees,20.03.2019,5101023297,"£1,630.00",Waterman Aspen Ltd,
Manchester City Council,Environment and Operations,Construction Works,20.03.2019,5101021201,"£1,050.00",Raydar Safety Limited,
Manchester City Council,Manchester Leisure,Professional fees,20.03.2019,5101023323,£503.50,Peel Recruitment,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20.03.2019,5101023242,"£5,400.00",Burnage Foodbank,
Manchester City Council,Adult Social Care,Rents,20.03.2019,1906410570,"£1,000.00",Apex Properties,
Manchester City Council,Adult Social Care,Rents,20.03.2019,1906410571,"£1,750.00",Property Genius,
Manchester City Council,Adult Social Care,Rents,20.03.2019,1906410499,£693.19,Wythenshawe Housing Group,
Manchester City Council,Highways Services,Compensation Payments,20.03.2019,1906387184,£822.36,Redacted Personal Information,
Manchester City Council,Manchester Leisure,Tipping Charges - Tonnage,20.03.2019,1906411628,"£9,950.00",Nordic Products And Services Ltd,
Manchester City Council,Adult Social Care,Payments for services,20.03.2019,1906411634,"£6,402.00",Bury MBC General Account,
Manchester City Council,Adult Social Care,Payments for services,20.03.2019,1906410461,"£1,684.00",Fairfield Road Primary School,
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,20.03.2019,1700087504,-£718.36,Northern Gateway Fec No 5 Ltd,
Manchester City Council,Chief Executives,Legal Fees,20.03.2019,1906411637,"£1,250.00",Radcliffe Chambers,
Manchester City Council,Chief Executives,Compensation Payments,20.03.2019,1906411655,£708.33,Redacted Personal Information,
Manchester City Council,Housing Revenue Account,Compensation Payments,20.03.2019,1906385570,"£1,042.50",Dossor MCA,
Manchester City Council,Adult Social Care,Compensation Payments,20.03.2019,1906407808,"£1,968.00",Cosgrove Costing Limited,
Manchester City Council,Adult Social Care,Payments for services,21.03.2019,5101023519,"£3,250.00",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,21.03.2019,5101023426,"£3,239.74",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,21.03.2019,5101023432,"£2,351.44",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,21.03.2019,5101023420,"£2,204.80",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,21.03.2019,5101023419,"£1,787.00",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,21.03.2019,5101023425,"£1,182.14",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,21.03.2019,5101023417,"£1,045.59",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,21.03.2019,5101023486,£589.00,The Together Trust,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,21.03.2019,5101023495,"£8,410.50",People First Housing Association,
Manchester City Council,Adult Social Care,Supporting People Payments,21.03.2019,5101023438,"£10,260.50",People First Housing Association,
Manchester City Council,Adult Social Care,Supporting People Payments,21.03.2019,5101023492,"£4,592.16",People First Housing Association,
Manchester City Council,Adult Social Care,Training and Development,21.03.2019,5101023532,"£8,300.00",Caci Ltd,
Manchester City Council,Adult Social Care,Registered Nursing Homes Permanent Payments,21.03.2019,5101023584,"£16,320.00",Ringway Mews Nursing Home,
Manchester City Council,Manchester Leisure,Car Parking Permits,21.03.2019,5101023418,"£20,400.10",Q-Park Ltd,
Manchester City Council,Chief Executives,Agency staff provision,21.03.2019,5101023413,"£4,600.00",HCL Social Care,
Manchester City Council,Highways Services,Payments to Contractors,21.03.2019,5101023564,"£14,454.58",NSL Ltd,
Manchester City Council,Adult Social Care,Supporting People Payments,21.03.2019,5101023652,"£35,500.00",The Salvation Army,
Manchester City Council,Manchester Leisure,Gas,21.03.2019,1906417249,"£11,814.27",Total Gas & Power,
Manchester City Council,Manchester Leisure,Gas,21.03.2019,1906417246,"£5,864.46",Total Gas & Power,
Manchester City Council,Manchester Leisure,Gas,21.03.2019,1906417247,"£3,970.03",Total Gas & Power,
Manchester City Council,Manchester Leisure,Gas,21.03.2019,1906417250,"£3,366.95",Total Gas & Power,
Manchester City Council,Manchester Leisure,Gas,21.03.2019,1906417244,"£3,231.98",Total Gas & Power,
Manchester City Council,Manchester Leisure,Gas,21.03.2019,1906417248,£555.60,Total Gas & Power,
Manchester City Council,Manchester Leisure,Gas,21.03.2019,1906417245,£550.92,Total Gas & Power,
Manchester City Council,Adult Social Care,Gas,21.03.2019,1906417285,£545.80,Scottish & Southern Energy Plc,
Manchester City Council,Housing Revenue Account,Gas,21.03.2019,1906417270,£621.04,Scottish & Southern Energy Plc,
Manchester City Council,Housing Revenue Account,Gas,21.03.2019,1700087564,-£626.94,Scottish & Southern Energy Plc,
Manchester City Council,Housing Revenue Account,Gas,21.03.2019,1700087565,-£632.03,Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,21.03.2019,1906417106,"£5,005.25",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,21.03.2019,1906417107,"£4,580.50",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,21.03.2019,1906417105,"£3,720.71",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,21.03.2019,1906417104,"£3,273.66",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,21.03.2019,1906417079,"£3,270.13",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,21.03.2019,1906417123,"£2,586.17",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,21.03.2019,1906417049,"£2,240.77",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,21.03.2019,1906417075,"£2,046.12",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,21.03.2019,1906417167,"£1,720.86",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,21.03.2019,1906417122,"£1,217.94",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Electricity,21.03.2019,1906417098,£663.37,Scottish & Southern Energy Plc,
Manchester City Council,Hospitality + Trading Services,Electricity,21.03.2019,1906417059,"£5,351.03",Scottish & Southern Energy Plc,
Manchester City Council,Hospitality + Trading Services,Electricity,21.03.2019,1906417113,"£1,675.12",Scottish & Southern Energy Plc,
Manchester City Council,Hospitality + Trading Services,Electricity,21.03.2019,1906417198,"£1,156.90",Scottish & Southern Energy Plc,
Manchester City Council,Hospitality + Trading Services,Electricity,21.03.2019,1906417076,"£1,073.58",Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417156,"£6,464.40",Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417081,"£1,944.33",Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417176,"£1,853.51",Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417171,"£1,775.19",Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417070,"£1,271.73",Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417040,"£1,161.06",Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417082,"£1,130.60",Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417044,"£1,082.53",Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417173,"£1,058.58",Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417058,"£1,049.82",Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417066,"£1,000.74",Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417103,£990.52,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417056,£952.94,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417158,£917.06,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417127,£894.08,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417219,£848.17,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417041,£840.70,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417115,£804.60,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417062,£795.71,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417218,£778.22,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417043,£775.04,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906416907,£760.21,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906416994,£720.31,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417194,£647.52,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906416938,£639.87,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1906417061,£621.28,Scottish & Southern Energy Plc,
Manchester City Council,Adult Social Care,Electricity,21.03.2019,1700087560,"-£2,614.50",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417197,"£3,359.03",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417216,"£3,053.62",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417050,"£2,803.86",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417101,"£2,660.47",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417189,"£2,487.62",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417119,"£2,437.07",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417193,"£2,419.66",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417142,"£2,351.68",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417068,"£2,205.74",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417118,"£2,085.94",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417196,"£1,986.69",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417190,"£1,945.77",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417135,"£1,881.81",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417102,"£1,875.05",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417143,"£1,749.70",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417053,"£1,749.03",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417054,"£1,690.66",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417191,"£1,643.62",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417134,"£1,382.30",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417161,"£1,310.10",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417111,"£1,101.33",Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417215,£646.51,Scottish & Southern Energy Plc,
Manchester City Council,Corporate Services,Electricity,21.03.2019,1906417116,£569.69,Scottish & Southern Energy Plc,
Manchester City Council,Housing Revenue Account,Electricity,21.03.2019,1906417237,"£1,235.57",Scottish & Southern Energy Plc,
Manchester City Council,Chief Executives,Electricity,21.03.2019,1906417069,"£3,056.12",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417210,"£4,548.89",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906416982,"£3,238.70",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417183,"£3,209.09",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417114,"£2,977.47",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417093,"£2,751.13",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417211,"£2,660.10",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417145,"£2,624.25",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417071,"£2,477.42",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417154,"£2,446.98",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417077,"£2,265.06",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417208,"£1,994.08",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417168,"£1,918.71",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417162,"£1,872.31",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417226,"£1,791.43",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417232,"£1,760.18",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417233,"£1,757.11",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417214,"£1,692.31",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417221,"£1,690.97",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417172,"£1,646.50",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417223,"£1,626.60",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417099,"£1,590.90",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417192,"£1,546.71",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417155,"£1,423.45",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417220,"£1,407.19",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417222,"£1,342.25",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417131,"£1,213.69",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417187,"£1,200.06",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417032,"£1,171.85",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417227,"£1,133.12",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417090,"£1,106.93",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417203,"£1,059.76",Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417141,£997.91,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417109,£994.15,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417048,£964.13,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417225,£892.48,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417186,£890.65,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417185,£870.31,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417136,£869.68,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417083,£756.64,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417133,£709.44,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417089,£700.84,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417078,£661.81,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417177,£653.61,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417108,£648.92,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417204,£583.14,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417169,£575.14,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,21.03.2019,1906417095,£566.72,Scottish & Southern Energy Plc,
Manchester City Council,Highways Services,Electricity,21.03.2019,1906417234,"£246,636.83",Scottish & Southern Energy Plc,
Manchester City Council,Highways Services,Electricity,21.03.2019,1906417238,"£3,020.44",Scottish & Southern Energy Plc,
Manchester City Council,Highways Services,Electricity,21.03.2019,1906417207,"£1,176.65",Scottish & Southern Energy Plc,
Manchester City Council,Highways Services,Electricity,21.03.2019,1906417236,"£1,001.40",Scottish & Southern Energy Plc,
Manchester City Council,Highways Services,Electricity,21.03.2019,1906417201,£951.71,Scottish & Southern Energy Plc,
Manchester City Council,Highways Services,Electricity,21.03.2019,1906417205,£550.80,Scottish & Southern Energy Plc,
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,21.03.2019,5101023546,"£27,479.44",Manchester Energy Company Limited,
Manchester City Council,Adult Social Care,Payments for services,21.03.2019,5101023490,£630.55,Carers Trust 4All,
Manchester City Council,Manchester Leisure,Transport and Driver Hire,21.03.2019,5101023494,"£1,546.00",M&G Transport & Technical Services,
Manchester City Council,Manchester Leisure,Transport and Driver Hire,21.03.2019,5101023582,£599.00,M&G Transport & Technical Services,
Manchester City Council,Hospitality + Trading Services,Rents,21.03.2019,1906408406,"£30,185.50",CBRE Ltd,
Manchester City Council,Chief Executives,Agency staff provision,21.03.2019,5101023424,"£6,538.46",Michael Page International,
Manchester City Council,Adult Social Care,Storage Costs,21.03.2019,5101023510,"£2,045.52",Apex Self Storage Ltd,
Manchester City Council,Manchester Leisure,I T Provision,21.03.2019,5101023565,"£15,443.00",Lorensbergs Ltd,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,21.03.2019,5101022851,"£1,263.00",Sale High School,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,21.03.2019,5101022577,"£2,300.00",Ramora Ltd,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,21.03.2019,5101022565,"£1,850.00",Ramora Ltd,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,21.03.2019,5101023093,"£1,474.20",Ramora Ltd,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,21.03.2019,5101023120,£856.17,Ramora Ltd,
Manchester City Council,Adult Social Care,Payments for services,21.03.2019,5101023529,"£16,346.76",H.G. Care Services Ltd,
Manchester City Council,Adult Social Care,Payments for services,21.03.2019,5101023530,"£5,350.24",H.G. Care Services Ltd,
Manchester City Council,Chief Executives,Security,21.03.2019,5101023645,"£36,657.44",Showsec International Ltd,
Manchester City Council,Chief Executives,Security,21.03.2019,5101023643,"£17,721.76",Showsec International Ltd,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,21.03.2019,5101022620,"£4,000.00",AECOM Limited,
Manchester City Council,GMIST (Greater Mcr Integrated),Professional fees,21.03.2019,5101023280,"£26,250.00",University Of Salford,
Manchester City Council,Adult Social Care,Rents,21.03.2019,5101023100,"£1,366.25",Commercial Real Estates Management,
Manchester City Council,Adult Social Care,Rents,21.03.2019,5101023123,£801.12,Commercial Real Estates Management,
Manchester City Council,Manchester Leisure,Cleaning Equipment and Materials,21.03.2019,5101023312,"£5,994.00",Earth Anchors Ltd,
Manchester City Council,Environment and Operations,Construction Works,21.03.2019,5101022766,"£4,756.98",Dowhigh Ltd,
Manchester City Council,Environment and Operations,Construction Works,21.03.2019,5101023547,"-£4,756.98",Dowhigh Ltd,
Manchester City Council,Adult Social Care,Equipment,21.03.2019,5101023440,"£1,019.00",NRS Healthcare,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,21.03.2019,5101023458,"£10,000.00",Deloitte & Touche Llp,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,21.03.2019,1906417615,£968.03,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,21.03.2019,1906417594,£963.25,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,21.03.2019,1906417612,£952.45,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,21.03.2019,1906417557,£818.82,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,21.03.2019,1906417554,£789.45,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,21.03.2019,1906417619,£769.21,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,21.03.2019,1906417562,£767.86,Brake Bros Foodservice Ltd,
