Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Regeneration Finance,Water - Metered,21-Jul-22,1907825384,Anglian Water Business (National),"£1,336.10"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813536,NOVUM MANAGEMENT GMBH,"£1,336.00"
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,29-Jul-22,5105826324,Fairway Landscapes Ltd,"£1,334.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813024,Premier Inn P CARD ONLY,"£1,334.00"
Manchester City Council,Regeneration Finance,Electricity,28-Jul-22,1907832598,Scottish & Southern Energy Plc,"£1,329.96"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832911,Corona Energy Ltd,"£1,329.66"
Manchester City Council,Chief Executives,Professional fees,18-Jul-22,5105824946,Weightmans LLP Solicitors,"£1,329.50"
Manchester City Council,Regeneration Finance,Hire of Premises,29-Jul-22,5105824343,King's House Conference (Gtr Mcr),"£1,329.00"
Manchester City Council,Highways Services,Building Materials for direct delivery,12-Jul-22,5105824269,TARMAC,"£1,328.46"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907833116,Corona Energy Ltd,"£1,325.37"
Manchester City Council,Chief Executives,Examination Fees,12-Jul-22,5105824268,ROAR Forensics Ltd,"£1,325.25"
Manchester City Council,Chief Executives,Examination Fees,13-Jul-22,5105824504,ROAR Forensics Ltd,"£1,325.25"
Manchester City Council,Manchester Leisure,Legal Fees,05-Jul-22,1907796201,HEALTH&SAFETY LAB,"£1,325.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812939,TRAVELODGE P CARD ONLY,"£1,324.76"
Manchester City Council,Childrens & Education Services,Payments for services,19-Jul-22,5105825113,Fairfield Care Ltd,"£1,323.59"
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907832870,Corona Energy Ltd,"£1,321.35"
Manchester City Council,Chief Executives,Printing,11-Jul-22,5105823849,Astra Signs,"£1,320.00"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825854,Scottish & Southern Energy Plc,"£1,319.24"
Manchester City Council,Manchester Leisure,Electricity,29-Jul-22,5105823383,Switch2 Energey Limited,"£1,317.56"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812809,HOTEL AT BOOKING.COM,"£1,315.00"
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,29-Jul-22,5105826866,E Smith & Son (Nurserymen),"£1,312.50"
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,29-Jul-22,5105826872,E Smith & Son (Nurserymen),"£1,312.50"
Manchester City Council,Corporate Services,Legal Fees,25-Jul-22,1907828360,Antony Hodari Holding Ltd,"£1,310.06"
Manchester City Council,Adult Social Care,Building Materials for direct delivery,22-Jul-22,5105825722,Powell Hardware Ltd,"£1,310.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20-Jul-22,1907822733,Aon UK Limited,"£1,309.43"
Manchester City Council,Corporate Services,Fees,13-Jul-22,1907790865,CDER GROUP LIMITED,"£1,305.15"
Manchester City Council,Adult Social Care,Equipment,25-Jul-22,5105824383,Doro Care Ltd,"£1,305.00"
Manchester City Council,Adult Social Care,Contract Cleaning External,05-Jul-22,5105823307,YD Healthcare Ltd,"£1,305.00"
Manchester City Council,Regeneration Finance,Water - Metered,21-Jul-22,1907825452,Anglian Water Business (National),"£1,303.27"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825687,Npower,"£1,302.89"
Manchester City Council,Adult Social Care,Legal Fees,18-Jul-22,1907813910,Redacted Personal Information,"£1,301.60"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,12-Jul-22,5105824242,Choose The Right Path,"£1,300.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812883,NOVUM MANAGEMENT GMBH,"£1,300.00"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825777,Npower,"£1,299.90"
Manchester City Council,Childrens & Education Services,Payments for services,25-Jul-22,5105826101,H.G. Care Services Ltd,"£1,296.00"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,29-Jul-22,5105825111,PPG Architectural Coatings UK Ltd,"£1,294.26"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832916,Corona Energy Ltd,"£1,294.03"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825742,Npower,"£1,292.12"
Manchester City Council,Regeneration Finance,Water - Metered,21-Jul-22,1907825381,Anglian Water Business (National),"£1,289.15"
Manchester City Council,Regeneration Finance,Furniture,05-Jul-22,5105823348,XXXData Space Ltd (use 30021328),"£1,286.89"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813506,NOVUM MANAGEMENT GMBH,"£1,286.00"
Manchester City Council,Manchester Leisure,Legal Fees,29-Jul-22,1907834206,Peter Dickeson Associates Ltd,"£1,286.00"
Manchester City Council,Regeneration Finance,Electricity,28-Jul-22,1907832595,Scottish & Southern Energy Plc,"£1,284.07"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813065,HOTEL AT BOOKING.COM,"£1,284.00"
Manchester City Council,Childrens & Education Services,Professional fees,26-Jul-22,5105826450,Iron Mountain,"£1,281.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813292,HOTEL AT BOOKING.COM,"£1,280.00"
Manchester City Council,Adult Social Care,Equipment,29-Jul-22,5105826836,Roma Medical Ltd,"£1,276.00"
Manchester City Council,Highways Services,Grounds Maintenance,13-Jul-22,5105824486,Crowdguard Limited,"£1,272.63"
Manchester City Council,Highways Services,Building Materials for direct delivery,15-Jul-22,5105824914,TARMAC,"£1,263.30"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825773,Npower,"£1,260.54"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813212,TRAVELODGE P CARD ONLY,"£1,258.55"
Manchester City Council,Highways Services,Building Materials for direct delivery,12-Jul-22,5105824290,TARMAC,"£1,257.07"
Manchester City Council,Chief Executives,Payments to Sub-Contractors,29-Jul-22,5105825933,Redacted Personal Information,"£1,256.56"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,11-Jul-22,5105823970,Moores Furniture Group Limited,"£1,256.16"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825748,Npower,"£1,256.11"
Manchester City Council,Highways Services,Payments to Sub-Contractors,21-Jul-22,5105825597,Amey Highways Lighting (Manchester),"£1,253.66"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812836,HOTEL AT BOOKING.COM,"£1,252.00"
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907833038,Corona Energy Ltd,"£1,251.17"
Manchester City Council,Regeneration Finance,Water - Metered,21-Jul-22,1907825353,Anglian Water Business (National),"£1,251.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812534,Lockhart Catering Equipment Ltd,"£1,250.66"
Manchester City Council,Regeneration Finance,Grounds Maintenance,06-Jul-22,5105823436,Countrywide Grounds Maintenance Ltd,"£1,250.00"
Manchester City Council,Corporate Services,Legal Fees,29-Jul-22,1907834221,Bond Turner Solicitors,"£1,250.00"
Manchester City Council,Manchester Leisure,Legal Fees,08-Jul-22,5105823743,DEANS COURT CHAMBERS,"£1,250.00"
Manchester City Council,Manchester Leisure,Legal Fees,28-Jul-22,1907831669,Trinity Chambers,"£1,250.00"
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,19-Jul-22,5105825244,Corporate & Sporting Events,"£1,248.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813233,HOTEL AT BOOKING.COM,"£1,247.00"
Manchester City Council,Adult Social Care,Electricity,28-Jul-22,1907832570,Scottish & Southern Energy Plc,"£1,246.34"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825775,Npower,"£1,245.61"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812851,HOTEL AT BOOKING.COM,"£1,245.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812844,HOTEL AT BOOKING.COM,"£1,245.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812899,Premier Inn P CARD ONLY,"£1,244.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812849,HOTEL AT BOOKING.COM,"£1,243.00"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907826038,Scottish & Southern Energy Plc,"£1,241.87"
Manchester City Council,Childrens & Education Services,"Consumable items eg Toilet rolls, soap etc",21-Jul-22,5105825804,Forensic Testing Service Ltd,"£1,238.00"
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,22-Jul-22,5105825189,P Mcguinness & Co Ltd,"£1,236.00"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825746,Npower,"£1,234.15"
Manchester City Council,Adult Social Care,Gas,28-Jul-22,1907833132,Corona Energy Ltd,"£1,233.38"
Manchester City Council,Highways Services,Vehicle Fuel Costs,27-Jul-22,5105826384,Standard Fuels Oils,"£1,232.64"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832928,Corona Energy Ltd,"£1,228.30"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825688,Npower,"£1,227.47"
Manchester City Council,Adult Social Care,Electricity,21-Jul-22,1907825904,Scottish & Southern Energy Plc,"£1,226.93"
Manchester City Council,Highways Services,Building Materials for direct delivery,07-Jul-22,5105823722,Benchmark Building Supplies Ltd,"£1,226.27"
Manchester City Council,Childrens & Education Services,Supported Accommodation,05-Jul-22,1907796351,WWW.LUXINN.CO.UK,"£1,224.00"
Manchester City Council,Corporate Services,Legal Fees,18-Jul-22,1907818413,Peter Dickeson Associates Ltd,"£1,223.35"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825701,Npower,"£1,221.31"
Manchester City Council,Corporate Services,Fees,25-Jul-22,1907826249,CDER GROUP LIMITED,"£1,220.95"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,13-Jul-22,5105824505,Redacted Personal Information,"£1,220.00"
Manchester City Council,Manchester Leisure,Electricity,28-Jul-22,1907832656,Scottish & Southern Energy Plc,"£1,219.77"
Manchester City Council,Corporate Services,Postage,29-Jul-22,5105826590,Royal Mail Group Plc,"£1,219.15"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825714,Npower,"£1,216.69"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812762,TRAVELODGE P CARD ONLY,"£1,215.69"
Manchester City Council,Regeneration Finance,Electricity,28-Jul-22,1907832512,Scottish & Southern Energy Plc,"£1,215.58"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812864,HOTEL AT BOOKING.COM,"£1,215.24"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907833110,Corona Energy Ltd,"£1,214.68"
Manchester City Council,Manchester Leisure,Furniture,19-Jul-22,5105825243,Back Care Solutions Ltd,"£1,214.00"
Manchester City Council,Manchester Leisure,Library Materials Acquisition,06-Jul-22,1907798016,Martin-Lavell Limited,"£1,213.38"
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907833179,Corona Energy Ltd,"£1,209.38"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825817,Scottish & Southern Energy Plc,"£1,204.90"
Manchester City Council,Childrens & Education Services,Payments for services,19-Jul-22,5105825110,Fairfield Care Ltd,"£1,204.64"
Manchester City Council,Chief Executives,Payments to Sub-Contractors,19-Jul-22,5105825310,Redacted Personal Information,"£1,204.00"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832992,Corona Energy Ltd,"£1,202.29"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812789,COUNTRYNORTH,"£1,201.00"
Manchester City Council,Manchester Leisure,Training and Development,20-Jul-22,5105825471,Public Sector Software Ltd,"£1,200.00"
Manchester City Council,Chief Executives,Agency staff provision,06-Jul-22,5105823439,Adecco Uk Ltd,"£1,200.00"
Manchester City Council,Chief Executives,Agency staff provision,06-Jul-22,5105823441,Adecco Uk Ltd,"£1,200.00"
Manchester City Council,Chief Executives,Legal Fees,14-Jul-22,5105824600,Kings Chambers,"£1,200.00"
Manchester City Council,Chief Executives,Legal Fees,15-Jul-22,5105824352,Kings Chambers,"£1,200.00"
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,28-Jul-22,5105826716,TiPP Centre,"£1,200.00"
Manchester City Council,Environment and Operations,Construction Works,20-Jul-22,5105824783,GMCA,"£1,200.00"
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,13-Jul-22,5105824542,One Green World,"£1,200.00"
Manchester City Council,Childrens & Education Services,Professional fees,08-Jul-22,1907799049,Redacted Personal Information,"£1,200.00"
Manchester City Council,Manchester Leisure,Special Event,13-Jul-22,1907814496,Redacted Personal Information,"£1,200.00"
Manchester City Council,Highways Services,Vehicle Fuel Costs,27-Jul-22,5105823021,Standard Fuels Oils,"£1,198.17"
Manchester City Council,Childrens & Education Services,Gas,28-Jul-22,1907832831,Corona Energy Ltd,"£1,196.15"
Manchester City Council,Manchester Leisure,Special Event,20-Jul-22,5105825345,Tube UK Ltd,"£1,193.20"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825990,Scottish & Southern Energy Plc,"£1,191.56"
Manchester City Council,Childrens & Education Services,Payments for services,25-Jul-22,5105826089,H.G. Care Services Ltd,"£1,190.00"
Manchester City Council,Chief Executives,Postage,11-Jul-22,5105824037,Royal Mail Group Plc,"£1,189.02"
Manchester City Council,Manchester Leisure,Electricity,28-Jul-22,1907832510,Scottish & Southern Energy Plc,"£1,186.70"
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,19-Jul-22,5105825141,Peter Douglass Platforms,"£1,184.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813659,Premier Inn P CARD ONLY,"£1,182.00"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825985,Scottish & Southern Energy Plc,"£1,181.12"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11-Jul-22,5105823625,Gibsons Garden Machinery Limited,"£1,180.00"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11-Jul-22,5105823626,Gibsons Garden Machinery Limited,"£1,180.00"
Manchester City Council,Adult Social Care,Rents,28-Jul-22,1907834015,LETSMOVE GROUP,"£1,180.00"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825884,Scottish & Southern Energy Plc,"£1,179.44"
Manchester City Council,Hospitality + Trading Services,Gas,28-Jul-22,1907832909,Corona Energy Ltd,"£1,178.74"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812924,HOTEL AT BOOKING.COM,"£1,178.00"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,29-Jul-22,5105825595,Cresta Car Hire,"£1,176.45"
Manchester City Council,Childrens & Education Services,Professional fees,21-Jul-22,5105825665,Russell & Russell Solicitors LLP,"£1,175.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813048,HOTEL AT BOOKING.COM,"£1,173.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812858,HOTEL AT BOOKING.COM,"£1,169.00"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832753,Corona Energy Ltd,"£1,168.81"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,20-Jul-22,5105825444,Pts Plumbing Trade Supplies,"£1,167.93"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",29-Jul-22,5105825865,Sunbright Blinds,"£1,165.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812545,HOTEL AT BOOKING.COM,"£1,165.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812890,HOTEL AT BOOKING.COM,"£1,164.00"
Manchester City Council,Manchester Leisure,Electricity,28-Jul-22,1907832573,Scottish & Southern Energy Plc,"£1,159.68"
Manchester City Council,Childrens & Education Services,Professional fees,04-Jul-22,5105823117,Waddington & Son Solicitors,"£1,158.75"
Manchester City Council,Regeneration Finance,Electricity,28-Jul-22,1907832566,Scottish & Southern Energy Plc,"£1,157.63"
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,25-Jul-22,5105825545,New Bridge School,"£1,156.87"
Manchester City Council,Housing Revenue Account,Council Dwelling Fees,08-Jul-22,5105823689,Wardell Armstrong LLP,"£1,156.25"
Manchester City Council,Chief Executives,Legal Fees,13-Jul-22,1907813902,Redacted Personal Information,"£1,156.25"
Manchester City Council,Hospitality + Trading Services,Water - Metered,21-Jul-22,1907825492,Anglian Water Business (National),"£1,155.03"
Manchester City Council,Manchester Leisure,Agency staff provision,27-Jul-22,5105826562,Manchester Art Gallery,"£1,155.00"
Manchester City Council,Adult Social Care,Equipment,06-Jul-22,5105823423,Direct Healthcare Group Ltd,"£1,155.00"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,11-Jul-22,5105823976,Rexel UK Ltd,"£1,154.71"
Manchester City Council,Childrens & Education Services,Payments for services,05-Jul-22,5105823284,The Together Trust,"£1,152.01"
Manchester City Council,Adult Social Care,Supported Accommodation,27-Jul-22,5105826467,Wythenshawe Community Housing Group,"£1,150.37"
Manchester City Council,Highways Services,Legal Fees,01-Jul-22,1907792151,Redacted Personal Information,"£1,150.00"
Manchester City Council,Adult Social Care,Rents,06-Jul-22,5105823516,Barret Gray Rentals,"£1,150.00"
Manchester City Council,Adult Social Care,Rents,06-Jul-22,5105823517,Barret Gray Rentals,"£1,150.00"
Manchester City Council,Adult Social Care,Rents,06-Jul-22,5105823518,Barret Gray Rentals,"£1,150.00"
Manchester City Council,Chief Executives,Professional fees,04-Jul-22,5105823078,Waddington & Son Solicitors,"£1,150.00"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832912,Corona Energy Ltd,"£1,149.31"
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,20-Jul-22,5105825385,Cornflower Ltd,"£1,147.50"
Manchester City Council,Chief Executives,CRB Fees,11-Jul-22,5105823942,Complete Background Screening Ltd,"£1,147.50"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812483,HOTEL AT BOOKING.COM,"£1,146.00"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907833109,Corona Energy Ltd,"£1,144.67"
Manchester City Council,Manchester Leisure,Electricity,28-Jul-22,1907832649,Scottish & Southern Energy Plc,"£1,144.57"
Manchester City Council,Highways Services,Electricity,21-Jul-22,1907825999,Scottish & Southern Energy Plc,"£1,143.72"
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,19-Jul-22,5105825247,Corporate & Sporting Events,"£1,141.25"
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,13-Jul-22,5105824618,Manchester Van Hire Ltd,"£1,140.66"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812598,Premier Inn P CARD ONLY,"£1,139.00"
Manchester City Council,Manchester Leisure,Legal Fees,07-Jul-22,1907774425,Peter Dickeson Associates Limited,"£1,138.64"
Manchester City Council,Childrens & Education Services,Gas,28-Jul-22,1907832829,Corona Energy Ltd,"£1,134.70"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812551,HOTEL AT BOOKING.COM,"£1,131.60"
Manchester City Council,Regeneration Finance,Security,14-Jul-22,5105824701,MITIE SECURITY LIMITED,"£1,130.46"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,19-Jul-22,5105825090,Malgada Soccer Academy,"£1,130.00"
Manchester City Council,Adult Social Care,Equipment,19-Jul-22,5105825055,NRS Healthcare,"£1,129.80"
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,19-Jul-22,5105825158,M & M Cleaning Services Ltd,"£1,127.00"
Manchester City Council,Manchester Leisure,Catering,21-Jul-22,5105825663,Deep Beat Entertainment Ltd,"£1,127.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813103,HOTEL AT BOOKING.COM,"£1,127.00"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825909,Scottish & Southern Energy Plc,"£1,123.93"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,11-Jul-22,5105823767,Ove Arup & Partners Ltd,"£1,123.88"
Manchester City Council,Corporate Services,Agency staff provision,05-Jul-22,5105823269,Michael Page International,"£1,120.00"
Manchester City Council,Corporate Services,Agency staff provision,05-Jul-22,5105823322,Michael Page International,"£1,120.00"
Manchester City Council,Corporate Services,Agency staff provision,05-Jul-22,5105823326,Michael Page International,"£1,120.00"
Manchester City Council,Corporate Services,Agency staff provision,07-Jul-22,5105823321,Michael Page International,"£1,120.00"
Manchester City Council,Corporate Services,Agency staff provision,26-Jul-22,5105826348,Michael Page International,"£1,120.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,21-Jul-22,5105825598,Amey Highways Lighting (Manchester),"£1,120.00"
Manchester City Council,Adult Social Care,Equipment,29-Jul-22,5105825935,Sarabec Limited,"£1,115.40"
Manchester City Council,Childrens & Education Services,Supported Accommodation,07-Jul-22,5105823592,Redacted Personal Information,"£1,113.00"
Manchester City Council,Childrens & Education Services,Supported Accommodation,12-Jul-22,5105824112,Redacted Personal Information,"£1,113.00"
Manchester City Council,Childrens & Education Services,Supported Accommodation,25-Jul-22,5105826301,Redacted Personal Information,"£1,113.00"
Manchester City Council,Adult Social Care,Professional fees,14-Jul-22,5105823949,Camilla Carpets Ltd,"£1,112.00"
Manchester City Council,Childrens & Education Services,Supported Accommodation,05-Jul-22,1907796264,WWW.LUXINN.CO.UK,"£1,111.00"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,18-Jul-22,5105824932,Pts Plumbing Trade Supplies,"£1,110.58"
Manchester City Council,Childrens & Education Services,Supported Accommodation,05-Jul-22,1907796426,WWW.LUXINN.CO.UK,"£1,110.00"
Manchester City Council,Childrens & Education Services,Supported Accommodation,05-Jul-22,1907796512,WWW.LUXINN.CO.UK,"£1,110.00"
Manchester City Council,Manchester Leisure,Printing,29-Jul-22,1907813890,Ibukun Design,"£1,110.00"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,20-Jul-22,1907819107,Northern Care Alliance NHS FT,"£1,109.22"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,25-Jul-22,5105826130,Age Concern Manchester,"£1,105.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813239,HOTEL AT BOOKING.COM,"£1,103.93"
Manchester City Council,Regeneration Finance,Electricity,28-Jul-22,1907832638,Scottish & Southern Energy Plc,"£1,103.66"
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907833064,Corona Energy Ltd,"£1,101.78"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825776,Npower,"£1,101.18"
Manchester City Council,Chief Executives,Landline Telephone,12-Jul-22,1907812414,Daisy Corporate Services Trading,"£1,100.87"
Manchester City Council,Chief Executives,Licences Purchase,01-Jul-22,5105823065,Insight Direct (Uk) Ltd,"£1,100.60"
Manchester City Council,Manchester Leisure,Hire of Equipment,26-Jul-22,5105826239,Niche Event Hire,"£1,100.50"
Manchester City Council,Childrens & Education Services,Professional fees,14-Jul-22,1907799054,Kenworthy's Chambers,"£1,100.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812772,HOTEL AT BOOKING.COM,"£1,099.54"
Manchester City Council,Chief Executives,Printing,22-Jul-22,5105825755,Browns CTP Ltd,"£1,096.00"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,11-Jul-22,5105823521,Gibsons Garden Machinery Limited,"£1,096.00"
Manchester City Council,Highways Services,Electricity,28-Jul-22,1907832665,Scottish & Southern Energy Plc,"£1,095.94"
Manchester City Council,Chief Executives,Professional fees,22-Jul-22,5105826019,Weightmans LLP Solicitors,"£1,093.75"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825968,Scottish & Southern Energy Plc,"£1,092.68"
Manchester City Council,Childrens & Education Services,Payments for services,14-Jul-22,5105824745,Carers Trust 4All,"£1,092.63"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812449,Premier Inn P CARD ONLY,"£1,092.00"
Manchester City Council,Corporate Services,WPS Awards,08-Jul-22,5105823755,Furniture Resource Centre Ltd,"£1,090.93"
Manchester City Council,Adult Social Care,Electricity,28-Jul-22,1907832627,Scottish & Southern Energy Plc,"£1,090.66"
Manchester City Council,Chief Executives,Floral Decorations,21-Jul-22,5105825779,T/A Frog Flowers,"£1,090.00"
Manchester City Council,Adult Social Care,Contract Cleaning External,21-Jul-22,5105825764,YD Healthcare Ltd,"£1,090.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813263,NOVUM MANAGEMENT GMBH,"£1,087.00"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832918,Corona Energy Ltd,"£1,086.03"
Manchester City Council,Regeneration Finance,Electricity,28-Jul-22,1907832681,Scottish & Southern Energy Plc,"£1,085.47"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907826010,Scottish & Southern Energy Plc,"£1,084.69"
Manchester City Council,Childrens & Education Services,Supported Accommodation,05-Jul-22,1907796176,WWW.LUXINN.CO.UK,"£1,081.63"
Manchester City Council,Highways Services,Electricity,21-Jul-22,1907825681,Npower,"£1,080.89"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832828,Corona Energy Ltd,"£1,080.68"
Manchester City Council,Highways Services,Building Materials for direct delivery,12-Jul-22,5105824220,TARMAC,"£1,080.46"
Manchester City Council,Chief Executives,Legal Fees,06-Jul-22,1907796097,Advanced Child Care Assessments,"£1,079.65"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832988,Corona Energy Ltd,"£1,079.11"
Manchester City Council,Hospitality + Trading Services,Equipment,05-Jul-22,1907792375,Redacted Personal Information,"£1,078.66"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813446,MILTON MANCHESTER HOTE,"£1,077.00"
Manchester City Council,Corporate Services,Stationery,07-Jul-22,5105823600,Bennett Workplace Solutions Ltd,"£1,076.75"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813633,Premier Inn P CARD ONLY,"£1,075.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813675,Premier Inn P CARD ONLY,"£1,075.00"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825672,Npower,"£1,074.22"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08-Jul-22,5105823825,R & M Developments Ltd,"£1,073.50"
