Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1906928637,£714.59,Npower,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1906928690,£713.98,Npower,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1906928966,£713.36,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1906928643,£707.51,Npower,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1906928650,£688.24,Npower,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1906928656,£584.38,Npower,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1906928667,£558.62,Npower,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1906928628,£533.02,Npower,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1906928748,£521.37,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1906929117,£504.24,Scottish & Southern Energy Plc,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1700103821,-£639.71,Npower,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1700103822,-£769.50,Npower,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1700103817,"-£1,344.48",Npower,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1700103819,"-£1,392.14",Npower,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1700103818,"-£1,435.05",Npower,
Manchester City Council,Regeneration Finance,Electricity,16.07.2020,1700103820,"-£1,438.74",Npower,
Manchester City Council,Regeneration Finance,Professional fees,16.07.2020,5101094430,"£22,310.87",Faithful & Gould Ltd,
Manchester City Council,Regeneration Finance,Professional fees,16.07.2020,5101094431,"£3,650.27",Faithful & Gould Ltd,
Manchester City Council,Regeneration Finance,Professional fees,16.07.2020,5101094475,"£1,809.50",P Mcguinness & Co Ltd,
Manchester City Council,Regeneration Finance,Professional fees,16.07.2020,5101094478,"£1,540.00",P Mcguinness & Co Ltd,
Manchester City Council,Regeneration Finance,Professional fees,16.07.2020,5101094479,£538.98,Alan Franklin Builders Limited,
Manchester City Council,Regeneration Finance,Postage,16.07.2020,5101094288,£689.94,Quadient UK Ltd (Consumables),
Manchester City Council,Highways Services,Electricity,16.07.2020,1906928609,"£87,174.38",Haven Power Ltd,
Manchester City Council,Highways Services,Electricity,16.07.2020,1906928610,"£74,515.56",Haven Power Ltd,
Manchester City Council,Highways Services,Electricity,16.07.2020,1906928608,"£2,365.94",Haven Power Ltd,
Manchester City Council,Highways Services,Electricity,16.07.2020,1906928602,"£1,368.11",Haven Power Ltd,
Manchester City Council,Highways Services,Electricity,16.07.2020,1906928685,"£1,099.13",Npower,
Manchester City Council,Highways Services,Electricity,16.07.2020,1906928631,£761.55,Npower,
Manchester City Council,Highways Services,Electricity,16.07.2020,1906928686,£619.66,Npower,
Manchester City Council,Highways Services,Electricity,16.07.2020,1700103816,"-£87,364.74",Haven Power Ltd,
Manchester City Council,Highways Services,Equipment,16.07.2020,5101094146,"£2,450.76",Amey Highways Lighting (Manchester),
Manchester City Council,Highways Services,Building Materials for direct delivery,16.07.2020,5101094512,"£1,155.77",Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,16.07.2020,5101094507,£948.24,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,16.07.2020,5101094509,£948.24,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,16.07.2020,5101094520,£773.20,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,16.07.2020,5101094517,£692.18,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,16.07.2020,5101094515,£522.50,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,16.07.2020,5101094519,£517.54,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Payments to Sub-Contractors,16.07.2020,5101094473,"£1,597.94",Rhodes and Sons Construction Ltd,
Manchester City Council,Highways Services,Professional fees,16.07.2020,5101094329,"£6,086.76",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,16.07.2020,5101094328,"£6,030.75",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,16.07.2020,5101094326,"£5,824.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,16.07.2020,5101094325,"£5,400.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,16.07.2020,5101094322,"£4,604.50",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,16.07.2020,5101094321,"£4,582.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,16.07.2020,5101094323,"£4,360.50",Waterman Aspen Ltd,
Manchester City Council,Collection Fund,Ctax - Preceptor Payments,16.07.2020,1906861914,"£3,045,018.00",GMCA,
Manchester City Council,Collection Fund,Business Rates - Preceptor Payments,16.07.2020,1906861914,"£296,660.00",GMCA,
Manchester City Council,Manchester Leisure,Contract Cleaning External,17.07.2020,5101094681,£920.21,Chambers & Perkins,
Manchester City Council,Manchester Leisure,Security,17.07.2020,1906929319,£657.02,Practical Event Solutions,
Manchester City Council,Manchester Leisure,Equipment,17.07.2020,5101094694,"£2,754.00",Clean-Up UK Limited,
Manchester City Council,Manchester Leisure,Equipment,17.07.2020,5101094719,"£1,800.00",Clean-Up UK Limited,
Manchester City Council,Manchester Leisure,Equipment,17.07.2020,5101094693,£864.00,Clean-Up UK Limited,
Manchester City Council,Manchester Leisure,Equipment,17.07.2020,5101094637,£840.00,Willfab Ltd,
Manchester City Council,Manchester Leisure,Equipment,17.07.2020,5101094696,£720.00,Clean-Up UK Limited,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,17.07.2020,5101094697,"£1,750.00",Clean-Up UK Limited,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,17.07.2020,5101094666,"£40,000.00",Greater Manchester Police,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,17.07.2020,5101094665,"£23,718.78",Greater Manchester Police,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,17.07.2020,5101094667,"£10,000.00",Greater Manchester Police,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,17.07.2020,5101094648,"£5,000.00",Wythenshawe Community Farm,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,17.07.2020,1906929481,"£1,290.00",Bolinda UK Limited,
Manchester City Council,Manchester Leisure,Special Events,17.07.2020,5101094668,"£1,000.00",Julie's Bicycle,
Manchester City Council,Manchester Leisure,Third party payments to other Local Authorities,17.07.2020,5101094564,"£14,298.12",Trafford M B C,
Manchester City Council,Hospitality + Trading Services,Equipment,17.07.2020,5101094708,£594.00,Arco Group Ltd,
Manchester City Council,Environment and Operations,Construction Works,17.07.2020,5101094540,"£20,092.09",Rosgal Ltd,
Manchester City Council,Environment and Operations,Construction Works,17.07.2020,5101094687,"£7,449.37",Clearway Drainage Systems Ltd,
Manchester City Council,Environment and Operations,Construction Works,17.07.2020,5101094684,"£2,111.94",Clearway Drainage Systems Ltd,
Manchester City Council,Environment and Operations,Construction Works,17.07.2020,5101094689,"£2,019.49",Clearway Drainage Systems Ltd,
Manchester City Council,Environment and Operations,Construction Works,17.07.2020,5101094686,"£1,583.34",Clearway Drainage Systems Ltd,
Manchester City Council,Environment and Operations,Construction Works,17.07.2020,5101094685,£787.63,Clearway Drainage Systems Ltd,
Manchester City Council,Childrens & Education Services,Third party payments to Health Authority,17.07.2020,1906923013,"£7,163.00",Garstang Community Academy,
Manchester City Council,Childrens & Education Services,Childrens Allowances,17.07.2020,5101094631,£727.48,Mosscare St Vincent's Housing,
Manchester City Council,Childrens & Education Services,Childrens Allowances,17.07.2020,5101094632,£727.48,Mosscare St Vincent's Housing,
Manchester City Council,Adult Social Care,Training and Development,17.07.2020,5101094537,"£1,980.00",Right 2 Write Ltd,
Manchester City Council,Adult Social Care,Training and Development,17.07.2020,5101094538,£830.00,Me Learning Limited,
Manchester City Council,Adult Social Care,Rents,17.07.2020,1906929649,"£1,300.00",Ryan Bakers Estate Agents,
Manchester City Council,Adult Social Care,Equipment,17.07.2020,5101094574,"£2,388.00",Aidapt Bathrooms Ltd,
Manchester City Council,Adult Social Care,Professional fees,17.07.2020,5101094552,£500.00,Independent Choices Gtr Manchester,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,17.07.2020,5101094603,"£4,725.00",Medlock House Ltd,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,17.07.2020,5101094281,"£2,891.65",Central Mcr Uni Hospital t/a,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,17.07.2020,5101094488,"£162,682.00",Gaddum Centre,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,17.07.2020,5101094489,"£54,808.90",Gaddum Centre,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,17.07.2020,5101094490,"£52,554.00",Gaddum Centre,
Manchester City Council,Adult Social Care,Residential Care Homes Payments,17.07.2020,5101094657,"£18,256.00",Dell Care Ltd,
Manchester City Council,Adult Social Care,Supported Accommodation,17.07.2020,5101094579,"£1,299.00",Prism Medical UK Carefree Division,
Manchester City Council,Adult Social Care,Personal needs of client,17.07.2020,5101094577,£741.60,Prism Medical UK Carefree Division,
Manchester City Council,Corporate Services,Professional fees,17.07.2020,5101094639,"£2,661.25",Keelagher Okey Associates Ltd t/a,
Manchester City Council,Corporate Services,Professional fees,17.07.2020,5101094638,£525.00,Keelagher Okey Associates Ltd t/a,
Manchester City Council,Corporate Services,ICT Support & Maintenance,17.07.2020,5101093802,"£3,325.85",Civica UK Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2020,5101094621,"£43,500.00",Purcell Architecture Limited,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2020,5101094620,"£40,000.00",Purcell Architecture Limited,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2020,5101094616,"£37,000.00",Faithful & Gould Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2020,5101094618,"£32,698.00",Mace Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2020,5101094614,"£9,856.00",Faithful & Gould Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2020,5101094619,"£6,500.00",Purcell Architecture Limited,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2020,5101094618,"£4,000.00",Mace Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2020,5101094622,"£3,360.00",Planit,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2020,5101094617,"£1,767.00",Purcell Architecture Limited,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2020,5101094613,"£1,034.52",Faithful & Gould Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.07.2020,5101094618,£680.00,Mace Ltd,
Manchester City Council,Chief Executives,Equipment,17.07.2020,1906924026,"£2,028.00",HP INC UK LIMITED,
Manchester City Council,Chief Executives,Equipment,17.07.2020,1906923963,"£1,046.55",Amazon Co.Uk,
Manchester City Council,Chief Executives,Equipment,17.07.2020,1700103911,"-£1,046.55",Amazon Co.Uk,
Manchester City Council,Chief Executives,Equipment,17.07.2020,1700103912,"-£2,028.00",HP INC UK LIMITED,
Manchester City Council,Chief Executives,Printing,17.07.2020,5101093448,£626.00,Tangent Print service,
Manchester City Council,Chief Executives,Telecoms Maintenance,17.07.2020,5101094312,£745.00,T.I.S. Limited,
Manchester City Council,Chief Executives,I T Provision,17.07.2020,1906929648,"£1,690.00",HP INC UK LIMITED,
Manchester City Council,Chief Executives,I T Provision,17.07.2020,1906929647,£872.06,Amazon Co.Uk,
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,17.07.2020,5101094554,"£1,836.00",Alerter Group Plc,
Manchester City Council,Regeneration Finance,Grounds Maintenance Costs,17.07.2020,5101094673,£540.00,Arboricultural Services Treework,
Manchester City Council,Regeneration Finance,I T Provision,17.07.2020,5101094455,"£12,750.00",Concerto Support Services,
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,17.07.2020,5101094669,"£1,100.00",Freshrb CIC,
Manchester City Council,Highways Services,Building Materials for direct delivery,17.07.2020,5101094587,£790.00,William Smith Sons (Barnard Castle),
Manchester City Council,Highways Services,Building Materials for direct delivery,17.07.2020,5101094588,£780.00,O'Connor Concrete Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,17.07.2020,5101094557,£540.00,O'Connor Concrete Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,17.07.2020,5101094568,£540.00,O'Connor Concrete Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,17.07.2020,5101094570,£540.00,O'Connor Concrete Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,17.07.2020,5101094590,£540.00,O'Connor Concrete Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,17.07.2020,5101094594,"£42,190.00",Rosgal Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,17.07.2020,5101094548,"£24,944.98",Utilities Design & Planning Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,17.07.2020,5101094549,"£14,431.68",Utilities Design & Planning Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,17.07.2020,5101094544,"£6,578.88",Utilities Design & Planning Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,17.07.2020,5101094542,"£6,457.00",Utilities Design & Planning Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,17.07.2020,5101094541,"£3,370.00",Utilities Design & Planning Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,17.07.2020,5101094545,"£2,996.00",Utilities Design & Planning Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,17.07.2020,5101094546,£799.00,Utilities Design & Planning Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,17.07.2020,5101094547,£799.00,Utilities Design & Planning Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,17.07.2020,5101094593,"-£2,276.17",Rosgal Ltd,
Manchester City Council,Highways Services,Professional fees,17.07.2020,5101094550,"£7,980.00",Turner & Townsend Cost,
Manchester City Council,Highways Services,Professional fees,17.07.2020,5101094334,"£7,551.88",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,17.07.2020,5101094340,"£6,069.50",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,17.07.2020,5101094351,"£4,980.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,17.07.2020,5101094337,"£4,488.75",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,17.07.2020,5101094353,"£4,320.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,17.07.2020,5101094342,"£3,240.00",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,17.07.2020,5101094347,"£3,006.50",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,17.07.2020,5101094345,"£2,689.13",Waterman Aspen Ltd,
Manchester City Council,Manchester Leisure,Equipment,20.07.2020,5101094753,"£10,018.10",Groundwork Landscapes Ltd,
Manchester City Council,Manchester Leisure,Professional fees,20.07.2020,5101094758,"-£1,897.50",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20.07.2020,5101094407,"£8,000.00",Wythenshawe Community Housing Group,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20.07.2020,1906929321,£500.00,SteaHubs & Clubs C.I.C,
Manchester City Council,Manchester Leisure,Levies,20.07.2020,1906930298,"£2,504,000.00",GMCA,
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,20.07.2020,5101094752,"£21,421.90",Groundwork Landscapes Ltd,
Manchester City Council,Environment and Operations,Professional fees,20.07.2020,5101094755,£595.00,Solution Talk LLP,
Manchester City Council,Environment and Operations,Professional fees,20.07.2020,5101094757,£595.00,Solution Talk LLP,
Manchester City Council,Childrens & Education Services,Rents,20.07.2020,1906930299,"£1,430.00",Irwell Chambers Estates Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,20.07.2020,5101094754,"£3,333.32",Redacted Personal Information,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,20.07.2020,5101094740,"£1,375.00",St Wilfrids C OF E Academy,
Manchester City Council,Adult Social Care,Rents,20.07.2020,5101094763,"£119,336.09",District Homes Cic,
Manchester City Council,Adult Social Care,Rents,20.07.2020,5101094691,"£7,391.14",Eeven Homes Ltd.,
Manchester City Council,Adult Social Care,Rents,20.07.2020,1906930300,"£1,210.00",Next Move 4 U Ltd,
Manchester City Council,Adult Social Care,Rents,20.07.2020,1906930301,£500.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,Equipment,20.07.2020,5101094139,"£1,185.25",WADSWORTH SECURITY PRODUCTS,
Manchester City Council,Adult Social Care,Equipment,20.07.2020,1906929323,£598.00,Orion Medical Supplies Ltd,
Manchester City Council,Adult Social Care,Furniture,20.07.2020,5101094678,"£8,061.54",Furniture Resource Centre Ltd,
Manchester City Council,Adult Social Care,Furniture,20.07.2020,5101094679,"-£8,061.54",Furniture Resource Centre Ltd,
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",20.07.2020,5101094751,"£1,523.00",Camilla Carpets Ltd,
Manchester City Council,Adult Social Care,I T Provision,20.07.2020,5101094257,"£9,625.00",Percy Westhead & Company,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,20.07.2020,5101094723,"£12,504.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,20.07.2020,5101094721,"£10,500.00",Redacted Personal Information,
Manchester City Council,Corporate Services,Fees,20.07.2020,5101094676,"£3,250.00",Pannone Corporate LLP,
Manchester City Council,Corporate Services,Compensation Payments,20.07.2020,1906929654,"£2,686.11",Teachers’ Pension,
Manchester City Council,Chief Executives,Funeral and coroner related services,20.07.2020,5101094764,£908.00,Uni Hospital of South Mcr,
Manchester City Council,Regeneration Finance,Security,20.07.2020,5101094759,"£6,478.08",Sitewatch Fire & Surveillance Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,20.07.2020,5101094761,"£10,112.68",Rosgal Ltd,
Manchester City Council,Manchester Leisure,Contract Cleaning External,21.07.2020,5101094536,"£1,050.00",Keep Britain Tidy,
Manchester City Council,Manchester Leisure,Equipment,21.07.2020,5101094782,£507.00,Eagle Containers Ltd,
Manchester City Council,Manchester Leisure,Equipment,21.07.2020,5101094785,£507.00,Eagle Containers Ltd,
Manchester City Council,Environment and Operations,Infrastructure Fees,21.07.2020,5101094804,"£8,115.00",Steer Davies & Geave Limited,
Manchester City Council,Childrens & Education Services,Professional fees,21.07.2020,1906924801,"£3,318.75",Waddington & Son Solicitors,
Manchester City Council,Childrens & Education Services,Professional fees,21.07.2020,1906924753,"£2,423.75",Waddington & Son Solicitors,
Manchester City Council,Childrens & Education Services,Professional fees,21.07.2020,1906924761,"£2,375.00",Waddington & Son Solicitors,
Manchester City Council,Childrens & Education Services,Professional fees,21.07.2020,1906924757,"£1,956.25",Waddington & Son Solicitors,
Manchester City Council,Childrens & Education Services,Professional fees,21.07.2020,5101094799,"£1,870.00",Randstad Hr Solutions Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,21.07.2020,1906924750,"£1,412.50",Waddington & Son Solicitors,
Manchester City Council,Childrens & Education Services,Professional fees,21.07.2020,5101094800,"£1,137.50",Randstad Hr Solutions Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,21.07.2020,1906924758,"£1,093.75",Waddington & Son Solicitors,
Manchester City Council,Childrens & Education Services,Professional fees,21.07.2020,5101094797,£980.00,Randstad Hr Solutions Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,21.07.2020,5101094795,£630.00,Randstad Hr Solutions Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,21.07.2020,5101094796,£630.00,Randstad Hr Solutions Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,21.07.2020,1906924802,£593.75,Waddington & Son Solicitors,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,21.07.2020,5101094861,"£28,372.17",Co-Op Academy,
Manchester City Council,Childrens & Education Services,Payments for services,21.07.2020,5101094873,"£7,619.35",The Together Trust,
Manchester City Council,Childrens & Education Services,Legal Fees,21.07.2020,1906930463,"£3,540.00",Liberata,
Manchester City Council,Childrens & Education Services,Legal Fees,21.07.2020,1906930464,"£8,445.00",Liberata,
Manchester City Council,Childrens & Education Services,Legal Fees,21.07.2020,1906930466,"£14,480.00",Liberata,
Manchester City Council,Adult Social Care,Rents,21.07.2020,5101094781,"£4,108.50",Wythenshawe Community Housing Group,
Manchester City Council,Adult Social Care,Rents,21.07.2020,1906930381,"£1,972.66",Redacted Personal Information,
Manchester City Council,Adult Social Care,Rents,21.07.2020,1906930384,"£1,350.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Rents,21.07.2020,5101094780,"£1,039.90",Wythenshawe Community Housing Group,
Manchester City Council,Adult Social Care,Professional fees,21.07.2020,5101094872,-£800.00,Great Places Housing Association,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,21.07.2020,5101094771,"£2,940.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,21.07.2020,5101094790,"£2,500.00",Lives on Track,
Manchester City Council,Adult Social Care,Supporting People Payments,21.07.2020,5101094810,"£8,000.00",Irwell Valley Housing Association,
Manchester City Council,Adult Social Care,Legal Fees,21.07.2020,5101094789,"£1,300.00",Redacted Personal Information,
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,21.07.2020,5101094776,"£51,061.40",F Parkinson Limited,
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,21.07.2020,5101094779,"£35,577.05",F Parkinson Limited,
Manchester City Council,Corporate Services,Professional fees,21.07.2020,5101093456,-£700.00,Turner & Townsend Project,
Manchester City Council,Corporate Services,Professional fees,21.07.2020,5101094674,"-£1,315.00",Turner & Townsend Project,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,21.07.2020,5101094859,"£1,115.04",Furniture Resource Centre Ltd,
Manchester City Council,Corporate Services,Welfare Provision Service Awards,21.07.2020,5101094843,£650.00,Furniture Resource Centre Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,21.07.2020,5101094773,"£159,401.58",F Parkinson Limited,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,21.07.2020,5101094772,"£12,028.30",F Parkinson Limited,
Manchester City Council,Chief Executives,Agency staff provision,21.07.2020,5101094791,£680.00,Isherwood Legal Limited,
Manchester City Council,Chief Executives,Funeral and coroner related services,21.07.2020,5101094792,"£7,074.00",Kane Funeral Services,
Manchester City Council,Chief Executives,I T Provision,21.07.2020,5101094815,"£60,088.05",Insight Direct (Uk) Ltd,
Manchester City Council,Chief Executives,I T Provision,21.07.2020,5101094841,£606.95,Insight Direct (Uk) Ltd,
Manchester City Council,Chief Executives,Grant and subscriptions awarded,21.07.2020,1906930379,"£14,958.25",Eurocities ASBL,
Manchester City Council,Chief Executives,Legal Fees,21.07.2020,1906930462,"£1,635.50",Liberata,
Manchester City Council,Chief Executives,Compensation Payments,21.07.2020,1906930465,"£12,345.00",Liberata,
Manchester City Council,Regeneration Finance,Agency staff provision,21.07.2020,5101094871,"-£1,000.00",Great Places Housing Association,
Manchester City Council,Regeneration Finance,Rents,21.07.2020,1906928119,"£7,428.55",Regus Management (UK) Ltd,
Manchester City Council,Regeneration Finance,Rents,21.07.2020,1906928125,"£7,028.00",Regus Management (UK) Ltd,
Manchester City Council,Regeneration Finance,Professional fees,21.07.2020,5101094892,"£1,540.00",Counter Context Limited,
Manchester City Council,Regeneration Finance,Legal Fees,21.07.2020,5101094788,"£2,000.00",Gray's Inn Square Chambers Ltd,
Manchester City Council,Regeneration Finance,Legal Fees,21.07.2020,5101094798,"£6,000.00",Kings Chambers,
Manchester City Council,Highways Services,Building Materials for direct delivery,21.07.2020,5101094877,£761.20,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,21.07.2020,5101094881,£751.52,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,21.07.2020,5101094889,£653.60,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,21.07.2020,5101094891,£641.44,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,21.07.2020,5101094888,£580.00,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,21.07.2020,5101094886,£576.40,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,21.07.2020,5101094882,£533.20,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,21.07.2020,5101094880,£528.40,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,21.07.2020,5101094879,£527.20,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,21.07.2020,5101094878,£526.00,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,21.07.2020,5101094884,£524.80,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,21.07.2020,5101094885,£522.40,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Building Materials for direct delivery,21.07.2020,5101094887,£519.60,Aggregate Industries T/A Kennedy As,
Manchester City Council,Highways Services,Payments to Sub-Contractors,21.07.2020,5101094838,"£31,604.20",Rosgal Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,21.07.2020,5101094836,"£22,718.04",Rosgal Ltd,
Manchester City Council,Highways Services,Payments to Sub-Contractors,21.07.2020,5101093523,"£1,841.22",Northern Marking Limited,
Manchester City Council,Highways Services,Payments to Sub-Contractors,21.07.2020,5101093525,£985.66,Northern Marking Limited,
Manchester City Council,Highways Services,Compensation Payments,21.07.2020,1906930305,"£19,625.00",Serious Accident Lawers,
Manchester City Council,Insurance Fund,Insurance,21.07.2020,1906930305,"£26,032.21",Serious Accident Lawers,
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,22.07.2020,5101094926,"£1,354.23",Ashlea Ltd,
Manchester City Council,Manchester Leisure,Security,22.07.2020,5101095019,"£14,000.00",Community Security (North West),
Manchester City Council,Manchester Leisure,Security,22.07.2020,5101095018,"£3,476.00",Community Security (North West),
Manchester City Council,Manchester Leisure,Equipment,22.07.2020,5101094913,"£15,252.00",SSI - Schaefer Limited,
Manchester City Council,Manchester Leisure,Equipment,22.07.2020,5101095038,£750.00,T.H. Horn Ltd,
Manchester City Council,Manchester Leisure,Equipment,22.07.2020,5101094863,£630.00,Groundwork & Leisure Services Ltd,
Manchester City Council,Manchester Leisure,Stationery,22.07.2020,5101094909,£513.00,Conservation By Design Ltd,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,22.07.2020,5101094919,"£1,440.00",Caribbean & African,
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,22.07.2020,5101094967,"£17,702.62",Carlton Fuels Ltd,
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,22.07.2020,5101094670,"-£8,061.54",Carlton Fuels Ltd,
