Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Chief Executives,Examination Fees,20.05.2020,5101089066,"£1,470.00",Uni Hospital of South Mcr,
Manchester City Council,Leasing,Professional fees,20.05.2020,5101089094,"£1,375.00",Arlingclose Ltd,
Manchester City Council,Childrens & Education Services,Foster Payments,20.05.2020,5101088975,"£1,327.75",Foster Talk,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,20.05.2020,5101089084,"£1,290.00",Groundwork Landscapes Ltd,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,20.05.2020,5101089040,"£1,284.00",Gibsons Garden Machinery Limited,
Manchester City Council,Chief Executives,Examination Fees,20.05.2020,5101089033,"£1,272.00",Redacted Personal Information,
Manchester City Council,Chief Executives,Professional fees,20.05.2020,1906863822,"£1,193.75",Weightmans LLP Solicitors,
Manchester City Council,Adult Social Care,Rents,20.05.2020,1906867954,"£1,170.00",Redacted Personal Information,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,20.05.2020,5101089049,"£1,144.00",Gibsons Garden Machinery Limited,
Manchester City Council,Adult Social Care,Cleaning Equipment and Materials,20.05.2020,5101089069,"£1,120.00",Banner Group Limited,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,20.05.2020,5101089046,"£1,120.00",Gibsons Garden Machinery Limited,
Manchester City Council,Manchester Leisure,Publications,20.05.2020,5101089096,"£1,120.00",Thompson Reuters,
Manchester City Council,Chief Executives,Funeral and coroner related services,20.05.2020,5101089033,"£1,107.60",Redacted Personal Information,
Manchester City Council,Adult Social Care,Rents,20.05.2020,1906867953,"£1,000.00",Redacted Personal Information,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,20.05.2020,5101089050,£992.00,Gibsons Garden Machinery Limited,
Manchester City Council,Chief Executives,Agency staff provision,20.05.2020,1906864181,£960.00,Isherwood Legal Ltd,
Manchester City Council,Adult Social Care,Rents,20.05.2020,1906867955,£900.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Agency staff provision,20.05.2020,1906864201,£880.00,Isherwood Legal Ltd,
Manchester City Council,Chief Executives,Examination Fees,20.05.2020,5101089003,£825.00,Eurofins Forensic Services,
Manchester City Council,Chief Executives,Funeral and coroner related services,20.05.2020,5101089025,£822.00,The Pennine Acute Hospital Nhs Trus,
Manchester City Council,Adult Social Care,Training and Development,20.05.2020,5101089039,£800.00,University Of Manchester,
Manchester City Council,Adult Social Care,Training and Development,20.05.2020,5101089043,£800.00,University Of Manchester,
Manchester City Council,Adult Social Care,Training and Development,20.05.2020,5101089045,£800.00,University Of Manchester,
Manchester City Council,Chief Executives,Professional fees,20.05.2020,1906864437,£800.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Professional fees,20.05.2020,1906864180,£787.50,Weightmans LLP Solicitors,
Manchester City Council,Chief Executives,Fees,20.05.2020,1906863819,£760.00,Isherwood Legal Ltd,
Manchester City Council,Chief Executives,Examination Fees,20.05.2020,5101089004,£760.00,Eurofins Forensic Services,
Manchester City Council,Childrens & Education Services,Professional fees,20.05.2020,1906855696,£750.00,Plowden Facilities Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,20.05.2020,5101086983,£699.00,Cellmark,
Manchester City Council,Chief Executives,Professional fees,20.05.2020,1906864432,£693.75,Weightmans LLP Solicitors,
Manchester City Council,Childrens & Education Services,Professional fees,20.05.2020,1906856872,£656.25,Redacted Personal Information,
Manchester City Council,Chief Executives,Vehicle Hire Costs,20.05.2020,5101089155,£642.42,Manchester Van Hire Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,20.05.2020,5101086824,£634.00,Cellmark,
Manchester City Council,Childrens & Education Services,Professional fees,20.05.2020,1906855071,£606.25,St Johns Buildings-Barristers,
Manchester City Council,Childrens & Education Services,Professional fees,20.05.2020,1906856769,£600.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Professional fees,20.05.2020,1906863776,£600.00,Weightmans LLP Solicitors,
Manchester City Council,Environment and Operations,Professional fees,20.05.2020,5101089020,£595.00,Solution Talk LLP,
Manchester City Council,Manchester Leisure,Refuse Collection,20.05.2020,5101089010,£571.53,Vetspeed Ltd t/a Novus Environmenta,
Manchester City Council,Childrens & Education Services,Professional fees,20.05.2020,5101086986,£504.00,Cellmark,
Manchester City Council,Childrens & Education Services,Professional fees,20.05.2020,5101086988,£504.00,Cellmark,
Manchester City Council,Childrens & Education Services,Payments for services,20.05.2020,5101089001,£500.00,Prospero Teaching,
Manchester City Council,Leasing,Professional fees,20.05.2020,5101089089,-£687.50,Arlingclose Ltd,
Manchester City Council,Leasing,Professional fees,20.05.2020,5101089093,-£687.50,Arlingclose Ltd,
Manchester City Council,Chief Executives,Printing,20.05.2020,5101089080,"-£1,756.00",Astra Signs,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,21.05.2020,5101089056,"£888,083.67",Central Mcr Uni Hospital t/a,
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,21.05.2020,5101089216,"£688,678.26",S4B Limited,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,21.05.2020,5101089053,"£477,595.67",Central Mcr Uni Hospital t/a,
Manchester City Council,Environment and Operations,Construction Works,21.05.2020,5101089119,"£376,945.25",Amey Highways Lighting (Manchester),
Manchester City Council,Environment and Operations,Construction Works,21.05.2020,5101088836,"£133,948.70",Colas Limited,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,21.05.2020,5101089129,"£100,000.00",The Depaul Trust,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,21.05.2020,5101089047,"£83,166.66",Central Mcr Uni Hospital t/a,
Manchester City Council,Chief Executives,ICT Support & Maintenance,21.05.2020,5101086750,"£82,140.00",Computacenter (UK) Ltd,
Manchester City Council,Childrens & Education Services,Private Finance and Public Private partnership initiatives,21.05.2020,5101089138,"£76,605.37",NU3PS,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,21.05.2020,5101089194,"£60,234.20",Westfield Minibuses,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,21.05.2020,5101089052,"£46,262.84",Central Mcr Uni Hospital t/a,
Manchester City Council,Environment and Operations,Construction Works,21.05.2020,5101089013,"£44,141.32",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Adult Social Care,Carer Support Payments ,21.05.2020,5101086035,"£41,083.71",Homecare Support,
Manchester City Council,Adult Social Care,Carer Support Payments ,21.05.2020,5101089116,"£41,083.71",Homecare Support,
Manchester City Council,Adult Social Care,Carer Support Payments ,21.05.2020,5101089180,"£41,083.71",Homecare Support,
Manchester City Council,Adult Social Care,Carer Support Payments ,21.05.2020,5101089181,"£41,083.71",Homecare Support,
Manchester City Council,Manchester Leisure,Special Events,21.05.2020,5101089148,"£35,000.00",Walk The Plank Ltd,
Manchester City Council,Hospitality + Trading Services,Electricity,21.05.2020,1906868767,"£31,711.98",Npower,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868799,"£28,326.00",Npower,
Manchester City Council,Environment and Operations,Construction Works,21.05.2020,5101089015,"£27,813.81",J.Hopkins (Contractors) Ltd.,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868791,"£22,491.33",Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868688,"£21,857.36",Water Plus Limited,
Manchester City Council,Regeneration Finance,Professional fees,21.05.2020,5101089234,"£21,510.00",Faithful & Gould Ltd,
Manchester City Council,Corporate Services,Fees,21.05.2020,1906863814,"£13,714.10",JBW Group Ltd.,
Manchester City Council,Environment and Operations,Construction Works,21.05.2020,5101087725,"£13,424.65",Trafford M B C,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868765,"£13,419.42",Npower,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,21.05.2020,5101088838,"£12,600.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,21.05.2020,5101088839,"£12,600.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,21.05.2020,5101089237,"£12,600.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,21.05.2020,5101089214,"£12,228.00",Redacted Personal Information,
Manchester City Council,Corporate Services,Fees,21.05.2020,1906852129,"£12,057.32",Rundles,
Manchester City Council,Manchester Leisure,Electricity,21.05.2020,1906868824,"£11,894.46",Npower,
Manchester City Council,Chief Executives,Printing,21.05.2020,5101089057,"£11,532.00",WDM,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868485,"£11,503.81",Water Plus Limited,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868702,"£11,022.45",Npower,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868742,"£10,793.19",Npower,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,21.05.2020,5101089212,"£10,587.00",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,21.05.2020,5101089154,"£9,562.00",Greenfingers Landscape Ltd,
Manchester City Council,Manchester Leisure,Electricity,21.05.2020,1906868696,"£8,315.28",Npower,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868798,"£8,040.40",Npower,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,21.05.2020,5101089224,"£7,968.25",ISG Construction Limited,
Manchester City Council,Manchester Leisure,Special Events,21.05.2020,5101089152,"£7,917.60",Walk The Plank Ltd,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868722,"£7,584.86",Npower,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868800,"£7,401.86",Npower,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,21.05.2020,5101089217,"£7,190.00",Hala Guest House,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,21.05.2020,5101089227,"£7,000.00",ArtReach Trust Ltd,
Manchester City Council,Adult Social Care,Rents,21.05.2020,5101089236,"£6,634.27",Eeven Homes Ltd.,
Manchester City Council,Hospitality + Trading Services,Electricity,21.05.2020,1906868708,"£6,438.56",Npower,
Manchester City Council,Adult Social Care,Supporting People Payments,21.05.2020,5101088578,"£6,259.74",Saheli,
Manchester City Council,Adult Social Care,Supporting People Payments,21.05.2020,5101088575,"£6,259.66",Saheli,
Manchester City Council,Highways Services,Professional fees,21.05.2020,5101088941,"£6,094.50",Waterman Aspen Ltd,
Manchester City Council,Regeneration Finance,Professional fees,21.05.2020,5101089219,"£6,000.00",Planit,
Manchester City Council,Highways Services,Payments to Sub-Contractors,21.05.2020,5101088452,"£5,940.30",Rosgal Ltd,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868611,"£5,804.42",Water Plus Limited,
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,21.05.2020,5101087481,"£5,772.00",Elite Transport,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868728,"£5,607.56",Npower,
Manchester City Council,Manchester Leisure,Gas,21.05.2020,1906868816,"£5,182.46",Total Gas & Power,
Manchester City Council,Manchester Leisure,Electricity,21.05.2020,1906868697,"£5,003.61",Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868613,"£5,002.93",Water Plus Limited,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868797,"£4,712.39",Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868651,"£4,679.61",Water Plus Limited,
Manchester City Council,Hospitality + Trading Services,Water Service Charges - Metered,21.05.2020,1906868568,"£4,662.61",Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868506,"£4,514.87",Water Plus Limited,
Manchester City Council,Chief Executives,Agency staff provision,21.05.2020,5101089145,"£4,509.12",Search Consultancy Ltd,
Manchester City Council,Adult Social Care,Supporting People Payments,21.05.2020,5101089187,"£4,351.50",Turning Point Services,
Manchester City Council,Childrens & Education Services,Training and Development,21.05.2020,5101089113,"£3,980.00",Family Links,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,21.05.2020,5101088894,"£3,883.78",Seddon Construction Ltd,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868612,"£3,728.82",Water Plus Limited,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,21.05.2020,1906864064,"£3,570.00",British Standards Institution,
Manchester City Council,Manchester Leisure,Electricity,21.05.2020,1906868693,"£3,566.41",Npower,
Manchester City Council,Highways Services,Professional fees,21.05.2020,5101088955,"£3,547.50",Waterman Aspen Ltd,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868704,"£3,497.39",Npower,
Manchester City Council,Corporate Services,Electricity,21.05.2020,1906868804,"£3,487.09",Npower,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,21.05.2020,5101088584,"£3,059.00",The Albion Academy,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868515,"£3,006.90",Water Plus Limited,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868745,"£2,917.77",Npower,
Manchester City Council,Adult Social Care,Equipment,21.05.2020,5101089200,"£2,900.00",Mangar International Ltd,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868744,"£2,879.41",Npower,
Manchester City Council,Manchester Leisure,Electricity,21.05.2020,1906868822,"£2,641.93",Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868279,"£2,632.56",Water Plus Limited,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868769,"£2,522.04",Npower,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,21.05.2020,5101089054,"£2,500.00",Central Mcr Uni Hospital t/a,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868677,"£2,484.29",Water Plus Limited,
Manchester City Council,Hospitality + Trading Services,Water Service Charges - Metered,21.05.2020,1906868366,"£2,465.49",Water Plus Limited,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868710,"£2,234.54",Npower,
Manchester City Council,Chief Executives,Compensation Payments,21.05.2020,5101088772,"£2,196.00",Eversheds Llp,
Manchester City Council,Highways Services,Professional fees,21.05.2020,5101088952,"£2,080.00",Waterman Aspen Ltd,
Manchester City Council,Manchester Leisure,Electricity,21.05.2020,1906868825,"£2,074.80",Npower,
Manchester City Council,Childrens & Education Services,Professional fees,21.05.2020,5101089143,"£2,059.00",Ofsted,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868735,"£2,046.83",Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868281,"£2,041.88",Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868653,"£2,023.53",Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868498,"£1,993.75",Water Plus Limited,
Manchester City Council,Highways Services,Professional fees,21.05.2020,5101088951,"£1,990.00",Waterman Aspen Ltd,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,21.05.2020,5101089196,"£1,985.00",Blessed John Henry Newman,
Manchester City Council,Regeneration Finance,Landline Telephone Charges,21.05.2020,1906867945,"£1,977.80",Bt Featurenet Payment Centre,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868762,"£1,969.22",Npower,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868743,"£1,966.63",Npower,
Manchester City Council,Highways Services,Professional fees,21.05.2020,5101088957,"£1,957.50",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,21.05.2020,5101088966,"£1,940.00",Waterman Aspen Ltd,
Manchester City Council,Manchester Leisure,Electricity,21.05.2020,1906868698,"£1,908.20",Npower,
Manchester City Council,Corporate Services,Water Service Charges - Metered,21.05.2020,1906868663,"£1,860.59",Water Plus Limited,
Manchester City Council,Manchester Leisure,Electricity,21.05.2020,1906868823,"£1,846.06",Npower,
Manchester City Council,Childrens & Education Services,Payments for services,21.05.2020,5101088783,"£1,796.33",Myerscough College,
Manchester City Council,Highways Services,Professional fees,21.05.2020,5101088964,"£1,738.00",Waterman Aspen Ltd,
Manchester City Council,Manchester Leisure,Electricity,21.05.2020,1906868821,"£1,716.19",Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868675,"£1,704.36",Water Plus Limited,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868729,"£1,664.89",Npower,
Manchester City Council,Highways Services,Professional fees,21.05.2020,5101088965,"£1,660.00",Waterman Aspen Ltd,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868500,"£1,634.93",Water Plus Limited,
Manchester City Council,Hospitality + Trading Services,Electricity,21.05.2020,1906868727,"£1,618.99",Npower,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,21.05.2020,5101089199,"£1,610.00",Crookes Walker Consulting Ltd,
Manchester City Council,Chief Executives,Agency staff provision,21.05.2020,5101089140,"£1,555.20",Ashberry Recruitment Ltd,
Manchester City Council,Highways Services,Electricity,21.05.2020,1906868818,"£1,517.24",Scottish & Southern Energy Plc,
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,21.05.2020,5101089231,"£1,507.00",Fabulous Fan Fayre Limited,
Manchester City Council,Regeneration Finance,Professional fees,21.05.2020,5101089156,"£1,500.00",GVA Grimley Ltd,
Manchester City Council,Manchester Leisure,Gas,21.05.2020,1906868814,"£1,499.40",Total Gas & Power,
Manchester City Council,Highways Services,Water Service Charges - Metered,21.05.2020,1906868586,"£1,465.84",Water Plus Limited,
Manchester City Council,Highways Services,Professional fees,21.05.2020,5101088945,"£1,451.25",Waterman Aspen Ltd,
Manchester City Council,Highways Services,Professional fees,21.05.2020,5101088935,"£1,440.00",Waterman Aspen Ltd,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868741,"£1,435.29",Npower,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868732,"£1,392.14",Npower,
Manchester City Council,Hospitality + Trading Services,Electricity,21.05.2020,1906868808,"£1,360.11",Npower,
Manchester City Council,Manchester Leisure,Equipment,21.05.2020,5101089139,"£1,350.00",Groundwork Landscapes Ltd,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868701,"£1,341.61",Npower,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868739,"£1,329.63",Npower,
Manchester City Council,Highways Services,Professional fees,21.05.2020,5101088947,"£1,313.50",Waterman Aspen Ltd,
Manchester City Council,Adult Social Care,Electricity,21.05.2020,1906868807,"£1,250.22",Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868685,"£1,249.01",Water Plus Limited,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868730,"£1,244.72",Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868501,"£1,226.20",Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868496,"£1,204.36",Water Plus Limited,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,21.05.2020,5101088305,"£1,183.60",F.R.Sharrock Ltd,
Manchester City Council,Highways Services,Electricity,21.05.2020,1906868775,"£1,179.36",Npower,
Manchester City Council,Manchester Leisure,Publications,21.05.2020,1906866572,"£1,179.00",4C Europe UK Ltd,
Manchester City Council,Chief Executives,Rents,21.05.2020,5101088129,"£1,177.83",Manchester Creative Digital Assets,
Manchester City Council,Adult Social Care,Electricity,21.05.2020,1906868805,"£1,169.82",Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868592,"£1,162.84",Water Plus Limited,
Manchester City Council,Manchester Leisure,Gas,21.05.2020,1906868817,"£1,158.32",Total Gas & Power,
Manchester City Council,Corporate Services,Fees,21.05.2020,1906863813,"£1,131.85",JBW Group Ltd.,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868734,"£1,100.34",Npower,
Manchester City Council,Environment and Operations,Construction Works,21.05.2020,5101089023,"£1,100.00",Singleton Clamp & Partners Ltd,
Manchester City Council,Environment and Operations,Construction Works,21.05.2020,5101089021,"£1,100.00",Singleton Clamp & Partners Ltd,
Manchester City Council,Adult Social Care,Electricity,21.05.2020,1906868761,"£1,091.93",Npower,
Manchester City Council,Highways Services,Professional fees,21.05.2020,5101088969,"£1,080.00",Waterman Aspen Ltd,
Manchester City Council,Childrens & Education Services,Professional fees,21.05.2020,1906866565,"£1,070.00",Redacted Personal Information,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868470,"£1,065.58",Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868466,"£1,055.79",Water Plus Limited,
Manchester City Council,Corporate Services,Electricity,21.05.2020,1906868703,"£1,001.23",Npower,
Manchester City Council,Manchester Leisure,Electricity,21.05.2020,1906868695,£979.84,Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868652,£976.03,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868416,£957.37,Water Plus Limited,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868717,£956.08,Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868499,£948.51,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868536,£946.91,Water Plus Limited,
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,21.05.2020,5101089184,£924.40,Just Psychology CIC,
Manchester City Council,Adult Social Care,Electricity,21.05.2020,1906868776,£902.67,Npower,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,21.05.2020,5101089135,£896.40,Fleet Dynamic Consultancy Ltd,
Manchester City Council,Childrens & Education Services,Electricity,21.05.2020,1906868787,£875.34,Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868287,£869.95,Water Plus Limited,
Manchester City Council,Manchester Leisure,Gas,21.05.2020,1906868815,£863.15,Total Gas & Power,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868624,£861.07,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868488,£839.30,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868486,£836.18,Water Plus Limited,
Manchester City Council,Manchester Leisure,Hire of Equipment,21.05.2020,5101087968,£820.00,Universal Tanker Solutions Ltd,
Manchester City Council,Corporate Services,Electricity,21.05.2020,1906868754,£818.29,Npower,
Manchester City Council,Highways Services,Professional fees,21.05.2020,5101088949,£810.00,Waterman Aspen Ltd,
Manchester City Council,Manchester Leisure,Gas,21.05.2020,1906868813,£807.45,Total Gas & Power,
Manchester City Council,Corporate Services,Electricity,21.05.2020,1906868795,£804.71,Npower,
Manchester City Council,Corporate Services,Electricity,21.05.2020,1906868757,£796.42,Npower,
Manchester City Council,Childrens & Education Services,Electricity,21.05.2020,1906868714,£795.79,Npower,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868763,£789.67,Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868353,£783.06,Water Plus Limited,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868709,£782.00,Npower,
Manchester City Council,Childrens & Education Services,Payments for services,21.05.2020,5101089209,£779.94,DHP Care Limited,
Manchester City Council,Childrens & Education Services,Supporting People Payments,21.05.2020,5101089126,£776.48,Child Action Northwest,
Manchester City Council,Adult Social Care,Water Service Charges - Metered,21.05.2020,1906868527,£774.15,Water Plus Limited,
Manchester City Council,Manchester Leisure,Electricity,21.05.2020,1906868699,£772.66,Npower,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868733,£766.84,Npower,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868794,£763.00,Npower,
Manchester City Council,Adult Social Care,Supporting People Payments,21.05.2020,5101089203,£758.33,Albert Kennedy Trust,
Manchester City Council,Adult Social Care,Supporting People Payments,21.05.2020,5101089126,£749.90,Child Action Northwest,
Manchester City Council,Childrens & Education Services,Water Service Charges - Metered,21.05.2020,1906868674,£747.87,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868494,£745.71,Water Plus Limited,
Manchester City Council,Highways Services,Electricity,21.05.2020,1906868713,£737.27,Npower,
Manchester City Council,Corporate Services,Electricity,21.05.2020,1906868756,£735.77,Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868395,£732.13,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868465,£725.74,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868417,£725.15,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868462,£722.19,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868489,£711.39,Water Plus Limited,
Manchester City Council,Manchester Leisure,Electricity,21.05.2020,1906868694,£704.71,Npower,
Manchester City Council,Corporate Services,Electricity,21.05.2020,1906868719,£704.28,Npower,
Manchester City Council,Corporate Services,Electricity,21.05.2020,1906868783,£703.39,Npower,
Manchester City Council,Manchester Leisure,Hire of Equipment,21.05.2020,5101088023,£700.00,Universal Tanker Solutions Ltd,
Manchester City Council,Childrens & Education Services,Water Service Charges - Metered,21.05.2020,1906868441,£691.63,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868497,£689.54,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868472,£688.95,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868455,£685.71,Water Plus Limited,
Manchester City Council,Highways Services,Electricity,21.05.2020,1906868774,£685.70,Npower,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868718,£683.02,Npower,
Manchester City Council,Corporate Services,Electricity,21.05.2020,1906868803,£675.08,Npower,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868731,£674.13,Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868487,£673.94,Water Plus Limited,
Manchester City Council,Adult Social Care,Supported Accommodation,21.05.2020,5101089117,£668.50,Care & Independence Ltd,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868491,£664.58,Water Plus Limited,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868490,£661.46,Water Plus Limited,
Manchester City Council,Corporate Services,Electricity,21.05.2020,1906868750,£657.66,Npower,
Manchester City Council,Manchester Leisure,Water Service Charges - Metered,21.05.2020,1906868563,£655.77,Water Plus Limited,
Manchester City Council,Corporate Services,Electricity,21.05.2020,1906868786,£653.39,Npower,
Manchester City Council,Corporate Services,Electricity,21.05.2020,1906868752,£650.19,Npower,
Manchester City Council,Corporate Services,Legal Fees,21.05.2020,1906863640,£650.00,Redacted Personal Information,
Manchester City Council,Corporate Services,Electricity,21.05.2020,1906868772,£644.48,Npower,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868782,£643.71,Npower,
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,21.05.2020,1906868526,£640.50,Water Plus Limited,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868746,£639.71,Npower,
Manchester City Council,Regeneration Finance,Electricity,21.05.2020,1906868810,£627.42,Npower,
