Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Childrens & Education Services,Subsistence and Conference Expenses,20-Sep-22,5105834284,Inclusive Choice,"4,200.00"
Manchester City Council,Adult Social Care,Refuse Collection,20-Sep-22,5105834386,Initial Medical Services,"3,231.23"
Manchester City Council,Corporate Services,I T Provision,20-Sep-22,5105833945,Insight Direct (Uk) Ltd,"1,448.10"
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,20-Sep-22,5105834001,Insight Direct (Uk) Ltd,"52,790.00"
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,20-Sep-22,5105833291,ISG Construction Limited,"1,506,918.31"
Manchester City Council,Environment and Operations,Construction Works,20-Sep-22,5105834254,J.Hopkins (Contractors) Ltd.,"16,700.00"
Manchester City Council,Environment and Operations,Construction Works,20-Sep-22,5105834256,J.Hopkins (Contractors) Ltd.,"8,553.13"
Manchester City Council,Highways Services,Tipping - Tonnage,20-Sep-22,5105834393,J.Hopkins (Contractors) Ltd.,793.35
Manchester City Council,Corporate Services,Fees,20-Sep-22,1907877570,Jacobs,"16,189.50"
Manchester City Council,Corporate Services,Fees,20-Sep-22,1907877570,Jacobs,"-16,189.50"
Manchester City Council,Adult Social Care,Rents,20-Sep-22,5105834439,K L Properties,"12,612.16"
Manchester City Council,Chief Executives,Counsel Costs,20-Sep-22,1907877596,Kenworthy's Chambers,610.00
Manchester City Council,Chief Executives,Counsel Costs,20-Sep-22,1907877597,Kenworthy's Chambers,610.00
Manchester City Council,Manchester Leisure,Professional fees,20-Sep-22,5105834385,Kesslers London Ltd,"1,570.00"
Manchester City Council,Childrens & Education Services,Childminding Fee Pay,20-Sep-22,5105834387,Ladybird Private Day Nurseries,630.00
Manchester City Council,Childrens & Education Services,Signers/Interpreters,20-Sep-22,5105834421,Language Line Ltd,"4,549.60"
Manchester City Council,Childrens & Education Services,Signers/Interpreters,20-Sep-22,5105834401,Language Line Ltd,"3,507.20"
Manchester City Council,Adult Social Care,Signers/Interpreters,20-Sep-22,5105834474,Language Line Ltd,985.60
Manchester City Council,Adult Social Care,Signers/Interpreters,20-Sep-22,5105834323,Language Line Ltd,787.20
Manchester City Council,Chief Executives,Court Fees,20-Sep-22,1907879686,Liberata,"22,306.00"
Manchester City Council,Childrens & Education Services,Court Fees,20-Sep-22,1907879688,Liberata,"7,973.00"
Manchester City Council,Childrens & Education Services,Court Fees,20-Sep-22,1907879687,Liberata,"5,648.00"
Manchester City Council,Childrens & Education Services,Court Fees,20-Sep-22,1907879685,Liberata,"5,552.00"
Manchester City Council,Chief Executives,Court Fees,20-Sep-22,1907879689,Liberata,"4,032.00"
Manchester City Council,Manchester Leisure,Grant Payments,20-Sep-22,5105834330,Libraries Connected,"2,143.59"
Manchester City Council,Chief Executives,Agency staff provision,20-Sep-22,5105834452,Liquid Personnel Ltd,"67,210.45"
Manchester City Council,Adult Social Care,Professional fees,20-Sep-22,5105833140,Locata (Housing Services) Ltd,"1,000.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20-Sep-22,1907879121,Loveworld UK Zone 4,500.00
Manchester City Council,Adult Social Care,Rents,20-Sep-22,5105834344,M & Q Properties Management Ltd,"5,573.64"
Manchester City Council,Adult Social Care,Rents,20-Sep-22,5105834477,M&D Residential Ltd,"6,878.69"
Manchester City Council,Manchester Leisure,Special Event,20-Sep-22,5105834267,Mako Create LLP,836.50
Manchester City Council,Chief Executives,Catering,20-Sep-22,5105834528,Manchester Central,676.96
Manchester City Council,Chief Executives,Catering,20-Sep-22,5105834663,Manchester Central,-633.61
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,20-Sep-22,5105834327,Manchester Mind,"18,117.50"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20-Sep-22,5105834006,Manchester Youth Zone - East,"200,000.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20-Sep-22,1907879125,Mancunia Arts Hub CIC,"1,000.00"
Manchester City Council,Highways Services,Building Materials for direct delivery,20-Sep-22,5105834357,Marshalls Mono Ltd,"1,911.50"
Manchester City Council,Environment and Operations,Construction Works,20-Sep-22,5105834353,Marshalls Mono Ltd,"6,129.13"
Manchester City Council,Environment and Operations,Construction Works,20-Sep-22,5105834460,Marshalls Mono Ltd,"6,129.13"
Manchester City Council,Environment and Operations,Construction Works,20-Sep-22,5105834354,Marshalls Mono Ltd,"1,716.16"
Manchester City Council,Environment and Operations,Construction Works,20-Sep-22,5105834406,Marshalls Mono Ltd,"-6,129.13"
Manchester City Council,Environment and Operations,Construction Works,20-Sep-22,5105834446,Marshalls Mono Ltd,"-6,129.13"
Manchester City Council,Adult Social Care,Rents,20-Sep-22,5105834463,Mears Limited,"5,677.07"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,20-Sep-22,5105834482,Medlock House Ltd,"10,633.00"
Manchester City Council,Corporate Services,Agency staff provision,20-Sep-22,5105834292,Michael Page International,812.00
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,20-Sep-22,5105834389,Moores Furniture Group Limited,"1,807.14"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20-Sep-22,5105834239,Moss Side Millennium Powerhouse Ltd,"35,275.00"
Manchester City Council,Manchester Leisure,Library Materials Acquisition,20-Sep-22,1907876635,Nelson Microfilm Ltd,"1,550.00"
Manchester City Council,Corporate Services,Fees,20-Sep-22,1907877364,Newlyn Plc,"17,844.85"
Manchester City Council,Corporate Services,Fees,20-Sep-22,1907877364,Newlyn Plc,"-17,844.85"
Manchester City Council,Chief Executives,Legal Fees,20-Sep-22,5105834466,No 5 Chambers Ltd,500.00
Manchester City Council,Adult Social Care,Training and Development,20-Sep-22,5105833486,North West Fire Training Ltd,960.00
Manchester City Council,Corporate Services,Storage Costs,20-Sep-22,5105834018,Oasis UK formerly Box-It (NW),"6,818.63"
Manchester City Council,Chief Executives,Storage Costs,20-Sep-22,5105834394,Oasis UK formerly Box-It (NW),663.28
Manchester City Council,Manchester Leisure,Professional fees,20-Sep-22,5105834326,Ofcom Sales Ledger Section,640.64
Manchester City Council,Regeneration Finance,Grant Payments,20-Sep-22,5105834265,Open Awards,"1,122.00"
Manchester City Council,Childrens & Education Services,Childminding Fee Pay,20-Sep-22,5105834379,Over The Rainbow Day Care,637.00
Manchester City Council,Corporate Services,Fees,20-Sep-22,5105834501,Pannone Corporate LLP,"7,548.00"
Manchester City Council,Childrens & Education Services,Professional fees,20-Sep-22,5105834423,Paramount Care Solutions Limited,"2,400.00"
Manchester City Council,Chief Executives,Counsel Costs,20-Sep-22,1907876709,Parklane Plowden Chambers,"2,250.00"
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,20-Sep-22,1907879080,Phoenix Installation,"1,750.00"
Manchester City Council,Chief Executives,Professional fees,20-Sep-22,1907877552,Pickering Psychology Services Ltd,819.23
Manchester City Council,Chief Executives,Professional fees,20-Sep-22,1907879057,Pickering Psychology Services Ltd,799.76
Manchester City Council,Chief Executives,Professional fees,20-Sep-22,1907876678,Pickering Psychology Services Ltd,794.71
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,20-Sep-22,5105834300,Pierre Angulaire Limited,"11,232.00"
Manchester City Council,Manchester Leisure,Legal Fees,20-Sep-22,1907877373,Pinnacle Building and Surveying,550.00
Manchester City Council,Manchester Leisure,Legal Fees,20-Sep-22,1907877380,Pinnacle Building and Surveying,550.00
Manchester City Council,Manchester Leisure,Legal Fees,20-Sep-22,1907879593,Pinnacle Building and Surveying,550.00
Manchester City Council,Housing General Fund,Building Works,20-Sep-22,1907879609,Pollock Lifts Ltd,"11,881.00"
Manchester City Council,Highways Services,Payments to Sub-Contractors,20-Sep-22,5105834216,Project Centre,"18,720.00"
Manchester City Council,Childrens & Education Services,Professional fees,20-Sep-22,5105834365,Prospero Teaching,500.00
Manchester City Council,Childrens & Education Services,Professional fees,20-Sep-22,5105834428,Prospero Teaching,500.00
Manchester City Council,Childrens & Education Services,Professional fees,20-Sep-22,5105834433,Prospero Teaching,500.00
Manchester City Council,Childrens & Education Services,Professional fees,20-Sep-22,5105834434,Prospero Teaching,500.00
Manchester City Council,Childrens & Education Services,Professional fees,20-Sep-22,5105834435,Prospero Teaching,500.00
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,20-Sep-22,5105834305,Pts Plumbing Trade Supplies,968.08
Manchester City Council,Chief Executives,Training and Development,20-Sep-22,5105834341,Purple Infusion Ltd,600.00
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20-Sep-22,5105834302,Quays Housing,"15,068.92"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,20-Sep-22,5105834371,R & M Developments Ltd,606.67
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,20-Sep-22,5105834373,R & M Developments Ltd,606.67
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,20-Sep-22,5105834368,R & M Developments Ltd,511.33
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,20-Sep-22,5105834369,R & M Developments Ltd,511.33
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,20-Sep-22,5105834370,R & M Developments Ltd,511.33
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,20-Sep-22,5105834372,R & M Developments Ltd,511.33
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,20-Sep-22,5105834374,R & M Developments Ltd,511.33
Manchester City Council,Regeneration Finance,Professional fees,20-Sep-22,5105834331,RC Building Services Ltd,"2,052.00"
Manchester City Council,Chief Executives,Advertising,20-Sep-22,5105834383,Reach Publishing Services Ltd,"4,326.00"
Manchester City Council,Chief Executives,Advertising,20-Sep-22,5105834382,Reach Publishing Services Ltd,"2,281.45"
Manchester City Council,Adult Social Care,Legal Fees,20-Sep-22,1907879075,Rebecca O’Donovan Medico Legal Ltd,818.30
Manchester City Council,Chief Executives,Funeral and coroner related services,20-Sep-22,5105834468,Redacted Personal Information,676.00
Manchester City Council,Chief Executives,Funeral and coroner related services,20-Sep-22,5105834395,Redacted Personal Information,"2,600.00"
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,20-Sep-22,1907877578,Redacted Personal Information,"1,078.60"
Manchester City Council,Chief Executives,Counsel Costs,20-Sep-22,1907876691,Redacted Personal Information,850.00
Manchester City Council,Chief Executives,Counsel Costs,20-Sep-22,1907879037,Redacted Personal Information,750.00
Manchester City Council,Chief Executives,Counsel Costs,20-Sep-22,1907876679,Redacted Personal Information,700.00
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,20-Sep-22,5105834489,Redacted Personal Information,"12,270.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,20-Sep-22,5105834293,Redacted Personal Information,"22,681.64"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,20-Sep-22,5105834470,Redacted Personal Information,"12,880.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,20-Sep-22,5105834465,Redacted Personal Information,"3,815.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,20-Sep-22,5105834464,Redacted Personal Information,"3,990.00"
Manchester City Council,Chief Executives,Counsel Costs,20-Sep-22,1907877602,Redacted Personal Information,700.00
Manchester City Council,Chief Executives,Counsel Costs,20-Sep-22,1907879055,Redacted Personal Information,812.50
Manchester City Council,Chief Executives,Counsel Costs,20-Sep-22,1907879035,Redacted Personal Information,"2,750.00"
Manchester City Council,Chief Executives,Counsel Costs,20-Sep-22,1907876587,Redacted Personal Information,760.42
Manchester City Council,Chief Executives,Counsel Costs,20-Sep-22,1907877604,Redacted Personal Information,500.00
Manchester City Council,Chief Executives,Counsel Costs,20-Sep-22,1907879069,Redacted Personal Information,700.00
Manchester City Council,Chief Executives,Payments to Sub-Contractors,20-Sep-22,5105834064,Redacted Personal Information,569.70
Manchester City Council,Chief Executives,Payments to Sub-Contractors,20-Sep-22,5105833249,Redacted Personal Information,661.10
Manchester City Council,Chief Executives,Payments to Sub-Contractors,20-Sep-22,5105834209,Redacted Personal Information,737.60
Manchester City Council,Chief Executives,Payments to Sub-Contractors,20-Sep-22,5105834229,Redacted Personal Information,535.60
Manchester City Council,Chief Executives,Payments to Sub-Contractors,20-Sep-22,5105834230,Redacted Personal Information,674.54
Manchester City Council,Chief Executives,Payments to Sub-Contractors,20-Sep-22,5105834233,Redacted Personal Information,544.00
Manchester City Council,Chief Executives,Payments to Sub-Contractors,20-Sep-22,5105834231,Redacted Personal Information,724.35
Manchester City Council,Chief Executives,Professional fees,20-Sep-22,1907877551,Redacted Personal Information,622.60
Manchester City Council,Manchester Leisure,Professional fees,20-Sep-22,5105834215,Redacted Personal Information,520.55
Manchester City Council,Chief Executives,Professional fees,20-Sep-22,1907876706,Redacted Personal Information,863.18
Manchester City Council,Manchester Leisure,Refuse Collection,20-Sep-22,5105833155,Redgate Holdings Ltd,"6,122.44"
Manchester City Council,Highways Services,Payments to Sub-Contractors,20-Sep-22,5105833588,Rosgal Ltd,"7,800.00"
Manchester City Council,Highways Services,Payments to Sub-Contractors,20-Sep-22,5105833590,Rosgal Ltd,"6,240.00"
Manchester City Council,Highways Services,Payments to Sub-Contractors,20-Sep-22,5105833584,Rosgal Ltd,"1,530.00"
Manchester City Council,Highways Services,Payments to Sub-Contractors,20-Sep-22,5105833586,Rosgal Ltd,500.00
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,20-Sep-22,5105834304,Rothwell Plumbing Services Ltd,"7,901.22"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,20-Sep-22,5105834390,Rothwell Plumbing Services Ltd,"3,688.26"
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,20-Sep-22,1907879074,Rowland Brothers Exhumation Service,"3,720.00"
Manchester City Council,Chief Executives,Professional fees,20-Sep-22,5105834367,Russell & Russell Solicitors LLP,"2,175.00"
Manchester City Council,Regeneration Finance,Legal Fees,20-Sep-22,5105833224,Savills (UK) Ltd,"5,000.00"
Manchester City Council,Childrens & Education Services,Payments for services,20-Sep-22,1907877569,School of Sign Language,"4,025.00"
Manchester City Council,Childrens & Education Services,Payments for services,20-Sep-22,1907877568,School of Sign Language,525.00
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,20-Sep-22,5105834287,Scrutiny Cleaning Services,"8,652.41"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,20-Sep-22,5105834289,Scrutiny Cleaning Services,"8,652.41"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,20-Sep-22,5105834288,Scrutiny Cleaning Services,"4,808.72"
Manchester City Council,Chief Executives,Professional fees,20-Sep-22,5105834240,Shelter,"66,044.00"
Manchester City Council,Childrens & Education Services,Training and Development,20-Sep-22,5105834459,Sight and Sound Technologies,590.00
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,20-Sep-22,5105833378,Standard Fuels Oils,"25,910.71"
Manchester City Council,Housing General Fund,Building Works,20-Sep-22,1907879596,Stannah Lift Services Ltd,"7,216.00"
Manchester City Council,Housing General Fund,Building Works,20-Sep-22,1907879603,Stannah Lift Services Ltd,"6,719.00"
Manchester City Council,Housing General Fund,Building Works,20-Sep-22,1907879602,Stannah Lift Services Ltd,"5,948.00"
Manchester City Council,Housing General Fund,Building Works,20-Sep-22,1907879599,Stannah Lift Services Ltd,"5,760.00"
Manchester City Council,Housing General Fund,Building Works,20-Sep-22,1907879608,Stannah Lift Services Ltd,"3,384.00"
Manchester City Council,Housing General Fund,Building Works,20-Sep-22,1907879600,Stannah Lift Services Ltd,"3,271.00"
Manchester City Council,Housing General Fund,Building Works,20-Sep-22,1907879598,Stannah Lift Services Ltd,"3,162.00"
Manchester City Council,Housing General Fund,Building Works,20-Sep-22,1907879597,Stannah Lift Services Ltd,"3,151.00"
Manchester City Council,Housing General Fund,Building Works,20-Sep-22,1907879610,Stannah Lift Services Ltd,"2,813.00"
Manchester City Council,Manchester Leisure,Professional fees,20-Sep-22,5105834315,T/A Spectrum Plast,"1,535.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20-Sep-22,1907879124,The Centre Of Yes,"1,000.00"
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,20-Sep-22,5105834264,The Networking People (TNP) Ltd,"2,705.00"
Manchester City Council,Insurance Fund,Insurance,20-Sep-22,1907877575,Thompson Solicitors,"2,500.00"
Manchester City Council,Childrens & Education Services,Professional fees,20-Sep-22,5105834461,Thompsons Academy Ltd,"1,800.00"
Manchester City Council,Childrens & Education Services,Professional fees,20-Sep-22,5105834440,Thompsons Academy Ltd,"-1,800.00"
Manchester City Council,Childrens & Education Services,Payments for services,20-Sep-22,5105834491,Time Specialist Support Ltd,"17,487.00"
Manchester City Council,Childrens & Education Services,Payments for services,20-Sep-22,5105834492,Time Specialist Support Ltd,"4,045.50"
Manchester City Council,Regeneration Finance,Professional fees,20-Sep-22,5105834329,Time-Out Cleaning Services,"3,155.18"
Manchester City Council,Manchester Leisure,Grounds Maintenance,20-Sep-22,5105833060,Tivoli Group Ltd,"5,429.64"
Manchester City Council,Manchester Leisure,Legal Fees,20-Sep-22,1907877377,Trinity Chambers,"1,250.00"
Manchester City Council,Manchester Leisure,Legal Fees,20-Sep-22,1907871629,Trinity Chambers,600.00
Manchester City Council,Manchester Leisure,Special Event,20-Sep-22,1907873441,UK Onward ThinkTank Ltd,"15,000.00"
Manchester City Council,Housing Revenue Account,Legal Fees,20-Sep-22,1907871906,United Utilities Property Searches,"1,131.99"
Manchester City Council,Highways Services,Grounds Maintenance,20-Sep-22,5105834273,Utilities Design & Planning Ltd,998.75
Manchester City Council,Childrens & Education Services,I T Provision,20-Sep-22,5105834290,Valtech Limited,980.84
Manchester City Council,Chief Executives,Professional fees,20-Sep-22,5105834437,Waddington & Son Solicitors,"2,215.00"
Manchester City Council,Chief Executives,Professional fees,20-Sep-22,5105834438,Waddington & Son Solicitors,"2,215.00"
Manchester City Council,Chief Executives,Professional fees,20-Sep-22,5105834442,Waddington & Son Solicitors,750.00
Manchester City Council,Housing General Fund,Works and associated costs for Land and Buildings,20-Sep-22,5105833190,Wates Construction Ltd,"77,683.28"
Manchester City Council,Highways Services,Building Materials for direct delivery,20-Sep-22,5105833396,Wolseley Util Ltd T/A Burdens,"1,701.18"
Manchester City Council,Highways Services,Building Materials for direct delivery,20-Sep-22,5105834524,Wolseley Util Ltd T/A Burdens,"1,539.00"
Manchester City Council,Highways Services,Building Materials for direct delivery,20-Sep-22,5105833397,Wolseley Util Ltd T/A Burdens,"1,218.96"
Manchester City Council,Highways Services,Building Materials for direct delivery,20-Sep-22,5105833407,Wolseley Util Ltd T/A Burdens,"1,113.75"
Manchester City Council,Corporate Services,Licences Purchase,20-Sep-22,5105834167,Zendesk,"1,440.00"
Manchester City Council,Hospitality + Trading Services,Goods purchased for resale in Council outlets,21-Sep-22,5105834681,Albert Jones Memorials,"2,527.00"
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,21-Sep-22,5105833671,Arboricultural Services Treework,750.00
Manchester City Council,Regeneration Finance,Grounds Maintenance,21-Sep-22,5105834339,Arboricultural Services Treework,500.00
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,21-Sep-22,5105833660,Arboricultural Services Treework,"10,860.00"
Manchester City Council,Highways Services,Professional fees,21-Sep-22,5105832951,Biffa Municipal Limited,"46,960.00"
Manchester City Council,Adult Social Care,Rents,21-Sep-22,1907882792,Blayne Mussett -Wardorbe and Carr,700.00
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,21-Sep-22,5105834814,Brooklands Primary School,"1,953.00"
Manchester City Council,Corporate Services,Legal Fees,21-Sep-22,1907882794,CEL Solicitors,"1,885.10"
Manchester City Council,Corporate Services,Transport Taxis,21-Sep-22,1907882812,City Car Club Ltd,"1,072.07"
Manchester City Council,Corporate Services,Transport Taxis,21-Sep-22,1907882814,City Car Club Ltd,877.08
Manchester City Council,Corporate Services,Transport Taxis,21-Sep-22,1907882813,City Car Club Ltd,820.17
Manchester City Council,Corporate Services,Transport Taxis,21-Sep-22,1907882815,City Car Club Ltd,540.40
Manchester City Council,Childrens & Education Services,Special Event,21-Sep-22,5105834643,Connell Sixth Form College,"7,000.00"
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,21-Sep-22,5105834380,Cornflower Ltd,"2,600.00"
Manchester City Council,Manchester Leisure,Special Event,21-Sep-22,5105834813,Creative City England CIC,"2,000.00"
Manchester City Council,Manchester Leisure,Special Event,21-Sep-22,5105834745,Creative City England CIC,"1,800.00"
Manchester City Council,Manchester Leisure,Special Event,21-Sep-22,5105834744,Creative City England CIC,"1,200.00"
Manchester City Council,Hospitality + Trading Services,Equipment,21-Sep-22,5105834701,Dante Fire & Security Ltd,"1,125.00"
Manchester City Council,Highways Services,Legal Fees,21-Sep-22,1907877611,Department For Work & Pensions,744.00
Manchester City Council,Adult Social Care,Equipment,21-Sep-22,5105832770,Drive Devilbiss Healthcare Ltd,"22,233.35"
Manchester City Council,Adult Social Care,Equipment,21-Sep-22,5105834806,Drive Devilbiss Healthcare Ltd,"3,007.00"
Manchester City Council,Adult Social Care,Equipment,21-Sep-22,5105834805,Drive Devilbiss Healthcare Ltd,"2,308.00"
Manchester City Council,Adult Social Care,Rents,21-Sep-22,5105834702,Eeven Homes Ltd.,"13,686.13"
Manchester City Council,Adult Social Care,Personal needs of client,21-Sep-22,5105834829,Etac Ltd,"2,217.00"
Manchester City Council,Manchester Leisure,Special Event,21-Sep-22,5105834328,Event Technical Support,500.00
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,21-Sep-22,5105834789,Fairfield Road Primary School,"1,684.00"
Manchester City Council,Manchester Leisure,Training and Development,21-Sep-22,5105834615,Foundations,"1,920.00"
Manchester City Council,Manchester Leisure,Training and Development,21-Sep-22,5105834616,Foundations,"1,920.00"
Manchester City Council,Adult Social Care,Furniture,21-Sep-22,5105834683,Furniture Resource Centre Ltd,576.06
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,21-Sep-22,5105834668,G E Robinson & Co Ltd,"7,470.22"
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,21-Sep-22,5105834295,G E Robinson & Co Ltd,"1,733.20"
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,21-Sep-22,5105834610,G E Robinson & Co Ltd,"-1,733.20"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,21-Sep-22,5105834252,Groundwork Landscapes Ltd,"3,048.00"
Manchester City Council,Chief Executives,Advertising,21-Sep-22,5105834497,Haymarket Publishing Services Ltd,850.00
Manchester City Council,Adult Social Care,Rents,21-Sep-22,5105833314,Houses4Homes 4U Ltd,590.00
Manchester City Council,Adult Social Care,Rents,21-Sep-22,5105834804,Houses4Homes 4U Ltd,-590.00
Manchester City Council,Chief Executives,ICT Sup & Maintnance,21-Sep-22,5105834400,ICT Revolutions Ltd,"38,225.00"
Manchester City Council,Corporate Services,Storage Costs,21-Sep-22,5105834786,Integrity Print Ltd,516.43
Manchester City Council,Corporate Services,Storage Costs,21-Sep-22,5105834788,Integrity Print Ltd,-516.43
Manchester City Council,Chief Executives,Agency staff provision,21-Sep-22,5105834794,Isherwood Legal Limited,920.00
Manchester City Council,Chief Executives,Agency staff provision,21-Sep-22,5105834767,Isherwood Legal Limited,720.00
Manchester City Council,Manchester Leisure,GRIR,21-Sep-22,5105834581,JC Construction Ltd,"6,481.91"
Manchester City Council,Manchester Leisure,GRIR,21-Sep-22,5105834631,JC Construction Ltd,"-6,481.91"
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,21-Sep-22,5105834811,Kisharon Noe School,"6,233.96"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,21-Sep-22,5105833497,Laing O'Rourke Construction Ltd,"3,005,453.00"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,21-Sep-22,5105833497,Laing O'Rourke Construction Ltd,"549,264.00"
Manchester City Council,Adult Social Care,Rents,21-Sep-22,5105834724,Mack Residential Letting Ltd,"162,953.62"
Manchester City Council,Highways Services,Purchase of stores for re-distribution,21-Sep-22,5105834475,Marshalls Mono Ltd,"16,695.60"
Manchester City Council,Highways Services,Purchase of stores for re-distribution,21-Sep-22,5105834355,Marshalls Mono Ltd,"6,192.08"
Manchester City Council,Highways Services,Purchase of stores for re-distribution,21-Sep-22,5105834356,Marshalls Mono Ltd,"1,980.32"
Manchester City Council,Regeneration Finance,Car Parking Expenses,21-Sep-22,5105834704,NCP Members Parking,"1,495.83"
Manchester City Council,Regeneration Finance,Security,21-Sep-22,5105834675,NE1 Procurement Services Limited,"3,125.01"
Manchester City Council,Manchester Leisure,Equipment,21-Sep-22,5105834272,Nine Hundred Communications,"1,179.00"
Manchester City Council,Manchester Leisure,Management Fee Inc,21-Sep-22,1907872861,NJOY ACCOM MGMT 1 LTD,"2,485.00"
Manchester City Council,Regeneration Finance,Legal Fees,21-Sep-22,5105834768,No 5 Chambers Ltd,500.00
Manchester City Council,Highways Services,Payments to Sub-Contractors,21-Sep-22,5105834737,Northern Marking Limited,"3,400.00"
Manchester City Council,Highways Services,Payments to Sub-Contractors,21-Sep-22,5105834738,Northern Marking Limited,"2,550.00"
Manchester City Council,Adult Social Care,Equipment,21-Sep-22,5105834034,NRS Healthcare,"1,344.00"
Manchester City Council,Childrens & Education Services,Professional fees,21-Sep-22,5105834587,Paramount Care Solutions Limited,"2,550.00"
Manchester City Council,Childrens & Education Services,Professional fees,21-Sep-22,5105834499,Paramount Care Solutions Limited,"2,400.00"
Manchester City Council,Childrens & Education Services,Professional fees,21-Sep-22,5105834589,Paramount Care Solutions Limited,"2,400.00"
Manchester City Council,Childrens & Education Services,Professional fees,21-Sep-22,5105834590,Paramount Care Solutions Limited,"2,400.00"
Manchester City Council,Childrens & Education Services,Professional fees,21-Sep-22,5105834604,Paramount Care Solutions Limited,"2,400.00"
Manchester City Council,Childrens & Education Services,Professional fees,21-Sep-22,5105834605,Paramount Care Solutions Limited,"2,400.00"
Manchester City Council,Childrens & Education Services,Professional fees,21-Sep-22,5105834601,Paramount Care Solutions Limited,647.50
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,21-Sep-22,5105834644,Peter Douglass Platforms,"2,000.00"
Manchester City Council,Adult Social Care,Supporting People Payments,21-Sep-22,5105834765,Praxis Care Group,"6,013.67"
Manchester City Council,Childrens & Education Services,Professional fees,21-Sep-22,5105834413,Prospero Teaching,500.00
Manchester City Council,Childrens & Education Services,Professional fees,21-Sep-22,5105834414,Prospero Teaching,500.00
Manchester City Council,Childrens & Education Services,Professional fees,21-Sep-22,5105834424,Prospero Teaching,500.00
Manchester City Council,Childrens & Education Services,Professional fees,21-Sep-22,5105834426,Prospero Teaching,500.00
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,21-Sep-22,5105834594,R & M Developments Ltd,"1,300.50"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,21-Sep-22,5105834613,R & M Developments Ltd,"1,122.70"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,21-Sep-22,5105834595,R & M Developments Ltd,"1,073.50"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,21-Sep-22,5105834598,R & M Developments Ltd,"1,073.50"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,21-Sep-22,5105834599,R & M Developments Ltd,"1,073.50"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,21-Sep-22,5105834669,R & M Developments Ltd,913.92
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,21-Sep-22,5105834614,R & M Developments Ltd,858.80
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,21-Sep-22,5105834670,R & M Developments Ltd,541.67
