Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Adult Social Care,Rents,01-Dec-22,5105846836,Southway Housing Trust,"-£4,060.00"
Manchester City Council,Manchester Leisure,Grant Payments,13-Dec-22,5105848689,Southway Housing Trust,"£3,280.00"
Manchester City Council,Regeneration Finance,Cleaning Equipment and Materials,31-Dec-22,5105850558,Wessex Pictures,£833.37
Manchester City Council,Childrens & Education Services,Payments for services,23-Dec-22,5105850499,Hopwood Hall College,"£21,521.41"
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,15-Dec-22,5105849141,Remedi,"£7,500.00"
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,15-Dec-22,5105849142,Remedi,"£2,500.00"
Manchester City Council,Chief Executives,Licences Purchase,14-Dec-22,5105847100,Snap Surveys Ltd,"£1,440.00"
Manchester City Council,Manchester Leisure,Professional fees,21-Dec-22,5105849807,Savills Commercial Ltd,"£9,260.48"
Manchester City Council,Chief Executives,Hire of Equipment,07-Dec-22,5105846896,Sterling Event Group,"£16,784.44"
Manchester City Council,Chief Executives,Hire of Equipment,08-Dec-22,5105847263,Sterling Event Group,"£17,439.72"
Manchester City Council,Chief Executives,Counsel Costs,13-Dec-22,1907957324,Redacted Personal Information,£650.00
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,31-Dec-22,5105850632,Zagota Creations Limited,£895.00
Manchester City Council,Childrens & Education Services,I T Provision,21-Dec-22,5105850128,GroupCall Limited,£687.50
Manchester City Council,Childrens & Education Services,Professional fees,12-Dec-22,5105848499,Tiddlywinks Day Nursery,"£2,730.00"
Manchester City Council,Adult Social Care,Rents,08-Dec-22,5105847793,Accommodation Links Ltd,"£79,642.29"
Manchester City Council,Adult Social Care,Rents,09-Dec-22,5105847001,Accommodation Links Ltd,"£78,446.29"
Manchester City Council,Adult Social Care,Rents,15-Dec-22,5105849132,Accommodation Links Ltd,"£78,551.43"
Manchester City Council,Adult Social Care,Rents,23-Dec-22,5105850160,Accommodation Links Ltd,"£78,126.29"
Manchester City Council,Chief Executives,Catering,13-Dec-22,5105848857,Manchester Central,"£16,113.46"
Manchester City Council,Chief Executives,Catering,13-Dec-22,5105847292,Manchester Central,"£2,137.00"
Manchester City Council,Chief Executives,Catering,13-Dec-22,5105848824,Manchester Central,£849.72
Manchester City Council,Chief Executives,Catering,16-Dec-22,5105848944,Manchester Central,"£3,026.20"
Manchester City Council,Regeneration Finance,Professional fees,02-Dec-22,5105847075,Jacobs UK Ltd,£609.50
Manchester City Council,Regeneration Finance,Professional fees,08-Dec-22,5105846954,Jacobs UK Ltd,"£44,000.00"
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,31-Dec-22,5105850790,Jacobs UK Ltd,"£1,086.50"
Manchester City Council,Highways Services,Payments to Sub-Contractors,23-Dec-22,5105849202,Northern Marking Limited,"£2,452.31"
Manchester City Council,Highways Services,Payments to Sub-Contractors,31-Dec-22,5105849203,Northern Marking Limited,"£2,864.98"
Manchester City Council,Highways Services,Payments to Sub-Contractors,31-Dec-22,5105847347,Northern Marking Limited,"£1,912.61"
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,07-Dec-22,5105847731,Pearson Education Ltd,£655.65
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,15-Dec-22,5105847509,North Manchester RUFC,"£3,000.00"
Manchester City Council,Chief Executives,Floral Decorations,14-Dec-22,5105848788,T/A Frog Flowers,"£1,715.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20-Dec-22,5105849622,Turner & Townsend Project,"£14,620.00"
Manchester City Council,Adult Social Care,Training and Development,12-Dec-22,5105846992,Centre for Assessment,£595.00
Manchester City Council,Adult Social Care,Training and Development,12-Dec-22,5105846993,Centre for Assessment,£595.00
Manchester City Council,Adult Social Care,Training and Development,12-Dec-22,5105846994,Centre for Assessment,£595.00
Manchester City Council,Chief Executives,Training and Development,23-Dec-22,5105849159,Centre for Assessment,"£1,295.00"
Manchester City Council,Chief Executives,Training and Development,23-Dec-22,5105849160,Centre for Assessment,"£1,295.00"
Manchester City Council,Chief Executives,Training and Development,23-Dec-22,5105849201,Centre for Assessment,"£1,295.00"
Manchester City Council,Adult Social Care,Training and Development,23-Dec-22,5105849157,Centre for Assessment,£595.00
Manchester City Council,Adult Social Care,Training and Development,23-Dec-22,5105849158,Centre for Assessment,£595.00
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,31-Dec-22,5105850491,Lanes Group Plc,£900.00
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,31-Dec-22,5105849402,Lanes Group Plc,"£2,460.00"
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,31-Dec-22,5105849402,Lanes Group Plc,£900.00
Manchester City Council,Corporate Services,Legal Fees,05-Dec-22,1907950177,Weightmans LLP Solicitors,£750.00
Manchester City Council,Corporate Services,Legal Fees,09-Dec-22,1907956022,Weightmans LLP Solicitors,"£34,880.50"
Manchester City Council,Corporate Services,Legal Fees,09-Dec-22,1907956048,Weightmans LLP Solicitors,"£19,257.00"
Manchester City Council,Manchester Leisure,Compensation Payments,20-Dec-22,1907966110,Weightmans LLP Solicitors,"£2,135.89"
Manchester City Council,Chief Executives,Legal Fees,20-Dec-22,5105849762,Weightmans LLP Solicitors,"£1,800.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20-Dec-22,5105849822,Business Working With Wythenshawe,"£5,000.00"
Manchester City Council,Manchester Leisure,Professional fees,14-Dec-22,5105847756,Barlows (UK) Ltd,£791.17
Manchester City Council,Chief Executives,Agency staff provision,19-Dec-22,5105849646,Kenyon Block Consultants Ltd,"£3,729.60"
Manchester City Council,Chief Executives,Grant Payments,19-Dec-22,5105849660,SAP UK & Eire User Group,"£1,000.00"
Manchester City Council,Chief Executives,Advertising,20-Dec-22,5105849751,Global Radio Services Ltd,"£1,861.32"
Manchester City Council,Adult Social Care,Equipment,06-Dec-22,5105847324,Aidapt Bathrooms Ltd,"£1,350.00"
Manchester City Council,Adult Social Care,Equipment,09-Dec-22,5105848016,Aidapt Bathrooms Ltd,"£4,900.00"
Manchester City Council,Adult Social Care,Equipment,09-Dec-22,5105848154,Aidapt Bathrooms Ltd,"£3,900.00"
Manchester City Council,Adult Social Care,Equipment,13-Dec-22,5105847323,Aidapt Bathrooms Ltd,"£1,315.00"
Manchester City Council,Adult Social Care,Equipment,23-Dec-22,5105850579,Aidapt Bathrooms Ltd,"£3,600.00"
Manchester City Council,Chief Executives,Grant and subscriptions awarded,02-Dec-22,5105846947,National Football Museum,"£116,666.66"
Manchester City Council,Corporate Services,Training and Development,12-Dec-22,5105847989,Resolve Antisocial Behaviour,£500.00
Manchester City Council,Regeneration Finance,Storage Costs,12-Dec-22,5105848429,XXXData Space Ltd (use 30021328),"£1,015.26"
Manchester City Council,Regeneration Finance,Furniture,20-Dec-22,5105849979,XXXData Space Ltd (use 30021328),"£1,342.19"
Manchester City Council,Regeneration Finance,CAMC/Not assigned,23-Dec-22,5105850642,AA Projects Ltd,"£2,982.03"
Manchester City Council,Regeneration Finance,Professional fees,23-Dec-22,5105850620,AA Projects Ltd,"£1,244.50"
Manchester City Council,Regeneration Finance,Professional fees,23-Dec-22,5105850641,AA Projects Ltd,£624.48
Manchester City Council,Chief Executives,Advertising,20-Dec-22,5105849926,The Law Society,£850.00
Manchester City Council,Chief Executives,Advertising,20-Dec-22,5105849927,The Law Society,£850.00
Manchester City Council,Chief Executives,Advertising,20-Dec-22,5105849928,The Law Society,£850.00
Manchester City Council,Corporate Services,Grant Payments,15-Dec-22,5105848662,IHS (Global) Ltd,"£30,916.20"
Manchester City Council,Environment and Operations,Construction Works,09-Dec-22,5105847764,Wilde Consultants Ltd,"£2,080.13"
Manchester City Council,Environment and Operations,Construction Works,09-Dec-22,5105847763,Wilde Consultants Ltd,"£1,710.00"
Manchester City Council,Highways Services,Professional fees,09-Dec-22,5105847687,Wilde Consultants Ltd,£720.00
Manchester City Council,Environment and Operations,Construction Works,13-Dec-22,5105848728,Wilde Consultants Ltd,"£4,808.17"
Manchester City Council,Environment and Operations,Construction Works,13-Dec-22,5105848727,Wilde Consultants Ltd,"£4,538.77"
Manchester City Council,Environment and Operations,Construction Works,13-Dec-22,5105848726,Wilde Consultants Ltd,"£2,767.88"
Manchester City Council,Environment and Operations,Construction Works,13-Dec-22,5105848729,Wilde Consultants Ltd,"£1,299.20"
Manchester City Council,Highways Services,Payments to Sub-Contractors,14-Dec-22,5105848657,Wilde Consultants Ltd,"£16,854.48"
Manchester City Council,Environment and Operations,Construction Works,21-Dec-22,5105848781,Wilde Consultants Ltd,£940.01
Manchester City Council,Environment and Operations,Construction Works,21-Dec-22,5105848730,Wilde Consultants Ltd,£821.34
Manchester City Council,Environment and Operations,Construction Works,21-Dec-22,5105849955,Wilde Consultants Ltd,"£20,575.80"
Manchester City Council,Environment and Operations,Construction Works,31-Dec-22,5105850512,Wilde Consultants Ltd,"£7,587.00"
Manchester City Council,Environment and Operations,Construction Works,31-Dec-22,5105850514,Wilde Consultants Ltd,"£4,637.02"
Manchester City Council,Highways Services,Professional fees,31-Dec-22,5105850700,Wilde Consultants Ltd,"£2,994.00"
Manchester City Council,Chief Executives,Agency staff provision,08-Dec-22,5105847564,Triad Resourcing,"£16,800.00"
Manchester City Council,Corporate Services,Contribution to PATROL,13-Dec-22,5105848708,PATROL,"£15,641.10"
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,14-Dec-22,5105848596,Manchester Womens Aid,"£20,000.00"
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,19-Dec-22,5105849466,Manchester Womens Aid,"£41,590.00"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,22-Dec-22,5105850418,Manchester Womens Aid,"£6,340.66"
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,23-Dec-22,5105850414,Manchester Womens Aid,"£14,577.00"
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,23-Dec-22,5105850320,Manchester Womens Aid,"£12,500.00"
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,23-Dec-22,5105850415,Manchester Womens Aid,"£3,333.35"
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,23-Dec-22,5105850411,Manchester Womens Aid,"£2,916.66"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,23-Dec-22,5105850186,Manchester Womens Aid,"£25,421.41"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,23-Dec-22,5105850348,Manchester Womens Aid,"£9,476.00"
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,31-Dec-22,5105846815,Manchester Womens Aid,"£18,477.00"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,31-Dec-22,5105850349,Manchester Womens Aid,"£14,284.83"
Manchester City Council,Corporate Services,Vehicle Costs,13-Dec-22,1907957285,Cyclescheme Ltd,"£11,401.10"
Manchester City Council,Corporate Services,Vehicle Costs,13-Dec-22,1907957284,Cyclescheme Ltd,"£3,503.33"
Manchester City Council,Housing Revenue Account,CD - Acquisition,16-Dec-22,1907964199,H M Revenues and Customs,"£2,250.00"
Manchester City Council,Chief Executives,Agency staff provision,15-Dec-22,5105849126,Liquid Personnel Ltd,"£40,926.38"
Manchester City Council,Manchester Leisure,Equipment,06-Dec-22,5105847430,MGB Plastics Limited,"£16,200.00"
Manchester City Council,Manchester Leisure,Equipment,06-Dec-22,5105847432,MGB Plastics Limited,"£16,200.00"
Manchester City Council,Manchester Leisure,Equipment,08-Dec-22,5105847433,MGB Plastics Limited,"£16,200.00"
Manchester City Council,Chief Executives,Professional fees,06-Dec-22,1907949804,Advanced Child Care Assessments,"£1,400.00"
Manchester City Council,Chief Executives,Professional fees,12-Dec-22,1907955733,Advanced Child Care Assessments,£586.55
Manchester City Council,Manchester Leisure,Counsel Costs,05-Dec-22,5105847255,Cornerstone Barristers,"£2,500.00"
Manchester City Council,Manchester Leisure,Professional fees,19-Dec-22,5105849598,Cornerstone Barristers,£750.00
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12-Dec-22,5105847222,Rider Levett Bucknall UK Ltd,"£16,940.00"
Manchester City Council,Manchester Leisure,Counsel Costs,01-Dec-22,1907930518,Redacted Personal Information,£850.00
Manchester City Council,Chief Executives,Grant and subscriptions awarded,31-Dec-22,5105850741,Castlefield Gallery Limited,"£2,500.00"
Manchester City Council,Housing Revenue Account,Agency staff provision,09-Dec-22,5105848012,Step Enterprise Ltd,"£3,181.29"
Manchester City Council,Adult Social Care,Hire of Equipment,14-Dec-22,5105847816,Vision Aid Technologies,"£4,995.00"
Manchester City Council,Childrens Services,Building Works,16-Dec-22,5105849369,Manchester Enterprise Academy,"£584,449.44"
Manchester City Council,Childrens Services,Building Works,16-Dec-22,5105849369,Manchester Enterprise Academy,"£259,530.08"
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,15-Dec-22,5105849028,The Mustard Tree,"£3,011.75"
Manchester City Council,Housing Revenue Account,Council Dwelling Fees,31-Dec-22,5105847105,Pennington Choices Ltd,£528.04
Manchester City Council,Chief Executives,Data Links,06-Dec-22,1907901914,Daisy Corporate Services Trading,"£1,368.96"
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,05-Dec-22,5105847104,Advanced Vehicle Technicians Ltd,"£2,438.70"
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,05-Dec-22,5105847103,Advanced Vehicle Technicians Ltd,"£1,165.19"
Manchester City Council,Childrens & Education Services,Payments for services,15-Dec-22,5105849218,Time Specialist Support Ltd,"£18,675.25"
Manchester City Council,Childrens & Education Services,Payments for services,15-Dec-22,5105849234,Time Specialist Support Ltd,"£4,779.00"
Manchester City Council,Chief Executives,Licences Purchase,09-Dec-22,5105847335,Trustmarque Solutions Ltd,"£4,500.00"
Manchester City Council,Chief Executives,Licences Purchase,09-Dec-22,5105847336,Trustmarque Solutions Ltd,"£3,900.00"
Manchester City Council,Chief Executives,Licences Purchase,12-Dec-22,5105848056,Trustmarque Solutions Ltd,"£8,685.60"
Manchester City Council,Manchester Leisure,Licences Purchase,15-Dec-22,5105848675,Trustmarque Solutions Ltd,"£2,192.48"
Manchester City Council,Chief Executives,Licences Purchase,20-Dec-22,5105846925,Trustmarque Solutions Ltd,"£19,000.00"
Manchester City Council,Childrens & Education Services,Payments for services,13-Dec-22,5105848686,Enhance EHC Ltd,"£8,714.40"
Manchester City Council,Adult Social Care,Grant Payments,01-Dec-22,5105846833,Care Quality Commission,"£8,668.00"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,31-Dec-22,5105847878,Green-Tech Ltd,"£1,087.70"
Manchester City Council,Chief Executives,Storage Costs,20-Dec-22,5105849858,Oasis UK formerly Box-It (NW),£674.00
Manchester City Council,Corporate Services,Storage Costs,23-Dec-22,5105850106,Oasis UK formerly Box-It (NW),"£5,891.05"
Manchester City Council,Adult Social Care,Vehicle Plant Furniture and Equipment,08-Dec-22,5105847771,thedesignconcept,"£63,780.00"
Manchester City Council,Manchester Leisure,Equipment,31-Dec-22,5105847266,Groundwork & Leisure Services Ltd,"£2,232.00"
Manchester City Council,Childrens Services,Building Works,23-Dec-22,5105849562,Sir Robert McAlpine Limited,"£502,549.04"
Manchester City Council,Adult Social Care,Rents,12-Dec-22,5105848516,United Property Management Ltd,"£22,411.34"
Manchester City Council,Adult Social Care,Rents,12-Dec-22,5105848133,United Property Management Ltd,"£13,734.00"
Manchester City Council,Chief Executives,Professional fees,21-Dec-22,5105850127,Icom Works Limited,"£7,300.30"
Manchester City Council,Housing Revenue Account,Peaks & Plains Mgmt,20-Dec-22,5105849819,Cheshire Peaks & Plains,"£4,004.06"
Manchester City Council,Manchester Leisure,Special Event,22-Dec-22,5105849257,SilverbackUk,"£1,492.00"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,31-Dec-22,5105850824,Ryder Architecture Ltd,"£160,000.00"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,31-Dec-22,5105850825,Ryder Architecture Ltd,"£2,940.00"
Manchester City Council,Childrens & Education Services,Catering Provisions,09-Dec-22,1907956052,Ralph Livesey Ltd,"£50,403.95"
Manchester City Council,Chief Executives,Funeral and coroner related services,20-Dec-22,5105849856,Kane Funeral Services,"£7,700.00"
Manchester City Council,Chief Executives,Funeral and coroner related services,21-Dec-22,5105850080,Kane Funeral Services,"£2,146.44"
Manchester City Council,Adult Social Care,Personal needs of client,12-Dec-22,5105847720,Specialised Orthotic Services Ltd,"£2,231.65"
Manchester City Council,GMIST (Greater Mcr Integrated),Storage Costs,15-Dec-22,5105849100,DeepStore,"£3,800.96"
Manchester City Council,GMIST (Greater Mcr Integrated),Storage Costs,15-Dec-22,5105849097,DeepStore,£625.32
Manchester City Council,GMIST (Greater Mcr Integrated),Storage Costs,15-Dec-22,5105849108,DeepStore,£625.32
Manchester City Council,GMIST (Greater Mcr Integrated),Storage Costs,15-Dec-22,5105849106,DeepStore,-£625.32
Manchester City Council,Regeneration Finance,Rents,01-Dec-22,1907948588,DUK Property Management Ltd,"£15,595.63"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12-Dec-22,5105848376,Mather & Co Limited,"£5,750.00"
Manchester City Council,Manchester Leisure,Equipment,31-Dec-22,5105850691,MK Illuminations UK Ltd,£521.56
Manchester City Council,Chief Executives,Agency staff provision,07-Dec-22,5105847570,Ashberry Recruitment Ltd,"£6,398.20"
Manchester City Council,Chief Executives,Agency staff provision,12-Dec-22,5105848463,Ashberry Recruitment Ltd,"£4,827.60"
Manchester City Council,Chief Executives,Agency staff provision,15-Dec-22,5105849354,Ashberry Recruitment Ltd,"£6,189.20"
Manchester City Council,Chief Executives,Agency staff provision,20-Dec-22,5105849783,Ashberry Recruitment Ltd,"£4,266.03"
Manchester City Council,Chief Executives,Agency staff provision,31-Dec-22,5105850770,Ashberry Recruitment Ltd,"£3,153.26"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,23-Dec-22,5105850614,DH Homecare Ltd (Direct Health),"£39,159.31"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,23-Dec-22,5105850614,DH Homecare Ltd (Direct Health),"£1,611.12"
Manchester City Council,Chief Executives,Examination Fees,06-Dec-22,5105847332,ROAR Forensics Ltd,"£2,033.00"
Manchester City Council,Chief Executives,Examination Fees,06-Dec-22,5105847333,ROAR Forensics Ltd,"£1,235.00"
Manchester City Council,Chief Executives,Examination Fees,08-Dec-22,5105847818,ROAR Forensics Ltd,"£1,952.25"
Manchester City Council,Chief Executives,Examination Fees,20-Dec-22,5105849902,ROAR Forensics Ltd,"£2,151.75"
Manchester City Council,Chief Executives,Examination Fees,20-Dec-22,5105849958,ROAR Forensics Ltd,"£1,771.75"
Manchester City Council,Chief Executives,Examination Fees,22-Dec-22,5105849981,ROAR Forensics Ltd,£859.75
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,19-Dec-22,5105849479,LendLease Construction(EUROPE) Ltd,"£544,361.53"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,19-Dec-22,5105849478,LendLease Construction(EUROPE) Ltd,"£102,004.79"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,19-Dec-22,5105849479,LendLease Construction(EUROPE) Ltd,"£2,944,355.06"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,19-Dec-22,5105849478,LendLease Construction(EUROPE) Ltd,"£984,168.28"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,13-Dec-22,5105848597,Redacted Personal Information,"£24,314.88"
Manchester City Council,Chief Executives,Professional fees,23-Dec-22,1907963881,Paragon Psychological Services,£665.80
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,15-Dec-22,5105849300,Islington Council,"£2,500.00"
Manchester City Council,Regeneration Finance,Printing,05-Dec-22,5105846814,Quadient Ltd (Credifon),£500.00
Manchester City Council,Chief Executives,Postage,20-Dec-22,5105849984,Quadient Ltd (Credifon),"£10,139.95"
Manchester City Council,Highways Services,Building Materials for direct delivery,09-Dec-22,5105848345,Ecomix Concrete Ltd,"£1,000.00"
Manchester City Council,Highways Services,Building Materials for direct delivery,09-Dec-22,5105848346,Ecomix Concrete Ltd,"£1,000.00"
Manchester City Council,Highways Services,Building Materials for direct delivery,09-Dec-22,5105848347,Ecomix Concrete Ltd,"£1,000.00"
Manchester City Council,Highways Services,Building Materials for direct delivery,09-Dec-22,5105848344,Ecomix Concrete Ltd,£900.00
Manchester City Council,Chief Executives,Professional fees,12-Dec-22,5105847857,King's House Conference (Gtr Mcr),£965.00
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,05-Dec-22,5105846915,Droylsden Academy,"£24,296.83"
Manchester City Council,Chief Executives,Advertising,20-Dec-22,5105849948,MediaCo Outdoor Limited,"£1,080.00"
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,13-Dec-22,5105848645,Peter Douglass Platforms,"£1,400.00"
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,14-Dec-22,5105849067,Peter Douglass Platforms,"£2,000.00"
Manchester City Council,Highways Services,Electricity,08-Dec-22,1907955507,Haven Power Ltd,"£327,861.41"
Manchester City Council,Regeneration Finance,Electricity,08-Dec-22,1907955501,Haven Power Ltd,"£15,983.80"
Manchester City Council,Highways Services,Electricity,08-Dec-22,1907955506,Haven Power Ltd,"£6,337.16"
Manchester City Council,Housing Revenue Account,Electricity,08-Dec-22,1907955503,Haven Power Ltd,"£4,410.03"
Manchester City Council,Manchester Leisure,Electricity,08-Dec-22,1907955502,Haven Power Ltd,"£3,572.66"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,08-Dec-22,5105847850,Conlon Construction Ltd,"£89,290.04"
Manchester City Council,Adult Social Care,Personal needs of client,08-Dec-22,5105847751,Care & Independence Ltd,"£1,823.00"
Manchester City Council,Adult Social Care,Personal needs of client,08-Dec-22,5105847902,Care & Independence Ltd,"£1,160.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,19-Dec-22,5105848181,ISG Construction Limited,"£31,618.95"
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,19-Dec-22,5105848178,ISG Construction Limited,"£927,835.43"
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,23-Dec-22,5105850533,ISG Construction Limited,"£511,271.51"
Manchester City Council,Hospitality + Trading Services,Goods purchased for resale in Council outlets,13-Dec-22,5105848678,Albert Jones Memorials,"£2,494.00"
Manchester City Council,Hospitality + Trading Services,Goods purchased for resale in Council outlets,20-Dec-22,5105849810,Albert Jones Memorials,"£3,852.00"
Manchester City Council,Adult Social Care,Rents,23-Dec-22,5105850510,Cromwood Ltd,"£130,769.13"
Manchester City Council,Regeneration Finance,I T Provision,07-Dec-22,5105847577,One Education Ltd,£751.00
Manchester City Council,Childrens & Education Services,Professional fees,07-Dec-22,5105847715,One Education Ltd,"£500,000.00"
Manchester City Council,Regeneration Finance,I T Provision,09-Dec-22,5105848039,One Education Ltd,"£8,060.00"
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,16-Dec-22,5105849419,One Education Ltd,"£20,000.00"
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,16-Dec-22,5105849421,One Education Ltd,"£10,000.00"
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,19-Dec-22,5105849422,One Education Ltd,"£18,720.00"
Manchester City Council,Childrens & Education Services,Professional fees,20-Dec-22,5105849768,One Education Ltd,"£11,700.00"
Manchester City Council,Regeneration Finance,I T Provision,31-Dec-22,5105849360,One Education Ltd,"£1,485.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,12-Dec-22,5105848398,Planit,"£3,360.00"
Manchester City Council,Chief Executives,Legal Fees,05-Dec-22,5105847264,11KBW,£816.67
Manchester City Council,Adult Social Care,Legal Fees,14-Dec-22,5105849019,39 Essex Street Chambers,£950.00
Manchester City Council,Childrens & Education Services,Home Care ,13-Dec-22,5105848565,Early Inspirations Nursery,£624.00
Manchester City Council,Childrens & Education Services,Transport Coach Hire,12-Dec-22,5105846906,Royton Minibuses Ltd,"£36,265.00"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,19-Dec-22,5105847005,Westfield Minibuses,"£158,171.14"
Manchester City Council,Adult Social Care,Personal needs of client,07-Dec-22,5105847030,Independence Mobility Limited,"£3,763.50"
Manchester City Council,Adult Social Care,Personal needs of client,07-Dec-22,5105847053,Independence Mobility Limited,"£3,300.00"
Manchester City Council,Adult Social Care,Personal needs of client,31-Dec-22,5105849002,Independence Mobility Limited,£937.00
Manchester City Council,Corporate Services,Collection Commision,02-Dec-22,5105846986,Verrus (UK) T/A paybyphone,"-£4,436.29"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,02-Dec-22,5105846987,Verrus (UK) T/A paybyphone,"£4,436.29"
Manchester City Council,Corporate Services,Collection Commision,20-Dec-22,5105849875,Verrus (UK) T/A paybyphone,"£10,611.90"
Manchester City Council,Corporate Services,Collection Commision,20-Dec-22,5105849872,Verrus (UK) T/A paybyphone,"£8,616.80"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,22-Dec-22,5105850173,Verrus (UK) T/A paybyphone,"£10,597.92"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,15-Dec-22,5105849129,"Jackson, Jackson & Sons Ltd","£58,116.33"
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,07-Dec-22,5105847717,Fleet Dynamic Consultancy Ltd,"£4,133.34"
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,19-Dec-22,5105849572,Fleet Dynamic Consultancy Ltd,"£2,924.40"
Manchester City Council,Highways Services,Grant Payments,23-Dec-22,5105850504,Motor Insurers Bureau,£500.00
Manchester City Council,Adult Social Care,Rents,07-Dec-22,5105847609,MJ Rental Ltd,"£79,799.98"
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,06-Dec-22,5105847467,Impact For All,"£6,285.00"
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,05-Dec-22,5105847265,Altrincham Girls Grammar School,"£3,295.00"
Manchester City Council,Chief Executives,Printing,31-Dec-22,5105849175,t/a R.C.D.,"£2,621.44"
Manchester City Council,Chief Executives,Printing,31-Dec-22,5105848858,t/a R.C.D.,£887.95
Manchester City Council,Chief Executives,Printing,31-Dec-22,5105848859,t/a R.C.D.,£675.00
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,31-Dec-22,5105848247,Dawsongroup Sweepers,"£3,080.00"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,31-Dec-22,5105848323,T/A Schools Direct,"£10,126.50"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,09-Dec-22,5105848170,Northmoor Together,"£3,070.00"
Manchester City Council,Housing Revenue Account,Council Dwelling Fees,09-Dec-22,5105847371,Life Environmental Services,"£2,369.50"
Manchester City Council,Housing Revenue Account,Council Dwelling Fees,23-Dec-22,5105850217,Life Environmental Services,£790.00
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,12-Dec-22,5105846893,Keelagher Okey Associates Ltd t/a,£760.00
Manchester City Council,Libraries and Theatres,Works and associated costs for Land and Buildings,16-Dec-22,5105849443,Keelagher Okey Associates Ltd t/a,£624.00
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,23-Dec-22,5105849553,Change Grow Live,"£538,988.67"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,23-Dec-22,5105849565,Change Grow Live,"£48,251.92"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,06-Dec-22,5105847372,Manchester BME Network,"£27,000.00"
