Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Childrens & Education Services,Carer Support Pays,16-Aug-22,5105829442,Mosscare St Vincent's Housing,"£70,152.00"
Manchester City Council,Childrens Services,OL&B - Adaptations,16-Aug-22,5105829434,J Greenwood (Builders) Limited,"£74,016.39"
Manchester City Council,Childrens & Education Services,Supported Accom,16-Aug-22,5105829430,Redacted Personal Information,"£1,113.00"
Manchester City Council,Manchester Leisure,Oth Professional Fee,16-Aug-22,5105829330,Redacted Personal Information,"£2,600.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,16-Aug-22,5105829320,Redacted Personal Information,"£2,765.00"
Manchester City Council,Chief Executives,Counsel Costs,16-Aug-22,1907846345,Redacted Personal Information,"£3,300.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,16-Aug-22,5105829325,Redacted Personal Information,"£3,570.00"
Manchester City Council,Childrens & Education Services,Oth Professional Fee,16-Aug-22,5105829369,Redacted Personal Information,"£3,875.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,16-Aug-22,5105829322,Redacted Personal Information,"£11,785.00"
Manchester City Council,Adult Social Care,Oth Professional Fee,16-Aug-22,5105829441,Redacted Personal Information,"£32,200.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,16-Aug-22,5105829429,Redacted Personal Information,"£35,709.50"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,16-Aug-22,5105829439,Redacted Personal Information,"£36,258.50"
Manchester City Council,Hospitality + Trading Services,Advertising,17-Aug-22,1907844899,Redacted Personal Information,£600.00
Manchester City Council,Manchester Leisure,Local Environ Servic,17-Aug-22,1907848406,Redacted Personal Information,£685.00
Manchester City Council,Manchester Leisure,Books-Adult Fiction,17-Aug-22,1907846165,Redacted Personal Information,"£1,200.00"
Manchester City Council,Corporate Services,Computer Purchases,17-Aug-22,5105829475,Insight Direct (Uk) Ltd,"-£31,482.40"
Manchester City Council,Childrens & Education Services,Oth Professional Fee,17-Aug-22,5105829725,AECOM Limited,"-£6,079.00"
Manchester City Council,Adult Social Care,Rents,17-Aug-22,5105829486,Housing Social Ltd,"-£3,502.56"
Manchester City Council,Adult Social Care,Personal Need Client,17-Aug-22,5105829455,Tynetec,"-£1,485.30"
Manchester City Council,Childrens & Education Services,Other Local Auth,17-Aug-22,5105829543,New Bridge School,"-£1,275.51"
Manchester City Council,Adult Social Care,Consummables,17-Aug-22,5105829686,Sunbright Blinds,"-£1,165.00"
Manchester City Council,Regeneration Finance,Furniture,17-Aug-22,5105829489,Yorkshire Purchasing,-£990.75
Manchester City Council,Regeneration Finance,Exp Int Trade OrdEx,17-Aug-22,5105829462,King's House Conference (Gtr Mcr),-£750.00
Manchester City Council,Manchester Leisure,Reference Materials,17-Aug-22,1907850493,Askews and Holts,£504.56
Manchester City Council,Manchester Leisure,Legal Fees,17-Aug-22,1907848287,COSGROVE COSTINGS LIMITED,£520.00
Manchester City Council,Housing Revenue Account,CD - Adaptations,17-Aug-22,5105829570,CPD Property Services,£525.00
Manchester City Council,Adult Social Care,Personal Need Client,17-Aug-22,5105829783,Tunstall Healthcare (UK) Ltd,£530.00
Manchester City Council,Corporate Services,WPS Awards,17-Aug-22,5105829491,Furniture Resource Centre Ltd,£540.30
Manchester City Council,Manchester Leisure,Grant Expenditure,17-Aug-22,5105829558,New Friends Of Sunnybrow Park,£550.00
Manchester City Council,Regeneration Finance,Oth Professional Fee,17-Aug-22,5105829565,Jacobs UK Ltd,£562.00
Manchester City Council,Hospitality + Trading Services,Cont Cleaning - Ext,17-Aug-22,5105829633,Pest Bird Control Ltd,£578.00
Manchester City Council,Regeneration Finance,Taxi Vehicle Materia,17-Aug-22,5105829561,VIP-System Ltd,£591.60
Manchester City Council,Chief Executives,Paper & Envelopes,17-Aug-22,5105829575,Premier Paper Group Ltd,£604.70
Manchester City Council,Chief Executives,Advertising,17-Aug-22,5105829508,We Are Sunday Ltd,£625.00
Manchester City Council,GMIST (Greater Mcr Integrated),Storage Costs,17-Aug-22,5105829679,DeepStore,£625.32
Manchester City Council,Chief Executives,Storage Costs,17-Aug-22,5105829767,XXXData Space Ltd (use 30021328),£648.97
Manchester City Council,Manchester Leisure,Reference Materials,17-Aug-22,1907850436,Askews and Holts,£654.33
Manchester City Council,Chief Executives,Equipment,17-Aug-22,5105829713,Online Ergonomics,£670.04
Manchester City Council,Childrens & Education Services,Supported Accom,17-Aug-22,5105829803,Independent Clinical Services Ltd,£676.86
Manchester City Council,Childrens & Education Services,Supported Accom,17-Aug-22,5105829805,Independent Clinical Services Ltd,£683.14
Manchester City Council,Chief Executives,Mach and Equip Reps,17-Aug-22,5105829632,Alphatec 2000 Ltd,£695.00
Manchester City Council,Childrens & Education Services,Computer Purchases,17-Aug-22,5105829788,Valtech Limited,£698.12
Manchester City Council,Childrens & Education Services,Supported Accom,17-Aug-22,5105829796,Independent Clinical Services Ltd,£738.30
Manchester City Council,Manchester Leisure,Cont Cleaning - Ext,17-Aug-22,5105829765,CPD Property Services,£750.00
Manchester City Council,Regeneration Finance,Exp Int Trade OrdEx,17-Aug-22,5105828595,King's House Conference (Gtr Mcr),£750.00
Manchester City Council,Chief Executives,Equipment,17-Aug-22,5105829712,Online Ergonomics,£761.04
Manchester City Council,Childrens & Education Services,Supported Accom,17-Aug-22,5105829802,Independent Clinical Services Ltd,£762.38
Manchester City Council,Housing Revenue Account,CD - Adaptations,17-Aug-22,5105829689,Pts Plumbing Trade Supplies,£785.03
Manchester City Council,Childrens & Education Services,Oth Professional Fee,17-Aug-22,5105829660,Cellmark,£799.00
Manchester City Council,Chief Executives,Printing,17-Aug-22,5105829737,Leeds Graphic Press Ltd,£830.00
Manchester City Council,Childrens & Education Services,Supported Accom,17-Aug-22,5105829798,Independent Clinical Services Ltd,£840.88
Manchester City Council,Corporate Services,Computer Purchases,17-Aug-22,5105829506,The Insitution Of Engineering,£846.00
Manchester City Council,Adult Social Care,Rents,17-Aug-22,1907850379,Pick My Pad Limited,£900.00
Manchester City Council,Manchester Leisure,Reference Materials,17-Aug-22,1907850471,ProQuest,£922.80
Manchester City Council,Regeneration Finance,Oth Professional Fee,17-Aug-22,5105829565,Jacobs UK Ltd,£927.50
Manchester City Council,Hospitality + Trading Services,T.P. Veh Ins Claims,17-Aug-22,1907834281,Zurich Municipal,£972.00
Manchester City Council,Corporate Services,OL&B - Adaptations,17-Aug-22,5105829775,Network Rail Infrastructure Ltd,£973.00
Manchester City Council,Regeneration Finance,Furniture,17-Aug-22,5105829490,Yorkshire Purchasing,£990.75
Manchester City Council,Manchester Leisure,Int Rep & Main Build,17-Aug-22,5105829480,City Electrical Factors,£999.50
Manchester City Council,Adult Social Care,Subsistence and Conf,17-Aug-22,5105829655,Immigration Social Work Services,"£1,000.00"
Manchester City Council,Corporate Services,OL&B - Adaptations,17-Aug-22,5105829778,Network Rail Infrastructure Ltd,"£1,000.00"
Manchester City Council,Corporate Services,Oth Professional Fee,17-Aug-22,5105829507,Post Office Ltd,"£1,000.00"
Manchester City Council,Manchester Leisure,Grant Expenditure,17-Aug-22,5105829759,Whalley Range Womens Group,"£1,000.00"
Manchester City Council,Chief Executives,Oth Professional Fee,17-Aug-22,5105829699,Transport for Greater Manchester,"£1,029.30"
Manchester City Council,Childrens & Education Services,Supported Accom,17-Aug-22,5105829800,Independent Clinical Services Ltd,"£1,056.66"
Manchester City Council,Childrens & Education Services,Other Establishments,17-Aug-22,5105828882,Sense,"£1,076.35"
Manchester City Council,Childrens & Education Services,Supported Accom,17-Aug-22,5105829807,Independent Clinical Services Ltd,"£1,086.10"
Manchester City Council,Regeneration Finance,Exp Int Trade OrdEx,17-Aug-22,5105829658,Peter Lockwood Events,"£1,100.00"
Manchester City Council,Corporate Services,Gym Membership,17-Aug-22,1907848458,Greenwich Leisure Limited,"£1,140.00"
Manchester City Council,Childrens & Education Services,Other Local Auth,17-Aug-22,5105829754,New Bridge School,"£1,156.87"
Manchester City Council,Adult Social Care,Consummables,17-Aug-22,5105829687,Sunbright Blinds,"£1,165.00"
Manchester City Council,Housing General Fund,OL&B - Adaptations,17-Aug-22,5105829532,Furniture Resource Centre Ltd,"£1,369.59"
Manchester City Council,Manchester Leisure,Oth Professional Fee,17-Aug-22,1907846357,Klien Imaging Ltd,"£1,415.18"
Manchester City Council,Childrens & Education Services,Cont Cleaning - Ext,17-Aug-22,5105829512,Family Action,"£1,417.90"
Manchester City Council,Childrens & Education Services,Cont Cleaning - Ext,17-Aug-22,5105829513,Family Action,"£1,456.60"
Manchester City Council,Childrens & Education Services,Cont Cleaning - Ext,17-Aug-22,5105829514,Family Action,"£1,467.10"
Manchester City Council,Childrens & Education Services,Cont Cleaning - Ext,17-Aug-22,5105829515,Family Action,"£1,588.50"
Manchester City Council,Adult Social Care,Personal Need Client,17-Aug-22,5105829577,Prism Medical UK Carefree Division,"£1,636.49"
Manchester City Council,Childrens & Education Services,Other Local Auth,17-Aug-22,5105829746,New Bridge School,"£1,700.68"
Manchester City Council,Chief Executives,Oth Professional Fee,17-Aug-22,5105829509,Russell & Russell Solicitors LLP,"£1,753.18"
Manchester City Council,Manchester Leisure,Grant Expenditure,17-Aug-22,5105829762,Abraham Moss Warriors JFC,"£1,800.00"
Manchester City Council,Highways Services,Grounds Maintenance,17-Aug-22,5105829703,Ramora Ltd,"£1,950.00"
Manchester City Council,Childrens & Education Services,Training,17-Aug-22,5105829706,Brighter Sound Ltd,"£2,000.00"
Manchester City Council,Corporate Services,OL&B - Adaptations,17-Aug-22,5105829776,Network Rail Infrastructure Ltd,"£2,000.00"
Manchester City Council,Manchester Leisure,Grant Expenditure,17-Aug-22,5105828952,Whalley Range Youth Opps Asc WHIZ,"£2,000.00"
Manchester City Council,Childrens & Education Services,Other Local Auth,17-Aug-22,5105829744,New Bridge School,"£2,019.43"
Manchester City Council,Corporate Services,Computer Purchases,17-Aug-22,5105829773,Auditware Systems Limited,"£2,100.00"
Manchester City Council,Chief Executives,Oth Professional Fee,17-Aug-22,5105829533,Russell & Russell Solicitors LLP,"£2,161.90"
Manchester City Council,Childrens & Education Services,Storage Costs,17-Aug-22,5105829498,Restore PLC,"£2,265.60"
Manchester City Council,Manchester Leisure,Reference Materials,17-Aug-22,1907850420,Martin-Lavell Limited,"£2,505.97"
Manchester City Council,Manchester Leisure,Equipment,17-Aug-22,5105829510,Solon Security Ltd,"£2,595.00"
Manchester City Council,Childrens & Education Services,Coach Hire,17-Aug-22,5105829581,RK Travel Ltd,"£2,600.00"
Manchester City Council,Manchester Leisure,Cont Cleaning - Ext,17-Aug-22,5105829792,Scrutiny Cleaning Services,"£2,616.40"
Manchester City Council,Manchester Leisure,Oth Professional Fee,17-Aug-22,5105829696,Response Team 247 Ltd,"£2,805.66"
Manchester City Council,Manchester Leisure,Vehicle Fuel Costs,17-Aug-22,5105829459,Standard Fuels Oils,"£2,954.48"
Manchester City Council,Adult Social Care,Other Establishments,17-Aug-22,5105829555,FoodSync CIC,"£2,975.00"
Manchester City Council,Childrens & Education Services,Supported Accom,17-Aug-22,5105829500,Afruca,"£2,990.00"
Manchester City Council,Regeneration Finance,Voluntary Orgs TPP,17-Aug-22,5105829677,Sonder Radio Ltd,"£3,240.00"
Manchester City Council,Childrens & Education Services,Other Local Auth,17-Aug-22,5105829752,New Bridge School,"£3,470.61"
Manchester City Council,Adult Social Care,Rents,17-Aug-22,5105829487,Housing Social Ltd,"£3,502.56"
Manchester City Council,Childrens & Education Services,Storage Costs,17-Aug-22,5105829497,Restore PLC,"£3,691.54"
Manchester City Council,Regeneration Finance,Grant Expenditure,17-Aug-22,5105829661,Somali Advice Link,"£3,750.00"
Manchester City Council,GMIST (Greater Mcr Integrated),Storage Costs,17-Aug-22,5105829680,DeepStore,"£3,787.24"
Manchester City Council,Housing Revenue Account,CD - Fees,17-Aug-22,5105829733,Life Environmental Services,"£3,814.00"
Manchester City Council,Adult Social Care,Oth Professional Fee,17-Aug-22,5105829656,Penna PLC,"£3,983.33"
Manchester City Council,Manchester Leisure,Oth Professional Fee,17-Aug-22,5105829583,NASIMA J DUNNE LTD,"£4,048.75"
Manchester City Council,Highways Services,Stores Purchases,17-Aug-22,5105829645,Instarmac Group Ltd,"£4,477.76"
Manchester City Council,Chief Executives,Licences Expenditure,17-Aug-22,5105829488,Trustmarque Solutions Ltd,"£4,500.00"
Manchester City Council,Manchester Leisure,Grant Expenditure,17-Aug-22,5105829562,Tim Parry Jonathan Ball Foundation,"£5,000.00"
Manchester City Council,Adult Social Care,Rents,17-Aug-22,5105829668,Houses4Homes 4U Ltd,"£5,139.73"
Manchester City Council,Adult Social Care,Rents,17-Aug-22,5105829653,M&D Residential Ltd,"£5,295.63"
Manchester City Council,Manchester Leisure,Oth Professional Fee,17-Aug-22,5105829571,NASIMA J DUNNE LTD,"£5,430.00"
Manchester City Council,Childrens & Education Services,Oth Professional Fee,17-Aug-22,5105827130,AECOM Limited,"£6,079.00"
Manchester City Council,Regeneration Finance,Voluntary Orgs TPP,17-Aug-22,5105829631,Reform Radio CIC,"£6,372.00"
Manchester City Council,Childrens & Education Services,Other Local Auth,17-Aug-22,5105829542,New Bridge School,"£6,377.55"
Manchester City Council,Corporate Services,Legal Fees,17-Aug-22,1907850378,Antony Hodari Holding Ltd,"£7,000.00"
Manchester City Council,Chief Executives,Subscriptions,17-Aug-22,5105829585,Oldham Borough Council,"£7,245.00"
Manchester City Council,Regeneration Finance,Security Costs,17-Aug-22,5105829540,Showsec International Ltd,"£7,396.75"
Manchester City Council,Childrens & Education Services,Coach Hire,17-Aug-22,5105829734,MS Minibuses Ltd,"£7,736.00"
Manchester City Council,Highways Services,Sub Contractors,17-Aug-22,5105829799,Rosgal Ltd,"£7,800.00"
Manchester City Council,Manchester Leisure,Equipment,17-Aug-22,5105829735,Fairway Landscapes Ltd,"£7,933.00"
Manchester City Council,Regeneration Finance,Oth Professional Fee,17-Aug-22,5105829692,Cushman & Wakefield,"£8,516.00"
Manchester City Council,Adult Social Care,Other Establishments,17-Aug-22,5105829576,Greater Manchester Mental Health,"£9,400.00"
Manchester City Council,Adult Social Care,Voluntary Orgs TPP,17-Aug-22,5105829709,The Big Life Company,"£9,640.13"
Manchester City Council,Manchester Leisure,Oth Professional Fee,17-Aug-22,5105829701,Transport for Greater Manchester,"£10,000.00"
Manchester City Council,Corporate Services,Infra - Fees,17-Aug-22,5105829523,Environment Agency,"£10,305.84"
Manchester City Council,Chief Executives,OL&B - Fees,17-Aug-22,5105829554,Turner & Townsend Project,"£10,830.00"
Manchester City Council,Chief Executives,OL&B - Fees,17-Aug-22,5105829552,Turner & Townsend Project,"£11,970.00"
Manchester City Council,Manchester Leisure,Equipment,17-Aug-22,5105829531,Solon Security Ltd,"£12,950.00"
Manchester City Council,Chief Executives,General Office Exp,17-Aug-22,5105829478,Manchester Climate Change Agency,"£13,500.00"
Manchester City Council,Adult Social Care,Voluntary Orgs TPP,17-Aug-22,5105829741,Quays Housing,"£15,068.92"
Manchester City Council,Childrens & Education Services,Other Establishments,17-Aug-22,5105829697,Reed Employment Plc,"£16,410.55"
Manchester City Council,Adult Social Care,Personal Need Client,17-Aug-22,5105829657,Tunstall Healthcare (UK) Ltd,"£16,794.90"
Manchester City Council,Regeneration Finance,Security Costs,17-Aug-22,5105829540,Showsec International Ltd,"£17,538.53"
Manchester City Council,Regeneration Finance,Security Costs,17-Aug-22,5105829602,Showsec International Ltd,"£19,881.67"
Manchester City Council,Regeneration Finance,ICT Learn Resource,17-Aug-22,5105829647,GATEWAY QUALIFICATIONS,"£19,924.00"
Manchester City Council,Childrens & Education Services,Other Local Auth,17-Aug-22,5105829750,New Bridge School,"£24,356.28"
Manchester City Council,Childrens & Education Services,Other Local Auth,17-Aug-22,5105829756,New Bridge School,"£25,846.56"
Manchester City Council,Chief Executives,External CRB Fees,17-Aug-22,5105829770,Disclosure & Barring Service,"£29,378.00"
Manchester City Council,Childrens & Education Services,Supported Accom,17-Aug-22,5105829761,Amore Social Care Ltd,"£31,708.70"
Manchester City Council,Regeneration Finance,ICT Learn Resource,17-Aug-22,5105829648,GATEWAY QUALIFICATIONS,"£34,574.00"
Manchester City Council,Childrens & Education Services,Coach Hire,17-Aug-22,5105829482,M Travel,"£35,359.00"
Manchester City Council,Regeneration Finance,Int Rep & Main Build,17-Aug-22,5105829795,EQUANS Services Limited,"£59,012.40"
Manchester City Council,Adult Social Care,Rents,17-Aug-22,5105829683,District Homes Cic,"£62,514.05"
Manchester City Council,Chief Executives,Voluntary Orgs TPP,17-Aug-22,5105829691,HOME,"£105,699.50"
Manchester City Council,Adult Social Care,Rents,17-Aug-22,5105829674,Mack Residential Letting Ltd,"£162,846.60"
Manchester City Council,Corporate Services,OL&B - Construction,17-Aug-22,5105829438,LendLease Construction(EUROPE) Ltd,"£182,187.87"
Manchester City Council,Corporate Services,OL&B - Construction,17-Aug-22,5105829437,LendLease Construction(EUROPE) Ltd,"£551,798.03"
Manchester City Council,Regeneration Finance,Rents,17-Aug-22,1907837833,Adam Geoffrey Management Ltd,"£559,500.00"
Manchester City Council,Corporate Services,OL&B - Construction,17-Aug-22,5105829438,LendLease Construction(EUROPE) Ltd,"£746,253.89"
Manchester City Council,Corporate Services,OL&B - Construction,17-Aug-22,5105829437,LendLease Construction(EUROPE) Ltd,"£3,130,267.44"
Manchester City Council,Chief Executives,OL&B - Fees,17-Aug-22,5105829031,Laing O'Rourke Construction Ltd,"£4,114,366.00"
Manchester City Council,Chief Executives,Sub Contractors,17-Aug-22,5105829726,Redacted Personal Information,£816.83
Manchester City Council,Chief Executives,Sub Contractors,17-Aug-22,5105829731,Redacted Personal Information,£949.58
Manchester City Council,Chief Executives,Sub Contractors,17-Aug-22,5105829723,Redacted Personal Information,"£1,171.00"
Manchester City Council,Manchester Leisure,Oth Professional Fee,17-Aug-22,5105829751,Redacted Personal Information,"£1,500.00"
Manchester City Council,Chief Executives,Sub Contractors,17-Aug-22,5105829719,Redacted Personal Information,"£1,680.86"
Manchester City Council,Chief Executives,Sub Contractors,17-Aug-22,5105829721,Redacted Personal Information,"£2,542.06"
Manchester City Council,Chief Executives,Grant Expenditure,18-Aug-22,5105829801,Manchester International Festival,"-£125,000.00"
Manchester City Council,Environment and Operations,Infra - Construction,18-Aug-22,5105829896,J.Hopkins (Contractors) Ltd.,"-£16,500.00"
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1700137650,Anglian Water Business (National),"-£3,442.99"
Manchester City Council,Hospitality + Trading Services,Water - Metered,18-Aug-22,1700137669,Anglian Water Business (National),"-£1,739.04"
Manchester City Council,Childrens & Education Services,Water - Metered,18-Aug-22,1700137661,Anglian Water Business (National),"-£1,411.22"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1700137638,Npower,"-£1,406.01"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1700137640,Npower,"-£1,399.37"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1700137641,Npower,"-£1,351.43"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1700137637,Npower,"-£1,348.88"
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1700137648,Anglian Water Business (National),"-£1,312.03"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1700137639,Npower,"-£1,290.58"
Manchester City Council,Adult Social Care,Water - Metered,18-Aug-22,1700137654,Anglian Water Business (National),"-£1,114.00"
Manchester City Council,Housing General Fund,Oth Rv ex fnd cp sta,18-Aug-22,1700137670,Stannah Lift Services Ltd,"-£1,100.00"
Manchester City Council,Childrens & Education Services,Water - Metered,18-Aug-22,1700137666,Anglian Water Business (National),-£741.67
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1700137658,Anglian Water Business (National),-£659.04
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1700137631,Npower,-£514.46
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1700137629,Npower,-£509.63
Manchester City Council,Manchester Leisure,Grant Expenditure,18-Aug-22,5105830047,Duncan Edwards Court Social Club,£500.00
Manchester City Council,Childrens & Education Services,Grant Expenditure,18-Aug-22,5105829948,Friends of Debdale Park,£500.00
Manchester City Council,Childrens & Education Services,Oth Professional Fee,18-Aug-22,5105829973,Prospero Teaching,£500.00
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,18-Aug-22,5105829827,Winners Contract Hire Ltd,£500.00
Manchester City Council,Manchester Leisure,Water - Metered,18-Aug-22,1907851551,Anglian Water Business (National),£509.86
Manchester City Council,Chief Executives,Printing,18-Aug-22,5105830038,Impression (Bolton) Ltd,£518.00
Manchester City Council,Manchester Leisure,Clean & Domestic Mat,18-Aug-22,5105829343,Moston Janitorial Supplies Ltd,£523.65
Manchester City Council,Highways Services,Hire of Machinery,18-Aug-22,5105829975,MTK Breaker Hire and Sales Ltd,£525.00
Manchester City Council,Corporate Services,Travel Season TLS,18-Aug-22,5105829700,Transport for Greater Manchester,£532.80
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851557,Anglian Water Business (National),£544.93
Manchester City Council,Highways Services,Water - Metered,18-Aug-22,1907851701,Anglian Water Business (National),£544.93
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851572,Anglian Water Business (National),£546.26
Manchester City Council,Adult Social Care,Personal Need Client,18-Aug-22,5105829811,Direct Healthcare Group Ltd,£553.64
Manchester City Council,Manchester Leisure,Special Event,18-Aug-22,5105829953,Authors Aloud UK Ltd,£560.35
Manchester City Council,Chief Executives,Courier Costs,18-Aug-22,5105829868,Speed Couriers (Northern) Ltd,£592.37
Manchester City Council,Childrens & Education Services,Grant Expenditure,18-Aug-22,5105829947,Friends of Debdale Park,£600.00
Manchester City Council,Highways Services,Grounds Maintenance,18-Aug-22,5105830026,Hardscape Products Ltd,£600.00
Manchester City Council,Childrens & Education Services,Oth Professional Fee,18-Aug-22,5105830028,Over The Rainbow Day Care,£637.00
Manchester City Council,Hospitality + Trading Services,Water - Metered,18-Aug-22,1907851754,Anglian Water Business (National),£639.40
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851646,Anglian Water Business (National),£642.46
Manchester City Council,Housing Revenue Account,Electricity,18-Aug-22,1907851454,Npower,£642.57
Manchester City Council,Chief Executives,Printing,18-Aug-22,5105829047,Browns CTP Ltd,£670.00
Manchester City Council,Manchester Leisure,Water - Metered,18-Aug-22,1907851689,Anglian Water Business (National),£670.63
Manchester City Council,Childrens & Education Services,Other Establishments,18-Aug-22,5105830021,Beechkeys Limited,£683.57
Manchester City Council,Highways Services,Electricity,18-Aug-22,1907851423,Npower,£684.62
Manchester City Council,Chief Executives,Courier Costs,18-Aug-22,5105829946,Speed Couriers (Northern) Ltd,£687.34
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829812,Independent Clinical Services Ltd,£690.86
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829814,Independent Clinical Services Ltd,£690.86
Manchester City Council,Manchester Leisure,Refuse Collection ex,18-Aug-22,5105829958,GTS Steam Cleaners,£691.25
Manchester City Council,Adult Social Care,Water - Metered,18-Aug-22,1907851747,Anglian Water Business (National),£699.59
Manchester City Council,Environment and Operations,Infra - Construction,18-Aug-22,5105829040,Stockport Metropolitan Borough,£700.00
Manchester City Council,Environment and Operations,Infra - Construction,18-Aug-22,5105829045,Stockport Metropolitan Borough,£700.00
Manchester City Council,Hospitality + Trading Services,Electricity,18-Aug-22,1907851378,Npower,£707.54
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829810,Independent Clinical Services Ltd,£711.40
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851623,Anglian Water Business (National),£715.45
Manchester City Council,Adult Social Care,Water - Metered,18-Aug-22,1907851675,Anglian Water Business (National),£717.96
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851471,Npower,£726.77
Manchester City Council,Highways Services,Hire of Equipment,18-Aug-22,5105829975,MTK Breaker Hire and Sales Ltd,£735.00
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851414,Npower,£748.50
Manchester City Council,Environment and Operations,Infra - Construction,18-Aug-22,5105829042,Stockport Metropolitan Borough,£750.00
Manchester City Council,Environment and Operations,Infra - Construction,18-Aug-22,5105829044,Stockport Metropolitan Borough,£750.00
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851648,Anglian Water Business (National),£753.60
Manchester City Council,Childrens & Education Services,Electricity,18-Aug-22,1907851427,Npower,£757.77
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851583,Anglian Water Business (National),£762.37
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851713,Anglian Water Business (National),£766.64
Manchester City Council,Childrens & Education Services,Electricity,18-Aug-22,1907851440,Npower,£788.81
Manchester City Council,Childrens & Education Services,Other Establishments,18-Aug-22,5105829919,The Together Trust,£788.95
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851658,Anglian Water Business (National),£791.65
Manchester City Council,Manchester Leisure,Oth Professional Fee,18-Aug-22,5105829858,Hirequirements Ltd,£799.60
Manchester City Council,Regeneration Finance,Refuse Collection ex,18-Aug-22,5105829826,Restore Datashred Limited,£814.63
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829863,Independent Clinical Services Ltd,£820.16
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829808,Independent Clinical Services Ltd,£826.88
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829818,Independent Clinical Services Ltd,£826.88
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851680,Anglian Water Business (National),£828.27
Manchester City Council,Highways Services,Electricity,18-Aug-22,1907851436,Npower,£834.41
Manchester City Council,Highways Services,Direct Materials,18-Aug-22,5105829976,Rosgal Ltd,£836.63
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829835,Independent Clinical Services Ltd,£840.88
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829837,Independent Clinical Services Ltd,£840.88
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851651,Anglian Water Business (National),£850.46
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829817,Independent Clinical Services Ltd,£862.34
Manchester City Council,Manchester Leisure,Goods for Resale,18-Aug-22,5105829840,Cornflower Ltd,£864.00
Manchester City Council,Childrens & Education Services,Taxi Expenses - Priv,18-Aug-22,1907846346,Cresta Car Hire,£871.75
Manchester City Council,Chief Executives,Hire of Equipment,18-Aug-22,5105829853,Universal Live,£890.00
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851365,Npower,£893.54
Manchester City Council,Hospitality + Trading Services,Water - Metered,18-Aug-22,1907851691,Anglian Water Business (National),£899.49
Manchester City Council,Manchester Leisure,Legal Fees,18-Aug-22,1907851952,Calland Mellor Consulting,£900.00
Manchester City Council,Chief Executives,Advertising,18-Aug-22,5105829851,Fonemedia Limited,£900.00
Manchester City Council,Highways Services,Sub Contractors,18-Aug-22,5105829143,Northern Marking Limited,£903.95
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851622,Anglian Water Business (National),£910.46
Manchester City Council,Childrens & Education Services,Other Establishments,18-Aug-22,5105829920,The Together Trust,£939.07
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851429,Npower,£960.78
Manchester City Council,Adult Social Care,Ext Rep & Main Build,18-Aug-22,5105829967,T F Jones Property Services Ltd,£964.02
Manchester City Council,Chief Executives,External Agency,18-Aug-22,5105829979,Isherwood Legal Limited,£980.00
